PROVINCIA;MUNICIPIO;ESTACION;MAGNITUD;PUNTO_MUESTREO;ANO;MES;D01;V01;D02;V02;D03;V03;D04;V04;D05;V05;D06;V06;D07;V07;D08;V08;D09;V09;D10;V10;D11;V11;D12;V12;D13;V13;D14;V14;D15;V15;D16;V16;D17;V17;D18;V18;D19;V19;D20;V20;D21;V21;D22;V22;D23;V23;D24;V24;D25;V25;D26;V26;D27;V27;D28;V28;D29;V29;D30;V30;D31;V31
28;079;18;14;28079018_14_6;2022;07;69;V;69;V;67;V;64;V;65;V;69;V;84;V;86;V;91;V;89;V;81;V;96;V;83;V;98;V;84;V;91;V;78;V;92;V;78;V;91;V;82;V;78;V;82;V;63;V;79;V;68;V;75;V;75;V;64;V;65;V;67;V
28;079;18;14;28079018_14_6;2022;08;87;V;86;V;83;V;84;V;89;V;88;V;83;V;68;V;59;V;81;V;79;V;61;V;42;V;61;V;85;V;82;V;66;V;73;V;79;V;74;V;67;V;57;V;58;V;58;V;75;V;74;V;70;V;76;V;63;V;57;V;79;V
28;079;18;20;28079018_20_59;2022;01;3.6;V;2.4;V;3.5;V;2.1;V;0.6;V;1.1;V;1.7;V;1.4;V;0.6;V;0.9;V;2.2;V;2.8;V;2.7;V;2.1;V;2;V;1.7;V;3.3;V;4.1;V;2.7;N;3.3;N;1.9;N;1.7;V;1.6;V;1.6;N;1.4;V;3.8;V;3.7;V;4.8;V;4.5;V;4.1;V;13.7;N
28;079;18;20;28079018_20_59;2022;02;0.1;N;5.1;N;3.9;V;3.4;V;1;V;0.7;V;2.7;V;2.1;V;3.9;V;4.4;V;3.4;V;1.8;V;1.2;V;0.6;N;1.3;V;1.5;V;2.2;N;2.8;V;0.7;V;0.8;V;1.5;V;1.5;V;2.5;V;3.1;V;0.9;V;0.5;V;0.5;V;1.4;V;0;N;0;N;0;N
28;079;18;20;28079018_20_59;2022;03;1.7;V;0.6;V;1.5;V;0.5;V;0.6;V;0.2;V;0.5;V;0.7;V;1.4;V;1.2;V;1;V;0.4;V;0.3;V;0.5;V;1.1;V;1.5;N;0.4;V;0.5;V;0.5;V;0.2;V;0.5;V;0.3;V;0.8;V;0.8;V;0.4;V;0.3;V;0.3;V;0.6;V;0.6;V;0.7;V;0.5;V
28;079;18;20;28079018_20_59;2022;04;0.8;V;0.3;V;0.2;V;0.5;V;0.5;V;0.5;V;0.6;V;0.4;V;0.3;V;0.4;V;0.5;V;0.8;V;2.1;V;0.8;V;1.4;V;1.3;V;1.4;V;1.3;V;1.8;V;0.5;V;1.1;V;1.1;V;0.5;V;0.6;V;2.1;V;3;V;1.2;V;2.8;V;1.2;V;2.2;V;0;N
28;079;18;20;28079018_20_59;2022;05;1.5;V;0.6;V;0.8;V;0.6;V;1;V;1;V;0.8;V;1.1;V;1.8;V;2;V;2;V;1.3;V;1.8;V;2.1;V;0.7;V;1.3;V;1;V;2.1;V;1.7;V;0.8;V;0.9;V;0.7;V;0.5;V;0.7;V;1.1;V;1.1;V;1.1;V;1.3;V;1.2;V;0.5;V;1.4;V
28;079;18;20;28079018_20_59;2022;06;1;V;1.1;V;0.9;V;0.9;V;0.4;V;1;V;1.4;V;0.7;V;0.7;V;1.2;V;1.1;V;0.6;V;1.3;V;2.4;V;1.6;V;1.1;V;0.8;V;1.3;V;0.3;V;0.6;V;0.7;V;0.7;V;0.4;V;0.4;V;0.6;V;0.3;V;0.5;V;1.1;V;1.4;V;0.5;V;0;N
28;079;18;20;28079018_20_59;2022;07;0.5;V;0.3;V;0.3;V;0.8;V;1.9;V;0.6;V;0.2;V;0.6;V;0.8;V;0.6;V;0.9;V;0.6;V;1.9;V;1.7;V;0.8;V;0.5;V;0.8;V;0.5;V;0.5;V;0.9;V;0.7;V;0.8;V;1.2;V;1.3;V;0.5;V;0.6;V;0.5;V;0.9;V;0.9;V;0.3;V;1.3;V
28;079;18;20;28079018_20_59;2022;08;0.7;V;0.5;V;0.9;V;0.7;V;0.5;V;0.5;V;0.4;V;1.2;V;0.9;V;0.6;V;0.5;V;0.9;V;0.8;V;0.4;V;0.3;V;0.3;V;0.5;V;0.6;V;0.5;V;0.7;V;0.7;V;1;V;0.5;V;0.9;V;0.7;V;1;V;0.5;V;0.3;V;0.4;V;1.1;V;0.4;V
28;079;18;30;28079018_30_59;2022;01;0.8;V;0.6;V;0.6;V;0.4;V;0.2;V;0.3;V;0.4;V;0.4;V;0.2;V;0.2;V;0.3;V;0.4;V;0.5;V;0.6;V;0.5;V;0.6;V;0.7;V;0.7;V;0.6;N;0.7;N;0.6;V;0.5;V;0.6;V;0.4;V;0.3;V;0.6;V;0.7;V;0.9;V;1;V;1;V;0.8;V
28;079;18;30;28079018_30_59;2022;02;0.1;V;0.6;V;0.6;V;0.5;V;0.3;V;0.3;V;0.5;V;0.3;V;0.5;V;0.6;V;0.5;V;0.4;V;0.3;V;0.2;V;0.3;V;0.3;V;0.4;V;0.4;V;0.2;V;0.3;V;0.3;V;0.3;V;0.4;V;0.4;V;0.2;V;0.2;V;0.2;V;0.3;V;0;N;0;N;0;N
28;079;18;30;28079018_30_59;2022;03;0.3;V;0.1;V;0.2;V;0.2;V;0.2;V;0.1;V;0.2;V;0.2;V;0.3;V;0.2;V;0.2;V;0.1;V;0.1;V;0.2;V;0.2;V;0.2;V;0.1;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.1;V;0.1;V;0.2;V;0.1;V;0.1;V;0.1;V
28;079;18;30;28079018_30_59;2022;04;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.3;V;0.1;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.1;V;0.2;V;0.2;V;0.1;V;0.2;V;0.3;V;0.3;V;0.2;V;0.3;V;0.2;V;0.4;V;0;N
28;079;18;30;28079018_30_59;2022;05;0.2;V;0.1;V;0.2;V;0.1;V;0.2;V;0.1;V;0.1;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.3;V;0.1;V;0.2;V;0.1;V;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V
28;079;18;30;28079018_30_59;2022;06;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0;N
28;079;18;30;28079018_30_59;2022;07;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V
28;079;18;30;28079018_30_59;2022;08;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V
28;079;18;35;28079018_35_59;2022;01;0.7;V;0.5;V;1;N;0.4;V;0.1;V;0.2;V;0.3;V;0.4;V;0.1;V;0.2;V;0.3;V;0.4;V;0.4;V;0.4;V;0.4;V;0.3;V;0.5;V;0.6;V;0.4;N;0.6;N;0.4;V;0.3;N;0.3;V;0.4;V;0.3;V;0.5;V;0.5;V;0.7;V;0.7;V;0.6;V;0.6;N
28;079;18;35;28079018_35_59;2022;02;0.1;N;0.6;V;0.6;V;0.5;V;0.2;V;0.2;V;0.4;V;0.3;V;0.5;V;0.6;V;0.5;V;0.3;V;0.2;V;0.1;V;0.2;V;0.2;V;0.3;N;0.5;V;0.1;V;0.2;V;0.3;V;0.3;V;0.5;V;0.5;V;0.2;V;0.1;V;0.2;V;0.3;V;0;N;0;N;0;N
28;079;18;35;28079018_35_59;2022;03;0.3;V;0.1;V;0.2;N;0.3;V;0.3;V;0.1;V;0.3;V;0.2;V;0.4;N;0.4;N;0.3;V;0.2;V;0.1;V;0.2;V;0.5;V;0.3;N;0.1;V;0.2;V;0.2;V;0.1;V;0.2;V;0.1;V;0.2;V;0.2;V;0.2;V;0.1;V;0.2;V;0.2;V;0.3;V;0.3;V;0.1;V
28;079;18;35;28079018_35_59;2022;04;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.3;V;0.4;V;0.3;V;0.2;V;0.2;V;0.2;V;0.3;V;0.2;V;0.3;V;0.1;V;0.2;V;0.2;V;0.1;V;0.1;V;0.4;V;0.3;V;0.2;V;0.4;V;0.2;V;0.3;V;0;N
28;079;18;35;28079018_35_59;2022;05;0.3;V;0.1;V;0.2;V;0.1;V;0.2;V;0.2;V;0.1;V;0.2;V;0.3;V;0.4;V;0.4;V;0.2;V;0.3;V;0.3;V;0.1;V;0.3;V;0.2;V;0.3;V;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.2;V;0.2;V;0.2;V;0.2;V;0.1;V;0.2;V
28;079;18;35;28079018_35_59;2022;06;0.1;V;0.1;V;0.2;V;0.2;V;0.1;V;0.2;V;0.2;V;0.1;V;0.1;V;0.2;V;0.2;V;0.1;V;0.2;V;0.4;V;0.2;V;0.2;V;0.1;V;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.1;V;0.1;V;0.1;V;0.2;V;0.1;V;0;N
28;079;18;35;28079018_35_59;2022;07;0.1;V;0.1;V;0.1;V;0.1;V;0.6;N;0.2;V;0.1;V;0.2;V;0.2;V;0.1;V;0.1;V;0.1;V;0.2;V;0.3;V;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.1;V;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V
28;079;18;35;28079018_35_59;2022;08;0.1;V;0.1;V;0.2;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.1;V;0.2;V;0.1;V
28;079;24;7;28079024_7_8;2022;01;14;V;16;V;29;V;20;V;1;V;3;V;4;V;9;V;1;V;4;V;9;V;7;V;6;V;6;V;6;V;10;V;24;V;20;V;25;V;7;V;6;V;2;V;2;V;3;V;2;V;5;V;7;V;8;V;5;V;9;V;25;V
28;079;24;7;28079024_7_8;2022;02;1;V;15;V;17;V;16;V;2;V;2;V;12;V;4;V;9;V;14;V;10;V;3;V;2;V;1;V;3;V;9;V;15;V;17;V;1;V;3;V;8;V;6;V;7;V;11;V;1;V;1;V;1;V;5;V;0;N;0;N;0;N
28;079;24;7;28079024_7_8;2022;03;10;V;1;V;12;V;1;V;2;V;1;V;2;V;1;V;5;V;3;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;2;V;1;V;1;V
28;079;24;7;28079024_7_8;2022;04;1;V;1;V;1;V;1;V;2;V;1;V;2;V;1;V;1;V;1;V;2;V;1;V;2;V;1;V;1;V;2;N;0;N;2;N;2;V;1;V;2;V;1;V;1;V;1;V;3;V;3;V;1;V;4;V;2;V;4;V;0;N
28;079;24;7;28079024_7_8;2022;05;1;V;1;V;1;V;1;V;2;V;2;V;1;V;1;V;2;V;2;V;2;V;1;V;2;V;1;V;1;V;2;V;2;V;3;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;1;V;1;V;1;V;4;V
28;079;24;7;28079024_7_8;2022;06;1;V;1;V;1;V;1;V;1;V;3;V;3;V;1;V;2;V;2;V;1;V;1;V;3;V;3;V;2;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;1;V;1;V;0;N
28;079;24;7;28079024_7_8;2022;07;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;1;V;1;V;1;V;2;V;1;V;2;V;2;V;1;V;2;V
28;079;24;7;28079024_7_8;2022;08;1;V;1;V;2;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;2;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;3;V;1;V;1;V;1;V;2;V;2;V;1;V;1;V;1;V;2;V;3;V;1;V
28;079;24;8;28079024_8_8;2022;01;32;V;38;V;38;V;21;V;6;V;23;V;24;V;25;V;5;V;12;V;28;V;29;V;36;V;33;V;37;V;41;V;55;V;51;V;60;V;31;V;21;V;24;V;28;V;32;V;31;V;37;V;39;V;43;V;38;V;43;V;51;V
28;079;24;8;28079024_8_8;2022;02;11;V;37;V;41;V;41;V;19;V;20;V;39;V;29;V;45;V;47;V;44;V;31;V;17;V;5;V;14;V;18;V;41;V;36;V;13;V;22;V;27;V;26;V;38;V;46;V;23;V;18;V;14;V;26;V;0;N;0;N;0;N
28;079;24;8;28079024_8_8;2022;03;28;V;9;V;30;V;10;V;15;V;9;V;16;V;9;V;24;V;25;V;12;V;5;V;7;V;19;V;28;V;20;V;11;V;14;V;14;V;8;V;15;V;12;V;15;V;21;V;15;V;10;V;12;V;15;V;15;V;16;V;7;V
28;079;24;8;28079024_8_8;2022;04;6;V;5;V;6;V;10;V;14;V;9;V;10;V;4;V;4;V;9;V;11;V;8;V;11;V;6;V;9;V;9;N;0;N;10;N;12;V;5;V;7;V;12;V;2;V;5;V;14;V;18;V;13;V;20;V;11;V;23;V;0;N
28;079;24;8;28079024_8_8;2022;05;10;V;8;V;8;V;7;V;10;V;9;V;7;V;8;V;13;V;16;V;20;V;13;V;17;V;12;V;5;V;8;V;7;V;15;V;18;V;14;V;11;V;7;V;4;V;6;V;5;V;6;V;11;V;10;V;9;V;3;V;13;V
28;079;24;8;28079024_8_8;2022;06;6;V;6;V;7;V;8;V;4;V;10;V;9;V;3;V;7;V;11;V;12;V;9;V;15;V;22;V;19;V;15;V;10;V;15;V;2;V;6;V;5;V;3;V;4;V;4;V;3;V;3;V;5;V;10;V;8;V;5;V;0;N
28;079;24;8;28079024_8_8;2022;07;10;V;8;V;6;V;9;V;13;V;11;V;8;V;12;V;12;V;9;V;14;V;13;V;21;V;16;V;16;V;14;V;15;V;13;V;5;V;14;V;13;V;15;V;12;V;11;V;6;V;11;V;8;V;9;V;13;V;10;V;22;V
28;079;24;8;28079024_8_8;2022;08;14;V;12;V;19;V;17;V;13;V;9;V;9;V;14;V;14;V;7;V;11;V;14;V;17;V;10;V;5;V;6;V;7;V;7;V;11;V;12;V;12;V;9;V;10;V;17;V;13;V;7;V;10;V;8;V;11;V;15;V;8;V
28;079;24;9;28079024_9_47;2022;01;18;V;16;V;20;V;14;V;3;V;8;V;9;V;12;V;3;V;3;V;5;V;6;V;7;V;10;V;14;V;22;V;22;V;15;V;15;V;8;V;5;V;9;V;12;V;9;V;6;V;9;V;9;V;8;V;7;V;10;V;15;V
28;079;24;9;28079024_9_47;2022;02;3;V;7;V;13;V;19;V;11;V;5;V;10;V;5;V;12;V;19;V;20;V;17;V;13;V;2;V;4;V;5;V;11;V;15;V;4;V;6;V;7;V;4;V;5;V;11;V;7;V;6;V;8;V;12;V;0;N;0;N;0;N
28;079;24;9;28079024_9_47;2022;03;12;V;6;V;9;V;3;V;3;V;4;V;6;V;5;V;7;V;10;V;6;V;4;V;4;V;9;V;83;V;33;V;6;V;5;V;9;V;7;V;4;V;4;V;6;V;5;V;9;V;9;V;11;V;17;V;22;V;9;V;6;V
28;079;24;9;28079024_9_47;2022;04;3;V;3;V;4;V;7;V;8;V;8;V;8;V;5;V;4;V;7;V;9;V;4;V;5;V;7;V;10;V;9;N;0;N;8;N;7;V;2;V;4;V;4;V;2;V;3;V;5;V;7;V;6;V;6;V;9;V;16;V;0;N
28;079;24;9;28079024_9_47;2022;05;13;V;8;V;6;V;8;V;8;V;6;V;7;V;7;V;8;V;12;V;16;V;10;V;10;V;13;V;12;V;8;V;5;V;7;V;13;V;11;V;12;V;11;V;6;V;5;V;4;V;4;V;5;V;7;V;10;V;8;V;8;V
28;079;24;9;28079024_9_47;2022;06;5;V;5;V;8;V;6;V;5;V;8;V;7;V;4;V;5;V;6;V;13;V;9;V;10;V;26;V;35;V;23;V;18;V;19;V;7;V;6;V;6;V;5;V;5;V;4;V;6;V;6;V;6;V;6;V;11;V;5;V;0;N
28;079;24;9;28079024_9_47;2022;07;8;V;12;V;13;V;12;V;11;V;14;V;7;V;9;V;12;V;11;V;13;V;11;V;18;V;18;V;16;V;14;V;15;V;13;V;9;V;14;V;11;V;13;V;12;V;13;V;13;V;11;V;10;V;11;V;11;V;14;V;14;V
28;079;24;9;28079024_9_47;2022;08;11;V;14;V;16;V;11;V;10;V;10;V;9;V;11;V;14;V;12;V;12;V;25;V;28;V;9;V;11;V;20;V;3;V;4;V;4;V;6;V;10;V;6;V;5;V;10;V;11;V;6;V;8;V;9;V;10;V;11;V;8;V
28;079;24;10;28079024_10_47;2022;01;22;V;20;V;27;V;19;V;4;V;10;V;12;V;11;V;5;V;5;V;9;V;9;V;11;V;13;V;19;V;27;V;30;V;21;V;22;V;12;V;8;V;12;V;14;V;12;V;10;V;15;V;16;V;13;V;12;V;15;V;26;V
28;079;24;10;28079024_10_47;2022;02;8;V;13;V;22;V;30;V;19;V;9;V;16;V;12;V;21;V;30;V;41;V;36;V;27;V;5;V;6;V;9;V;18;V;23;V;6;V;10;V;12;V;9;V;13;V;24;V;11;V;10;V;14;V;19;V;0;N;0;N;0;N
28;079;24;10;28079024_10_47;2022;03;19;V;11;V;13;V;4;V;5;V;6;V;7;V;6;V;12;V;15;V;9;V;7;V;6;V;41;V;421;V;145;V;24;V;10;V;17;V;17;V;8;V;6;V;9;V;9;V;20;V;15;V;25;V;43;V;64;V;19;V;11;V
28;079;24;10;28079024_10_47;2022;04;5;V;6;V;7;V;11;V;15;V;11;V;14;V;10;V;7;V;11;V;23;V;6;V;8;V;14;V;21;V;16;N;0;N;13;N;13;V;3;V;6;V;7;V;3;V;5;V;7;V;12;V;7;V;9;V;16;V;32;V;0;N
28;079;24;10;28079024_10_47;2022;05;33;V;13;V;8;V;12;V;12;V;9;V;11;V;11;V;14;V;15;V;11;V;17;V;21;V;24;V;24;V;14;V;10;V;16;V;34;V;28;V;31;V;27;V;10;V;10;V;8;V;9;V;6;V;14;V;19;V;15;V;16;V
28;079;24;10;28079024_10_47;2022;06;12;V;11;V;15;V;12;V;7;V;14;V;13;V;9;V;9;V;11;V;25;V;20;V;29;V;62;V;92;V;57;V;44;V;48;V;16;V;14;V;12;V;8;V;7;V;6;V;8;V;10;V;12;V;12;V;19;V;9;V;0;N
28;079;24;10;28079024_10_47;2022;07;17;V;27;V;32;V;23;V;28;V;31;V;13;V;15;V;21;V;18;V;24;V;24;V;32;V;32;V;29;V;29;V;28;V;28;V;21;V;27;V;27;V;36;V;24;V;29;V;28;V;24;V;25;V;22;V;24;V;35;V;29;V
28;079;24;10;28079024_10_47;2022;08;23;V;32;V;34;V;28;V;21;V;19;V;17;V;19;V;26;V;26;V;30;V;64;V;65;V;18;V;17;V;29;V;8;V;8;V;8;V;12;V;16;V;12;V;13;V;24;V;24;V;16;V;19;V;20;V;27;V;27;V;18;V
28;079;24;12;28079024_12_8;2022;01;53;V;62;V;82;V;51;V;7;V;27;V;31;V;38;V;7;V;19;V;42;V;39;V;45;V;43;V;46;V;57;V;92;V;82;V;99;V;41;V;30;V;27;V;32;V;37;V;34;V;44;V;49;V;56;V;45;V;56;V;89;V
28;079;24;12;28079024_12_8;2022;02;13;V;59;V;67;V;65;V;23;V;23;V;57;V;35;V;59;V;68;V;59;V;36;V;20;V;7;V;19;V;31;V;64;V;62;V;14;V;26;V;38;V;35;V;48;V;63;V;25;V;20;V;16;V;34;V;0;N;0;N;0;N
28;079;24;12;28079024_12_8;2022;03;43;V;11;V;49;V;12;V;18;V;10;V;19;V;11;V;31;V;30;V;14;V;6;V;9;V;21;V;29;V;22;V;12;V;15;V;15;V;10;V;18;V;14;V;16;V;23;V;16;V;11;V;13;V;19;V;17;V;18;V;8;V
28;079;24;12;28079024_12_8;2022;04;8;V;6;V;8;V;11;V;16;V;10;V;13;V;6;V;6;V;11;V;15;V;10;V;14;V;7;V;11;V;12;N;0;N;12;N;16;V;6;V;10;V;14;V;4;V;6;V;19;V;22;V;15;V;26;V;13;V;29;V;0;N
28;079;24;12;28079024_12_8;2022;05;12;V;10;V;9;V;8;V;13;V;11;V;8;V;9;V;17;V;20;V;23;V;15;V;21;V;14;V;6;V;11;V;10;V;19;V;21;V;16;V;12;V;9;V;6;V;8;V;7;V;8;V;13;V;11;V;10;V;5;V;19;V
28;079;24;12;28079024_12_8;2022;06;9;V;7;V;9;V;10;V;5;V;13;V;13;V;4;V;10;V;13;V;14;V;10;V;19;V;26;V;22;V;17;V;12;V;16;V;4;V;8;V;7;V;5;V;5;V;5;V;5;V;5;V;7;V;12;V;10;V;7;V;0;N
28;079;24;12;28079024_12_8;2022;07;12;V;10;V;7;V;11;V;15;V;13;V;10;V;14;V;14;V;11;V;15;V;15;V;23;V;18;V;18;V;16;V;16;V;15;V;6;V;16;V;15;V;18;V;14;V;13;V;8;V;13;V;10;V;12;V;16;V;11;V;25;V
28;079;24;12;28079024_12_8;2022;08;16;V;14;V;22;V;19;V;15;V;10;V;11;V;16;V;16;V;9;V;13;V;17;V;19;V;12;V;6;V;7;V;9;V;9;V;12;V;16;V;15;V;11;V;12;V;20;V;16;V;8;V;12;V;10;V;13;V;20;V;9;V
28;079;24;14;28079024_14_6;2022;01;20;V;14;V;14;V;33;V;66;V;34;V;37;V;30;V;69;V;54;V;32;V;39;V;37;V;37;V;36;V;28;V;21;V;24;V;21;V;43;V;46;V;57;V;43;V;41;V;51;V;41;V;38;V;39;V;41;V;37;V;34;V
28;079;24;14;28079024_14_6;2022;02;74;V;36;V;32;V;29;V;59;V;66;V;41;V;58;V;30;V;22;V;20;V;30;V;48;V;70;V;56;V;55;V;21;V;26;V;56;V;44;V;43;V;52;V;37;V;25;V;42;V;46;V;57;V;32;V;0;N;0;N;0;N
28;079;24;14;28079024_14_6;2022;03;36;V;65;V;32;V;71;V;60;V;71;V;49;V;65;V;39;V;42;V;61;V;66;V;71;V;54;V;41;V;45;V;61;V;54;V;52;V;72;V;59;V;67;V;64;V;53;V;48;V;63;V;58;V;57;V;60;V;50;V;80;V
28;079;24;14;28079024_14_6;2022;04;76;V;87;V;82;V;84;V;78;V;80;V;69;V;65;V;61;V;49;V;67;V;72;V;52;V;73;V;66;V;57;N;0;N;94;N;61;V;82;V;84;V;68;V;79;V;79;V;67;V;61;V;58;V;36;V;81;V;49;V;0;N
28;079;24;14;28079024_14_6;2022;05;63;V;60;V;76;V;81;V;78;V;84;V;87;V;81;V;84;V;86;V;77;V;91;V;79;V;75;V;73;V;59;V;55;V;63;V;72;V;85;V;91;V;82;V;84;V;75;V;82;V;81;V;65;V;85;V;82;V;87;V;68;V
28;079;24;14;28079024_14_6;2022;06;64;V;67;V;71;V;69;V;79;V;74;V;65;V;59;V;59;V;67;N;82;N;109;N;80;V;60;V;65;V;76;V;74;V;76;V;76;V;71;V;80;V;73;V;74;V;73;V;69;V;83;V;82;V;85;V;84;N;70;N;0;N
28;079;24;14;28079024_14_6;2022;07;86;V;86;N;80;N;78;N;78;V;77;V;82;V;93;V;100;V;100;V;91;V;103;V;105;V;107;V;96;V;95;V;86;V;95;V;89;V;101;V;92;V;73;V;88;V;83;N;80;V;70;V;76;V;78;V;68;V;67;V;65;V
28;079;24;14;28079024_14_6;2022;08;90;V;85;V;82;V;81;V;92;V;91;V;84;V;81;V;79;V;89;V;84;V;69;V;47;V;64;V;90;V;88;V;67;V;87;V;95;V;92;V;84;V;71;V;72;V;75;V;88;V;90;V;88;V;91;V;82;V;78;V;100;V
28;079;24;20;28079024_20_59;2022;01;2.1;V;2.1;V;2.2;V;2.3;V;0.2;V;0.8;V;0.8;V;1.2;V;0.2;V;0.5;V;1.4;V;1.4;V;1.5;V;1.5;V;1.5;V;1.8;V;3.1;V;3;V;3.7;V;1.5;V;0.8;V;0.7;V;0.9;V;1.2;V;1;V;1.8;V;1.8;V;1.7;V;1.3;V;1.2;V;2.7;V
28;079;24;20;28079024_20_59;2022;02;0.4;V;2.1;V;3.4;V;3.5;V;0.8;V;0.4;V;1.8;V;0.9;V;2.5;N;3.3;N;2.7;N;1.4;V;0.9;V;0.1;V;0.4;V;0.3;V;1.8;N;3.5;V;0.5;V;0.7;V;1.4;V;0.9;V;1.9;V;3.4;V;0.9;V;0.9;V;0.5;V;1.4;V;0;N;0;N;0;N
28;079;24;20;28079024_20_59;2022;03;1.7;V;0.3;V;2.2;V;0.3;V;0.7;V;0.1;V;0.1;N;0;N;0;N;1;N;1;V;0.2;V;0.4;V;0.8;V;1.8;V;1.4;V;0.6;V;0.8;V;0.7;V;0.3;V;0.7;V;0.4;V;0.8;V;1.1;V;0.7;V;0.3;V;0.4;V;0.9;V;1;V;0.8;V;0.3;V
28;079;24;20;28079024_20_59;2022;04;1.2;V;0.1;V;0.2;V;0.4;V;0.8;V;0.8;V;0.4;V;0.2;V;0.2;V;0.5;V;0.6;V;0.5;V;0.6;V;0.2;V;0.6;V;0.6;N;0;N;0.6;N;0.9;V;0.1;V;0.4;V;0.7;V;0.1;V;0.2;V;0.8;V;1.5;V;0.8;V;1.8;V;1;V;1.9;V;0;N
28;079;24;20;28079024_20_59;2022;05;0.7;V;0.4;V;0.4;V;0.4;V;0.7;V;0.7;V;0.3;V;0.3;V;0.9;V;1.3;V;1.8;V;1.1;V;1.6;V;0.9;V;0.5;V;0.5;V;0.4;V;0.6;N;1.4;N;1.4;V;0.9;V;0.5;V;0.2;V;0.2;V;0.3;V;0.6;V;1;V;0.9;V;0.8;V;0.2;V;1.3;V
28;079;24;20;28079024_20_59;2022;06;0.5;V;0.4;V;0.7;V;0.6;V;0.2;V;0.7;V;0.8;V;0.2;V;0.8;V;1;V;1.1;V;0.5;V;1.2;V;2.3;V;2.2;V;1.6;V;0.8;V;1.4;V;0.1;V;0.5;V;0.5;V;0.2;V;0.2;V;0.2;V;0.2;V;0.3;V;0.3;V;0.9;V;1.2;V;0.2;V;0;N
28;079;24;20;28079024_20_59;2022;07;0.7;V;0.5;V;0.4;V;0.7;V;2.1;V;1;V;0.4;V;0.9;V;0.9;V;0.5;V;1.2;V;1.3;V;2.2;V;1.6;V;1.1;V;1.2;V;1.2;V;0.9;V;0.4;V;1.9;V;1.5;V;1.5;V;1.9;V;1.4;V;0.4;V;1.1;V;0.8;V;1.3;V;1.7;V;0.6;V;0.8;V
