stop_id,stop_code,stop_name,street_name,street_number,stop_lat,stop_lon,zone_id,stop_url,stop_timezone
par_8_20899,20899,REAL-CEMENTERIO,Calle del Real,118,40.5520668029785,-3.62002944946289,B1,http://www.crtm.es,Europe/Madrid
par_8_15314,15314,ISAAC ALBÉNIZ-MANUEL DE FALLA,Calle de Isaac Albéniz,46,40.5509757995605,-3.64503383636475,B1,http://www.crtm.es,Europe/Madrid
par_8_16990,16990,GRANJA-EST.LA GRANJA,Calle de la Granja,14,40.5278205871582,-3.65836572647095,B1,http://www.crtm.es,Europe/Madrid
par_8_06635,06635,CTRA.FUENCARRAL-SAN RAFAEL,Ctra de Fuencarral,2800,40.5230979919434,-3.65894508361816,B1,http://www.crtm.es,Europe/Madrid
par_8_06838,06838,AV.BARAJAS-PARQUE BOMBEROS,Ctra de Barajas,4,40.5351638793945,-3.6209716796875,B1,http://www.crtm.es,Europe/Madrid
par_8_12729,12729,AV.GUADARRAMA-CENTRO DE DÍA,Avda de Guadarrama,17,40.5493850708008,-3.63494443893433,B1,http://www.crtm.es,Europe/Madrid
par_8_11230,11230,PºCHOPERA-CÁDIZ,Paseo de la Chopera,64,40.5414390563965,-3.64132881164551,B1,http://www.crtm.es,Europe/Madrid
par_8_15392,15392,AV.MATAPIÑONERA-CºJUNCAL,Avda Matapiñonera,24,40.540699005127,-3.61807060241699,B1,http://www.crtm.es,Europe/Madrid
par_8_4922,4922,AV.LOGROÑO-TINTIN Y MILU,Avda de Logroño,227 C,40.4629592895508,-3.58788156509399,A,http://www.crtm.es,Europe/Madrid
par_8_17521,17521,CAMINO DEL GOLF-CAMINO DE MESONCILLOS,Calle del Camino del Golf,32,40.5221366882324,-3.61437010765076,B1,http://www.crtm.es,Europe/Madrid
par_8_19289,19289,ROSA CHACEL-FRANCISCO AYALA,Calle Rosa Chacel,5,40.563648223877,-3.61252880096436,B1,http://www.crtm.es,Europe/Madrid
par_8_16921,16921,ESTAFETA-PºLOS PARQUES,Paseo de los Parques,5,40.5134773254395,-3.65220522880554,B1,http://www.crtm.es,Europe/Madrid
par_8_06840,06840,AV.BARAJAS-ARROYO DE LA VEGA,Avda de Barajas,4,40.5374717712402,-3.62374424934387,B1,http://www.crtm.es,Europe/Madrid
par_8_11334,11334,AV.VEGA-AV.BARAJAS,Avda de la Vega,1,40.5363273620605,-3.62517428398132,B1,http://www.crtm.es,Europe/Madrid
par_8_06759,06759,MARQUÉS VALDAVIA-AV.ESPAÑA,Calle del Marqués de la Valdavia,88,40.5447883605957,-3.64296698570251,B1,http://www.crtm.es,Europe/Madrid
par_8_11632,11632,AV.PARQUE-PZA.SOLIDARIDAD,Avda del Parque,74,40.5951118469238,-3.70653462409973,B2,http://www.crtm.es,Europe/Madrid
par_8_18061,18061,PºFUENTE LUCHA-SUEÑOS,Paseo de Fuente Lucha,7,40.5510101318359,-3.65962028503418,B1,http://www.crtm.es,Europe/Madrid
par_8_17027,17027,AV.VALDELAPARRA-INSTITUTO,Avda de Valdelaparra,2500,40.542163848877,-3.66097402572632,B1,http://www.crtm.es,Europe/Madrid
par_8_16947,16947,SAN JOSÉ ARTESANO-VALPORTILLO I,Calle de San José Artesano,14,40.5295448303223,-3.65463972091675,B1,http://www.crtm.es,Europe/Madrid
par_8_06755,06755,MARQUESA VIUDA DE ALDAMA-NªSRA.DEL PILAR,Calle de la Marquesa Viuda de Aldama,14,40.5413055419922,-3.63294339179993,B1,http://www.crtm.es,Europe/Madrid
par_8_09425,09425,PºMARQUESA VIUDA ALDAMA-VEREDILLA,Paseo de la Marquesa Viuda de Aldama,15,40.5173645019531,-3.63054609298706,B1,http://www.crtm.es,Europe/Madrid
par_8_17516,17516,CAMINO DEL SOTO-PZA.LA MORALEJA,Plaza de la Moraleja,1,40.5154647827148,-3.65090250968933,B1,http://www.crtm.es,Europe/Madrid
par_8_09430,09430,CAMINO SUR-CºDE LA FUENTE,Calle del Camino Sur,28,40.5128211975098,-3.6327817440033,B1,http://www.crtm.es,Europe/Madrid
par_8_06693,06693,PºEUROPA-MARÍA SANTOS COLMENAR,Paseo Europa,26,40.544750213623,-3.62408328056335,B1,http://www.crtm.es,Europe/Madrid
par_8_50020,50020,CTRA.M616-UNIV.AUTÓNOMA DE MADRID,Ctra M-616 (Alcobendas),6800,40.5491714477539,-3.69961500167847,B1,http://www.crtm.es,Europe/Madrid
par_8_11331,11331,AV.VEGA-C.C.LA VEGA,Avda de la Ermita,5,40.5335960388184,-3.63564562797546,B1,http://www.crtm.es,Europe/Madrid
par_8_09423,09423,PºCONDE DE LOS GAITANES-IGLESIA,Paseo del Conde de los Gaitanes,21,40.5168609619141,-3.63992595672607,B1,http://www.crtm.es,Europe/Madrid
par_8_16940,16940,CAMINO DEL GOLF-CAMINO MESONCILLOS,Calle del Camino del Golf,22,40.5202789306641,-3.61626577377319,B1,http://www.crtm.es,Europe/Madrid
par_8_09443,09443,CAMINO VIEJO-CºLIEBRES,Calle del Camino Viejo,76,40.5152359008789,-3.61226511001587,B1,http://www.crtm.es,Europe/Madrid
par_8_06865,06865,AV.BURGOS-DOMINICOS,Avda de Santo Domingo de la Calzada,1,40.5019798278809,-3.66061496734619,A,http://www.crtm.es,Europe/Madrid
par_8_06810,06810,JAZMÍN-BEGONIA,Calle de Begonia,258,40.5229377746582,-3.64226222038269,B1,http://www.crtm.es,Europe/Madrid
par_8_18068,18068,AV.PABLO IGLESIAS-DR.ÁNGEL OLIVARES,Avda Pablo Iglesias,6,40.5494842529297,-3.65698337554932,B1,http://www.crtm.es,Europe/Madrid
par_8_18991,18991,PºCHOPERA-AV.VALDELAPARRA,Paseo de la Chopera,341,40.5451469421387,-3.66093254089355,B1,http://www.crtm.es,Europe/Madrid
par_8_15678,15678,FCO.LARGO CABALLERO-PºOCHO DE MARZO,Calle Francisco Largo Caballero,42,40.5536499023438,-3.65323281288147,B1,http://www.crtm.es,Europe/Madrid
par_8_06806,06806,AV.ARAGÓN-PARQUE VELÓDROMO,Avda de Aragón,2,40.5583724975586,-3.62892270088196,B1,http://www.crtm.es,Europe/Madrid
par_8_12237,12237,CALÉNDULA-RESIDENCIAL MINIPARK,Calle de Caléndula,180,40.5277938842773,-3.64406776428223,B1,http://www.crtm.es,Europe/Madrid
par_8_06746,06746,CTRA.M106-POL.IND.RÍO DE JANEIRO,Ctra de Algete,3.500,40.5886192321777,-3.54262185096741,B3,http://www.crtm.es,Europe/Madrid
par_8_11232,11232,PºCHOPERA-AV.CAMILO JOSÉ CELA,Paseo de la Chopera,178,40.5451965332031,-3.6568706035614,B1,http://www.crtm.es,Europe/Madrid
par_8_12345,12345,PºPARQUES Nº17,Paseo de los Parques,19,40.5113067626953,-3.64736843109131,B1,http://www.crtm.es,Europe/Madrid
par_8_11228,11228,PºCHOPERA-CENTRO DE SALUD,Paseo de la Chopera,46,40.540340423584,-3.63958263397217,B1,http://www.crtm.es,Europe/Madrid
par_8_06761,06761,AV.INDUSTRIA-EINSTEIN,Avda de la Industria,38,40.5339469909668,-3.65369081497192,B1,http://www.crtm.es,Europe/Madrid
