identifier,archive_number,district,district_info,type,location,destination,solar_m2
http://www.group22.org/gz/resource/GreenZones/300338,300338,http://www.group22.org/gz/resource/District/D8,https://wikidata.org/entity/Q656196,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L374,http://www.group22.org/gz/resource/Destinatation/DES1,30000
http://www.group22.org/gz/resource/GreenZones/300339,300339,http://www.group22.org/gz/resource/District/D8,https://wikidata.org/entity/Q656196,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L375,http://www.group22.org/gz/resource/Destinatation/DES1,34210
http://www.group22.org/gz/resource/GreenZones/300340,300340,http://www.group22.org/gz/resource/District/D8,https://wikidata.org/entity/Q656196,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L376,http://www.group22.org/gz/resource/Destinatation/DES1,125090
http://www.group22.org/gz/resource/GreenZones/300341,300341,http://www.group22.org/gz/resource/District/D8,https://wikidata.org/entity/Q656196,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L377,http://www.group22.org/gz/resource/Destinatation/DES1,204000
http://www.group22.org/gz/resource/GreenZones/300342,300342,http://www.group22.org/gz/resource/District/D8,https://wikidata.org/entity/Q656196,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L378,http://www.group22.org/gz/resource/Destinatation/DES1,488170
http://www.group22.org/gz/resource/GreenZones/300343,300343,http://www.group22.org/gz/resource/District/D8,https://wikidata.org/entity/Q656196,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L379,http://www.group22.org/gz/resource/Destinatation/DES1,258410
http://www.group22.org/gz/resource/GreenZones/300344,300344,http://www.group22.org/gz/resource/District/D8,https://wikidata.org/entity/Q656196,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L380,http://www.group22.org/gz/resource/Destinatation/DES1,985650
http://www.group22.org/gz/resource/GreenZones/300345,300345,http://www.group22.org/gz/resource/District/D8,https://wikidata.org/entity/Q656196,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L381,http://www.group22.org/gz/resource/Destinatation/DES1,280870
http://www.group22.org/gz/resource/GreenZones/300346,300346,http://www.group22.org/gz/resource/District/D8,https://wikidata.org/entity/Q656196,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L382,http://www.group22.org/gz/resource/Destinatation/DES1,97620
http://www.group22.org/gz/resource/GreenZones/300347,300347,http://www.group22.org/gz/resource/District/D8,https://wikidata.org/entity/Q656196,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L383,http://www.group22.org/gz/resource/Destinatation/DES1,82420
http://www.group22.org/gz/resource/GreenZones/300348,300348,http://www.group22.org/gz/resource/District/D8,https://wikidata.org/entity/Q656196,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L384,http://www.group22.org/gz/resource/Destinatation/DES1,353540
http://www.group22.org/gz/resource/GreenZones/300349,300349,http://www.group22.org/gz/resource/District/D8,https://wikidata.org/entity/Q656196,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L385,http://www.group22.org/gz/resource/Destinatation/DES1,345090
http://www.group22.org/gz/resource/GreenZones/300350,300350,http://www.group22.org/gz/resource/District/D8,https://wikidata.org/entity/Q656196,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L386,http://www.group22.org/gz/resource/Destinatation/DES1,11340
http://www.group22.org/gz/resource/GreenZones/300351,300351,http://www.group22.org/gz/resource/District/D8,https://wikidata.org/entity/Q656196,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L387,http://www.group22.org/gz/resource/Destinatation/DES1,13500
http://www.group22.org/gz/resource/GreenZones/300352,300352,http://www.group22.org/gz/resource/District/D8,https://wikidata.org/entity/Q656196,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L388,http://www.group22.org/gz/resource/Destinatation/DES1,34630
http://www.group22.org/gz/resource/GreenZones/300353,300353,http://www.group22.org/gz/resource/District/D8,https://wikidata.org/entity/Q656196,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L389,http://www.group22.org/gz/resource/Destinatation/DES81,111560
http://www.group22.org/gz/resource/GreenZones/300354,300354,http://www.group22.org/gz/resource/District/D8,https://wikidata.org/entity/Q656196,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L390,http://www.group22.org/gz/resource/Destinatation/DES1,65740
http://www.group22.org/gz/resource/GreenZones/300355,300355,http://www.group22.org/gz/resource/District/D8,https://wikidata.org/entity/Q656196,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L391,http://www.group22.org/gz/resource/Destinatation/DES1,34710
http://www.group22.org/gz/resource/GreenZones/300356,300356,http://www.group22.org/gz/resource/District/D8,https://wikidata.org/entity/Q656196,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L392,http://www.group22.org/gz/resource/Destinatation/DES1,42700
http://www.group22.org/gz/resource/GreenZones/300357,300357,http://www.group22.org/gz/resource/District/D8,https://wikidata.org/entity/Q656196,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L393,http://www.group22.org/gz/resource/Destinatation/DES1,120590
http://www.group22.org/gz/resource/GreenZones/300358,300358,http://www.group22.org/gz/resource/District/D8,https://wikidata.org/entity/Q656196,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L394,http://www.group22.org/gz/resource/Destinatation/DES1,63880
http://www.group22.org/gz/resource/GreenZones/300202,300202,http://www.group22.org/gz/resource/District/D8,https://wikidata.org/entity/Q656196,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L395,http://www.group22.org/gz/resource/Destinatation/DES83,2748063
http://www.group22.org/gz/resource/GreenZones/301072,301072,http://www.group22.org/gz/resource/District/D8,https://wikidata.org/entity/Q656196,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L396,http://www.group22.org/gz/resource/Destinatation/DES84,406925
http://www.group22.org/gz/resource/GreenZones/300200,300200,http://www.group22.org/gz/resource/District/D8,https://wikidata.org/entity/Q656196,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L397,http://www.group22.org/gz/resource/Destinatation/DES85,22287
http://www.group22.org/gz/resource/GreenZones/300201,300201,http://www.group22.org/gz/resource/District/D8,https://wikidata.org/entity/Q656196,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L398,http://www.group22.org/gz/resource/Destinatation/DES1,650460
http://www.group22.org/gz/resource/GreenZones/300203,300203,http://www.group22.org/gz/resource/District/D8,https://wikidata.org/entity/Q656196,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L399,http://www.group22.org/gz/resource/Destinatation/DES1,200740
http://www.group22.org/gz/resource/GreenZones/300204,300204,http://www.group22.org/gz/resource/District/D8,https://wikidata.org/entity/Q656196,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L400,http://www.group22.org/gz/resource/Destinatation/DES1,19640
http://www.group22.org/gz/resource/GreenZones/300205,300205,http://www.group22.org/gz/resource/District/D8,https://wikidata.org/entity/Q656196,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L401,http://www.group22.org/gz/resource/Destinatation/DES1,11340
http://www.group22.org/gz/resource/GreenZones/300209,300209,http://www.group22.org/gz/resource/District/D8,https://wikidata.org/entity/Q656196,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L402,http://www.group22.org/gz/resource/Destinatation/DES78,3447922
http://www.group22.org/gz/resource/GreenZones/300211,300211,http://www.group22.org/gz/resource/District/D8,https://wikidata.org/entity/Q656196,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L403,http://www.group22.org/gz/resource/Destinatation/DES78,473440
http://www.group22.org/gz/resource/GreenZones/300226,300226,http://www.group22.org/gz/resource/District/D8,https://wikidata.org/entity/Q656196,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L404,http://www.group22.org/gz/resource/Destinatation/DES86,537660
http://www.group22.org/gz/resource/GreenZones/300229,300229,http://www.group22.org/gz/resource/District/D8,https://wikidata.org/entity/Q656196,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L405,http://www.group22.org/gz/resource/Destinatation/DES1,14386
http://www.group22.org/gz/resource/GreenZones/301040,301040,http://www.group22.org/gz/resource/District/D8,https://wikidata.org/entity/Q656196,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L406,http://www.group22.org/gz/resource/Destinatation/DES87,134251
http://www.group22.org/gz/resource/GreenZones/301230,301230,http://www.group22.org/gz/resource/District/D8,https://wikidata.org/entity/Q656196,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L407,http://www.group22.org/gz/resource/Destinatation/DES1,77100
http://www.group22.org/gz/resource/GreenZones/301231,301231,http://www.group22.org/gz/resource/District/D8,https://wikidata.org/entity/Q656196,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L408,http://www.group22.org/gz/resource/Destinatation/DES1,28620
http://www.group22.org/gz/resource/GreenZones/301232,301232,http://www.group22.org/gz/resource/District/D8,https://wikidata.org/entity/Q656196,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L409,http://www.group22.org/gz/resource/Destinatation/DES1,155074
http://www.group22.org/gz/resource/GreenZones/301233,301233,http://www.group22.org/gz/resource/District/D8,https://wikidata.org/entity/Q656196,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L410,http://www.group22.org/gz/resource/Destinatation/DES1,7200
http://www.group22.org/gz/resource/GreenZones/301234,301234,http://www.group22.org/gz/resource/District/D8,https://wikidata.org/entity/Q656196,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L411,http://www.group22.org/gz/resource/Destinatation/DES1,22500
http://www.group22.org/gz/resource/GreenZones/301235,301235,http://www.group22.org/gz/resource/District/D8,https://wikidata.org/entity/Q656196,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L412,http://www.group22.org/gz/resource/Destinatation/DES1,25500
http://www.group22.org/gz/resource/GreenZones/301236,301236,http://www.group22.org/gz/resource/District/D8,https://wikidata.org/entity/Q656196,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L413,http://www.group22.org/gz/resource/Destinatation/DES1,22400
http://www.group22.org/gz/resource/GreenZones/301237,301237,http://www.group22.org/gz/resource/District/D8,https://wikidata.org/entity/Q656196,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L414,http://www.group22.org/gz/resource/Destinatation/DES1,43200
http://www.group22.org/gz/resource/GreenZones/301238,301238,http://www.group22.org/gz/resource/District/D8,https://wikidata.org/entity/Q656196,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L415,http://www.group22.org/gz/resource/Destinatation/DES1,15850
http://www.group22.org/gz/resource/GreenZones/301239,301239,http://www.group22.org/gz/resource/District/D8,https://wikidata.org/entity/Q656196,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L416,http://www.group22.org/gz/resource/Destinatation/DES1,14570
http://www.group22.org/gz/resource/GreenZones/301240,301240,http://www.group22.org/gz/resource/District/D8,https://wikidata.org/entity/Q656196,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L417,http://www.group22.org/gz/resource/Destinatation/DES1,31520
http://www.group22.org/gz/resource/GreenZones/301241,301241,http://www.group22.org/gz/resource/District/D8,https://wikidata.org/entity/Q656196,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L418,http://www.group22.org/gz/resource/Destinatation/DES1,43840
http://www.group22.org/gz/resource/GreenZones/301242,301242,http://www.group22.org/gz/resource/District/D8,https://wikidata.org/entity/Q656196,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L418,http://www.group22.org/gz/resource/Destinatation/DES1,46080
http://www.group22.org/gz/resource/GreenZones/301243,301243,http://www.group22.org/gz/resource/District/D8,https://wikidata.org/entity/Q656196,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L419,http://www.group22.org/gz/resource/Destinatation/DES1,5910
http://www.group22.org/gz/resource/GreenZones/301244,301244,http://www.group22.org/gz/resource/District/D8,https://wikidata.org/entity/Q656196,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L420,http://www.group22.org/gz/resource/Destinatation/DES1,71037
http://www.group22.org/gz/resource/GreenZones/301245,301245,http://www.group22.org/gz/resource/District/D8,https://wikidata.org/entity/Q656196,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L421,http://www.group22.org/gz/resource/Destinatation/DES88,1355955
http://www.group22.org/gz/resource/GreenZones/301246,301246,http://www.group22.org/gz/resource/District/D8,https://wikidata.org/entity/Q656196,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L422,http://www.group22.org/gz/resource/Destinatation/DES1,33600
http://www.group22.org/gz/resource/GreenZones/301247,301247,http://www.group22.org/gz/resource/District/D8,https://wikidata.org/entity/Q656196,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L423,http://www.group22.org/gz/resource/Destinatation/DES1,34530
http://www.group22.org/gz/resource/GreenZones/301248,301248,http://www.group22.org/gz/resource/District/D8,https://wikidata.org/entity/Q656196,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L424,http://www.group22.org/gz/resource/Destinatation/DES89,275500
http://www.group22.org/gz/resource/GreenZones/301249,301249,http://www.group22.org/gz/resource/District/D8,https://wikidata.org/entity/Q656196,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L425,http://www.group22.org/gz/resource/Destinatation/DES1,8000
http://www.group22.org/gz/resource/GreenZones/301250,301250,http://www.group22.org/gz/resource/District/D8,https://wikidata.org/entity/Q656196,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L426,http://www.group22.org/gz/resource/Destinatation/DES1,215625
http://www.group22.org/gz/resource/GreenZones/301251,301251,http://www.group22.org/gz/resource/District/D8,https://wikidata.org/entity/Q656196,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L427,http://www.group22.org/gz/resource/Destinatation/DES1,106310
http://www.group22.org/gz/resource/GreenZones/301252,301252,http://www.group22.org/gz/resource/District/D8,https://wikidata.org/entity/Q656196,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L428,http://www.group22.org/gz/resource/Destinatation/DES1,5802
http://www.group22.org/gz/resource/GreenZones/301260,301260,http://www.group22.org/gz/resource/District/D8,https://wikidata.org/entity/Q656196,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L429,http://www.group22.org/gz/resource/Destinatation/DES30,2908128
http://www.group22.org/gz/resource/GreenZones/301270,301270,http://www.group22.org/gz/resource/District/D8,https://wikidata.org/entity/Q656196,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L430,http://www.group22.org/gz/resource/Destinatation/DES1,949154
http://www.group22.org/gz/resource/GreenZones/301271,301271,http://www.group22.org/gz/resource/District/D8,https://wikidata.org/entity/Q656196,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L431,http://www.group22.org/gz/resource/Destinatation/DES1,204022
http://www.group22.org/gz/resource/GreenZones/301421,301421,http://www.group22.org/gz/resource/District/D8,https://wikidata.org/entity/Q656196,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L432,http://www.group22.org/gz/resource/Destinatation/DES30,3364728
http://www.group22.org/gz/resource/GreenZones/301428,301428,http://www.group22.org/gz/resource/District/D8,https://wikidata.org/entity/Q656196,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L433,http://www.group22.org/gz/resource/Destinatation/DES38,131092
http://www.group22.org/gz/resource/GreenZones/301429,301429,http://www.group22.org/gz/resource/District/D8,https://wikidata.org/entity/Q656196,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L434,http://www.group22.org/gz/resource/Destinatation/DES38,132449
http://www.group22.org/gz/resource/GreenZones/301430,301430,http://www.group22.org/gz/resource/District/D8,https://wikidata.org/entity/Q656196,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L435,http://www.group22.org/gz/resource/Destinatation/DES38,5760
http://www.group22.org/gz/resource/GreenZones/301431,301431,http://www.group22.org/gz/resource/District/D8,https://wikidata.org/entity/Q656196,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L436,http://www.group22.org/gz/resource/Destinatation/DES38,5760
http://www.group22.org/gz/resource/GreenZones/301432,301432,http://www.group22.org/gz/resource/District/D8,https://wikidata.org/entity/Q656196,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L437,http://www.group22.org/gz/resource/Destinatation/DES38,5760
http://www.group22.org/gz/resource/GreenZones/301433,301433,http://www.group22.org/gz/resource/District/D8,https://wikidata.org/entity/Q656196,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L438,http://www.group22.org/gz/resource/Destinatation/DES38,5760
http://www.group22.org/gz/resource/GreenZones/301440,301440,http://www.group22.org/gz/resource/District/D8,https://wikidata.org/entity/Q656196,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L439,http://www.group22.org/gz/resource/Destinatation/DES1,30050
http://www.group22.org/gz/resource/GreenZones/301441,301441,http://www.group22.org/gz/resource/District/D8,https://wikidata.org/entity/Q656196,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L440,http://www.group22.org/gz/resource/Destinatation/DES1,67640
http://www.group22.org/gz/resource/GreenZones/301442,301442,http://www.group22.org/gz/resource/District/D8,https://wikidata.org/entity/Q656196,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L441,http://www.group22.org/gz/resource/Destinatation/DES1,132360
http://www.group22.org/gz/resource/GreenZones/301438,301438,http://www.group22.org/gz/resource/District/D8,https://wikidata.org/entity/Q656196,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L442,http://www.group22.org/gz/resource/Destinatation/DES1,57670
http://www.group22.org/gz/resource/GreenZones/301443,301443,http://www.group22.org/gz/resource/District/D8,https://wikidata.org/entity/Q656196,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L443,http://www.group22.org/gz/resource/Destinatation/DES1,138650
http://www.group22.org/gz/resource/GreenZones/301444,301444,http://www.group22.org/gz/resource/District/D8,https://wikidata.org/entity/Q656196,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L444,http://www.group22.org/gz/resource/Destinatation/DES1,139670
http://www.group22.org/gz/resource/GreenZones/300359,300359,http://www.group22.org/gz/resource/District/D9,https://wikidata.org/entity/Q2017682,http://www.group22.org/gz/resource/GreenZone/G2,http://www.group22.org/gz/resource/Location/L445,http://www.group22.org/gz/resource/Destinatation/DES90,174715540
http://www.group22.org/gz/resource/GreenZones/300408,300408,http://www.group22.org/gz/resource/District/D9,https://wikidata.org/entity/Q2017682,http://www.group22.org/gz/resource/GreenZone/G2,http://www.group22.org/gz/resource/Location/L446,http://www.group22.org/gz/resource/Destinatation/DES91,260000
http://www.group22.org/gz/resource/GreenZones/300361,300361,http://www.group22.org/gz/resource/District/D9,https://wikidata.org/entity/Q2017682,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L447,http://www.group22.org/gz/resource/Destinatation/DES1,568636
http://www.group22.org/gz/resource/GreenZones/300362,300362,http://www.group22.org/gz/resource/District/D9,https://wikidata.org/entity/Q2017682,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L448,http://www.group22.org/gz/resource/Destinatation/DES1,697138
http://www.group22.org/gz/resource/GreenZones/300363,300363,http://www.group22.org/gz/resource/District/D9,https://wikidata.org/entity/Q2017682,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L449,http://www.group22.org/gz/resource/Destinatation/DES92,9752028
http://www.group22.org/gz/resource/GreenZones/300364,300364,http://www.group22.org/gz/resource/District/D9,https://wikidata.org/entity/Q2017682,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L450,http://www.group22.org/gz/resource/Destinatation/DES1,9095034
http://www.group22.org/gz/resource/GreenZones/300365,300365,http://www.group22.org/gz/resource/District/D9,https://wikidata.org/entity/Q2017682,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L451,http://www.group22.org/gz/resource/Destinatation/DES1,382962
http://www.group22.org/gz/resource/GreenZones/300366,300366,http://www.group22.org/gz/resource/District/D9,https://wikidata.org/entity/Q2017682,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L452,http://www.group22.org/gz/resource/Destinatation/DES93,33884345
http://www.group22.org/gz/resource/GreenZones/300367,300367,http://www.group22.org/gz/resource/District/D9,https://wikidata.org/entity/Q2017682,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L453,http://www.group22.org/gz/resource/Destinatation/DES30,8466515
http://www.group22.org/gz/resource/GreenZones/300369,300369,http://www.group22.org/gz/resource/District/D9,https://wikidata.org/entity/Q2017682,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L454,http://www.group22.org/gz/resource/Destinatation/DES94,465000
http://www.group22.org/gz/resource/GreenZones/300370,300370,http://www.group22.org/gz/resource/District/D9,https://wikidata.org/entity/Q2017682,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L455,http://www.group22.org/gz/resource/Destinatation/DES95,410030
http://www.group22.org/gz/resource/GreenZones/300372,300372,http://www.group22.org/gz/resource/District/D9,https://wikidata.org/entity/Q2017682,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L456,http://www.group22.org/gz/resource/Destinatation/DES1,6127
http://www.group22.org/gz/resource/GreenZones/300394,300394,http://www.group22.org/gz/resource/District/D9,https://wikidata.org/entity/Q2017682,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L457,http://www.group22.org/gz/resource/Destinatation/DES96,115390
http://www.group22.org/gz/resource/GreenZones/300395,300395,http://www.group22.org/gz/resource/District/D9,https://wikidata.org/entity/Q2017682,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L458,http://www.group22.org/gz/resource/Destinatation/DES96,1234232
http://www.group22.org/gz/resource/GreenZones/300400,300400,http://www.group22.org/gz/resource/District/D9,https://wikidata.org/entity/Q2017682,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L459,http://www.group22.org/gz/resource/Destinatation/DES1,66762
http://www.group22.org/gz/resource/GreenZones/300401,300401,http://www.group22.org/gz/resource/District/D9,https://wikidata.org/entity/Q2017682,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L460,http://www.group22.org/gz/resource/Destinatation/DES1,46540
http://www.group22.org/gz/resource/GreenZones/300402,300402,http://www.group22.org/gz/resource/District/D9,https://wikidata.org/entity/Q2017682,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L461,http://www.group22.org/gz/resource/Destinatation/DES97,7200
http://www.group22.org/gz/resource/GreenZones/300403,300403,http://www.group22.org/gz/resource/District/D9,https://wikidata.org/entity/Q2017682,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L462,http://www.group22.org/gz/resource/Destinatation/DES1,11485
http://www.group22.org/gz/resource/GreenZones/300405,300405,http://www.group22.org/gz/resource/District/D9,https://wikidata.org/entity/Q2017682,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L463,http://www.group22.org/gz/resource/Destinatation/DES1,14610
http://www.group22.org/gz/resource/GreenZones/300406,300406,http://www.group22.org/gz/resource/District/D9,https://wikidata.org/entity/Q2017682,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L464,http://www.group22.org/gz/resource/Destinatation/DES1,181253
http://www.group22.org/gz/resource/GreenZones/300407,300407,http://www.group22.org/gz/resource/District/D9,https://wikidata.org/entity/Q2017682,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L465,http://www.group22.org/gz/resource/Destinatation/DES1,206670
http://www.group22.org/gz/resource/GreenZones/300410,300410,http://www.group22.org/gz/resource/District/D9,https://wikidata.org/entity/Q2017682,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L466,http://www.group22.org/gz/resource/Destinatation/DES1,22000
http://www.group22.org/gz/resource/GreenZones/300373,300373,http://www.group22.org/gz/resource/District/D9,https://wikidata.org/entity/Q2017682,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L467,http://www.group22.org/gz/resource/Destinatation/DES98,40000
http://www.group22.org/gz/resource/GreenZones/300375,300375,http://www.group22.org/gz/resource/District/D9,https://wikidata.org/entity/Q2017682,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L468,http://www.group22.org/gz/resource/Destinatation/DES99,444000
http://www.group22.org/gz/resource/GreenZones/300376,300376,http://www.group22.org/gz/resource/District/D9,https://wikidata.org/entity/Q2017682,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L469,http://www.group22.org/gz/resource/Destinatation/DES1,16789
http://www.group22.org/gz/resource/GreenZones/300377,300377,http://www.group22.org/gz/resource/District/D9,https://wikidata.org/entity/Q2017682,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L470,http://www.group22.org/gz/resource/Destinatation/DES1,7731
http://www.group22.org/gz/resource/GreenZones/300378,300378,http://www.group22.org/gz/resource/District/D9,https://wikidata.org/entity/Q2017682,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L471,http://www.group22.org/gz/resource/Destinatation/DES1,138520
http://www.group22.org/gz/resource/GreenZones/300379,300379,http://www.group22.org/gz/resource/District/D9,https://wikidata.org/entity/Q2017682,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L472,http://www.group22.org/gz/resource/Destinatation/DES1,40800
http://www.group22.org/gz/resource/GreenZones/300380,300380,http://www.group22.org/gz/resource/District/D9,https://wikidata.org/entity/Q2017682,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L473,http://www.group22.org/gz/resource/Destinatation/DES100,62500
