identifier,location_code,location_name
http://www.group22.org/gz/resource/Location/L550,550,CALLE DE LOS CLARINETES C/V C/ LAS FLAUTAS
http://www.group22.org/gz/resource/Location/L551,551,CALLE DE LOS CLARINETES C/V C/ DEL FAGOT
http://www.group22.org/gz/resource/Location/L552,552,AVENIDA DE LA PESETA C/V C/ DE LAS FLAUTAS
http://www.group22.org/gz/resource/Location/L553,553,CALLE CONTRABAJOS NUM 1
http://www.group22.org/gz/resource/Location/L554,554,AUTOVÍA M-40 C/V CTRA. DEL BARRIO DE LA FORTUNA
http://www.group22.org/gz/resource/Location/L555,555,CARRETERA DEL BARRIO DE LA FORTUNA, FRENTE AL NUM 33
http://www.group22.org/gz/resource/Location/L556,556,AVENIDA DE LA PESETA C/V C/ DE LA TORTA
http://www.group22.org/gz/resource/Location/L557,557,CALLE DE SAN CRISPÍN NUM 14
http://www.group22.org/gz/resource/Location/L558,558,PASEO DE EXTREMADURA,EN EL ENTORNO DEL Nº 351
http://www.group22.org/gz/resource/Location/L559,559,CALLE DE HURTUMPASCUAL, 2 C/V C/ CARLOS FUENTES, 2A
http://www.group22.org/gz/resource/Location/L560,560,CALLE CONCEJAL FCO. JOSÉ JIMÉNEZ MARTÍN, FRENTE AL NUM 18-120
http://www.group22.org/gz/resource/Location/L561,561,CALLE DE RIOCABADO C/V C/ DE VIÑEGRA
http://www.group22.org/gz/resource/Location/L562,562,CALLE DE GOTARRENDURA NUM 2
http://www.group22.org/gz/resource/Location/L563,563,CALLE DEL CONCEJAL FRANCISCO JOSÉ JIMÉNEZ MARTÍN NUM 38-56
http://www.group22.org/gz/resource/Location/L564,564,CALLE DE LOS CORACEROS NUM 2-8
http://www.group22.org/gz/resource/Location/L565,565,PASEO DE LOS LANCEROS NUM 1-5
http://www.group22.org/gz/resource/Location/L566,566,CALLE DE LOS GRANADEROS NUM 15
http://www.group22.org/gz/resource/Location/L567,567,CALLE DE LOS GRANADEROS NUM 23
http://www.group22.org/gz/resource/Location/L568,568,CALLE DE LOS GRANADEROS NUM 1
http://www.group22.org/gz/resource/Location/L569,569,PASEO DE LOS LANCEROS NUM 2
http://www.group22.org/gz/resource/Location/L570,570,PASEO DE LOS HÚSARES NUM 16
http://www.group22.org/gz/resource/Location/L571,571,PLAZA DE LA SUITE
http://www.group22.org/gz/resource/Location/L572,572,CALLE DE SANCHORREJA, FRENTE AL NUM 17
http://www.group22.org/gz/resource/Location/L573,573,CALLE DE TEMBLEQUE NUM 45
http://www.group22.org/gz/resource/Location/L574,574,AVENIDA DE LOS CAPRICHOS, FRENTE AL NUM 14
http://www.group22.org/gz/resource/Location/L575,575,CALLE DE RIOCABADO C/V C/ DE GOTARRENDURA
http://www.group22.org/gz/resource/Location/L576,576,PASEO DE EXTREMADURA C/V C/ DE LA ALVERJA NUM 20
http://www.group22.org/gz/resource/Location/L577,577,CALLE JOSE DE CADALSO, 73 C/V C/ MAESTRA JUSTA FREIRE
http://www.group22.org/gz/resource/Location/L578,578,CALLE DE ANSELMO LORENZO NUM 11
http://www.group22.org/gz/resource/Location/L579,579,CALLE DEL OLIVILLO
http://www.group22.org/gz/resource/Location/L580,580,PASEO DE EXTREMADURA NUM 181
http://www.group22.org/gz/resource/Location/L581,581,CALLE DE RAFAEL FINAT NUM 54
http://www.group22.org/gz/resource/Location/L582,582,PASEO DE EXTREMADURA NUM 18-20
http://www.group22.org/gz/resource/Location/L583,583,CALLE DE VILLASANDINO NUM 29
http://www.group22.org/gz/resource/Location/L584,584,CALLE DE DANIEL SEGOVIA C/V C/ DEL CINE
http://www.group22.org/gz/resource/Location/L585,585,CALLE C/ DANIEL SEGOVIA C/V C/ DE MANUEL GARCÍA
http://www.group22.org/gz/resource/Location/L586,586,CALLE DE GRANJA DE TORREHERMOSA C/V C/ DE ILLESCAS NUM 2
http://www.group22.org/gz/resource/Location/L587,587,CALLE DE MINGORRÍA NUM 9
http://www.group22.org/gz/resource/Location/L588,588,CALLE DE HOYO DE PINARES NUM 12-14
http://www.group22.org/gz/resource/Location/L589,589,PLAZA DE RABASA
http://www.group22.org/gz/resource/Location/L590,590,GLORIETA DE LA VELLOSILLA NUM 1
http://www.group22.org/gz/resource/Location/L591,591,CALLE DE LA FUENTE DE LIMA NUM 28
http://www.group22.org/gz/resource/Location/L592,592,CALLE DE SEPULVEDA, FRENTE AL NUM 212
http://www.group22.org/gz/resource/Location/L593,593,CALLE SEPÚLVEDA C/V C/CONCEJAL FCO.JOSÉ JIMENEZ MARTÍN NUM 170
http://www.group22.org/gz/resource/Location/L594,594,CALLE DE NAVIA NUM 12
http://www.group22.org/gz/resource/Location/L595,595,CALLE RAFAEL FINAT NUM 45 B
http://www.group22.org/gz/resource/Location/L596,596,CALLE RIOCABADO NUM 22
http://www.group22.org/gz/resource/Location/L597,597,CALLE DE LA LATINA NUM 16
http://www.group22.org/gz/resource/Location/L598,598,CALLE VALENTÍN LLAGUNO NUM 4
http://www.group22.org/gz/resource/Location/L599,599,AVENIDA DE LOS POBLADOS NUM 74
http://www.group22.org/gz/resource/Location/L600,600,PASEO DE LA ERMITA DEL SANTO C/V PASEO QUINCE DE MAYO
http://www.group22.org/gz/resource/Location/L601,601,CALLE DEL PARQUE DE EUGENIA DE MONTIJO NUM 3
http://www.group22.org/gz/resource/Location/L602,602,CALLE VIA LUSITANA NUM 3
http://www.group22.org/gz/resource/Location/L603,603,PASEO DE LA ERMITA DEL SANTO
http://www.group22.org/gz/resource/Location/L603,603,PASEO DE LA ERMITA DEL SANTO
http://www.group22.org/gz/resource/Location/L603,603,PASEO DE LA ERMITA DEL SANTO
http://www.group22.org/gz/resource/Location/L604,604,CALLE DE CARONTE NUM 16
http://www.group22.org/gz/resource/Location/L605,605,CALLE ZAIDA C/V C/ TÓRTOLA
http://www.group22.org/gz/resource/Location/L606,606,CALLE DE MIGUEL SORIANO NUM 1
http://www.group22.org/gz/resource/Location/L607,607,CALLE DE LOS TEJARES, NÚMERO 39 POSTERIOR
http://www.group22.org/gz/resource/Location/L608,608,CALLE DE CASAR DE PALOMERO C/V C/ DE ALGORTA
http://www.group22.org/gz/resource/Location/L609,609,CALLE DE PIEDRAHITA C/V C/ DE WITERICO
http://www.group22.org/gz/resource/Location/L610,610,CALLE DE ALBA DE TORMES NUM 2
http://www.group22.org/gz/resource/Location/L611,611,CALLE DE SALVADOR ALLENDE NUM 3
http://www.group22.org/gz/resource/Location/L612,612,CALLE DEL PATRIMONIO DE LA HUMANIDAD NUM 37
http://www.group22.org/gz/resource/Location/L613,613,CALLE DE LOS MORALES NUM 31
http://www.group22.org/gz/resource/Location/L614,614,CALLE DEL PATRIMONIO DE LA HUMANIDAD NUM 27
http://www.group22.org/gz/resource/Location/L615,615,CALLE DEL PATRIMONIO DE LA HUMANIDAD NUM 17
http://www.group22.org/gz/resource/Location/L616,616,CALLE DE LA LONJA DE LA SEDA NUM 32
http://www.group22.org/gz/resource/Location/L617,617,CALLE DE LA LONJA DE LA SEDA C/V C/ DE TORDESILLAS
http://www.group22.org/gz/resource/Location/L618,618,CALLE DEL JACOBEO C/V C/ DE LA LONJA DE LA SEDA
http://www.group22.org/gz/resource/Location/L619,619,CALLE PALMERAL DE ELCHE C/V C/ REAL ALCAZAR DE SEVILLA NUM 6
http://www.group22.org/gz/resource/Location/L620,620,CALLE DEL MONASTERIO DE POBLET NUM 1
http://www.group22.org/gz/resource/Location/L621,621,CALLE DE SAN CRISTÓBAL DE LA LAGUNA NUM 2
http://www.group22.org/gz/resource/Location/L622,622,CALLE DEL ARTE MUDÉJAR DE TERUEL NUM 4
http://www.group22.org/gz/resource/Location/L623,623,CALLE LONJA DE LA SEDA C/V C/ ACUEDUCTO DE SEGOVIA
http://www.group22.org/gz/resource/Location/L624,624,CALLE DE LA PLAZA MAYOR DE SALAMANCA
http://www.group22.org/gz/resource/Location/L625,625,CALLE LONJA DE LA SEDA C/V C/ MURALLAS DE LUGO
http://www.group22.org/gz/resource/Location/L626,626,CALLE DE LA LONJA DE LA SEDA NUM 26
http://www.group22.org/gz/resource/Location/L627,627,AVENIDA DE LA PESETA NUM 70
http://www.group22.org/gz/resource/Location/L628,628,AUTOVÍA M-40 C/V AVDA. DE CARABANCHEL ALTO NUM 180
http://www.group22.org/gz/resource/Location/L629,629,CALLE DEL JACOBEO C/V C/ DEL PARQUE DE DOÑANA
http://www.group22.org/gz/resource/Location/L630,630,CALLE PAISAJE DE ARANJUEZ C/V C/ HOSPITAL DE SAN PAU
http://www.group22.org/gz/resource/Location/L631,631,CALLE DEL JACOBEO C/V C/ DEL SITIO DE EL ESCORIAL
http://www.group22.org/gz/resource/Location/L632,632,CALLE DEL SITIO DEL ESCORIAL NUM 21
http://www.group22.org/gz/resource/Location/L633,633,CALLE DEL JACOBEO C/V C/ DEL SITIO DEL ESCORIAL
http://www.group22.org/gz/resource/Location/L634,634,CALLE DEL JACOBEO C/V C/HOSPITAL S. PAU Y C/ P. DOÑANA
http://www.group22.org/gz/resource/Location/L635,635,CALLE DEL JACOBEO C/V C/ DEL HOSPITAL DE SAN PAU
http://www.group22.org/gz/resource/Location/L636,636,CALLE DEL JACOBEO C/V CAMINO DE LAS CRUCES
http://www.group22.org/gz/resource/Location/L637,637,CALLE DE LA BLANCA C/V C/ DEL ARDITE
http://www.group22.org/gz/resource/Location/L638,638,CALLE DEL CASTELLANO C/V C/ DEL CENTÉN
http://www.group22.org/gz/resource/Location/L639,639,CALLE DEL DOBLER C/V C/ DEL DUCADO
http://www.group22.org/gz/resource/Location/L640,640,CALLE DEL FLORIN C/V C/ DEL TREMIS
http://www.group22.org/gz/resource/Location/L641,641,CALLE DEL PRINCIPADO C/V C/ DEL TRENTIN
http://www.group22.org/gz/resource/Location/L642,642,AVENIDA DEL EURO C/V C/ DEL CIDRO NUM 19
http://www.group22.org/gz/resource/Location/L643,643,CALLE DEL PESO HISPANO NUM 2
http://www.group22.org/gz/resource/Location/L644,644,AVENIDA DE LA PESETA NUM 76
http://www.group22.org/gz/resource/Location/L645,645,CALLE DEL PESO HISPANO NUM 7
http://www.group22.org/gz/resource/Location/L646,646,CALLE DEL DURO NUM 11
http://www.group22.org/gz/resource/Location/L647,647,CALLE VIA LUSITANA NUM 55
http://www.group22.org/gz/resource/Location/L648,648,CALLE VÍA LUSITANA NUM 65
http://www.group22.org/gz/resource/Location/L649,649,CALLE DE LA DOBLA C/V C/ DEL PEPIÓN
http://www.group22.org/gz/resource/Location/L650,650,AVENIDA DEL EURO C/V C/ VÍA LUSITANA
http://www.group22.org/gz/resource/Location/L651,651,AVENIDA DE LOS POBLADOS NUM 120
http://www.group22.org/gz/resource/Location/L652,652,AVENIDA DE LOS POBLADOS NUM 112
http://www.group22.org/gz/resource/Location/L653,653,AVENIDA DE LOS POBLADOS NUM 114
http://www.group22.org/gz/resource/Location/L654,654,AVENIDA DE LOS POBLADOS NUM 116
http://www.group22.org/gz/resource/Location/L655,655,CALLE DE HILARIO HERRANZ ESTABLOS NUM 36
http://www.group22.org/gz/resource/Location/L656,656,AVENIDA DE LOS POBLADOS NUM 122
http://www.group22.org/gz/resource/Location/L657,657,CALLE DEL HALCONERO DEL REY C/V AV. DE LOS POBLADOS NUM 110
http://www.group22.org/gz/resource/Location/L658,658,AUTOVÍA M-40 C/V AV.CARABANCHEL ALTO Y C/ VÍA LUSITANA
http://www.group22.org/gz/resource/Location/L659,659,CALLE DE LAS ONCE VIGAS C/V AV. DE LA PESETA
http://www.group22.org/gz/resource/Location/L660,660,CALLE DE ILDEFONSO GONZALEZ VALENCIA C/V M-40
http://www.group22.org/gz/resource/Location/L661,661,CALLE DE LAS CATORCE OLIVAS NUM 2
http://www.group22.org/gz/resource/Location/L662,662,AUTOVÍA M-40 C/V C/ VIA LUSITANA
http://www.group22.org/gz/resource/Location/L663,663,CALLE DE LA TRESETA C/V C/ DEL REAL
http://www.group22.org/gz/resource/Location/L664,664,PLAZA DE ALMODÓVAR NUM 2
http://www.group22.org/gz/resource/Location/L665,665,CALLE DEL FAROLILLO NUM 2
http://www.group22.org/gz/resource/Location/L666,666,CALLE DE ANTONIO DE LEYVA NUM 23
http://www.group22.org/gz/resource/Location/L667,667,CALLE DE TEJARES NUM 3
http://www.group22.org/gz/resource/Location/L668,668,CAMINO ALTO DE SAN ISIDRO NUM 1-27
http://www.group22.org/gz/resource/Location/L604,604,CALLE DE CARONTE NUM 16
http://www.group22.org/gz/resource/Location/L669,669,PASEO DEL QUINCE DE MAYO C/V C/ DE ANTONIO VICO
http://www.group22.org/gz/resource/Location/L670,670,CALLE DE ROGER DE LAURIA NUM 1
http://www.group22.org/gz/resource/Location/L671,671,CALLE DE CARONTE NUM 14
http://www.group22.org/gz/resource/Location/L672,672,CALLE DE EL TOBOSO NUM 25
http://www.group22.org/gz/resource/Location/L673,673,CALLE DE EL TOBOSO NUM 41
http://www.group22.org/gz/resource/Location/L674,674,CALLE DE LA GUITARRA NUM 8-16
http://www.group22.org/gz/resource/Location/L675,675,CALLE DE CAZALEGAS NUM 9
http://www.group22.org/gz/resource/Location/L676,676,CALLE DE BALTANÁS NUM 17
http://www.group22.org/gz/resource/Location/L677,677,CALLE DE NAVAHONDA NUM 7-15
http://www.group22.org/gz/resource/Location/L678,678,AVENIDA POBLADOS NUM 107
http://www.group22.org/gz/resource/Location/L679,679,AVENIDA POBLADOS NUM 113
http://www.group22.org/gz/resource/Location/L680,680,CALLE BLASÓN NUM 28
http://www.group22.org/gz/resource/Location/L681,681,CALLE DEL ARROYO OPAÑEL S/N C/V SANTA CATALINA LABOURE
http://www.group22.org/gz/resource/Location/L682,682,RONDA DE LAS COOPERATIVAS NUM 6
http://www.group22.org/gz/resource/Location/L683,683,AVENIDA DE RAFAELA YBARRA NUM 85
http://www.group22.org/gz/resource/Location/L684,684,CALLE DEL TORERO NUM 6
http://www.group22.org/gz/resource/Location/L685,685,CALLE DE CERECINOS NUM 1
http://www.group22.org/gz/resource/Location/L686,686,CAMINO DE PERALES NUM 90
http://www.group22.org/gz/resource/Location/L687,687,AVENIDA DE LOS ROSALES NUM 25
http://www.group22.org/gz/resource/Location/L688,688,CALLE DE SILVINA NUM 35
http://www.group22.org/gz/resource/Location/L689,689,CALLE DE PERIANA NUM 27
http://www.group22.org/gz/resource/Location/L690,690,CALLE DEL OLIGISTO NUM 7
http://www.group22.org/gz/resource/Location/L691,691,AVENIDA DE LOS ROSALES NUM 27
http://www.group22.org/gz/resource/Location/L692,692,CALLE DEL SIMCA
http://www.group22.org/gz/resource/Location/L693,693,CALLE DEL TIBURÓN NUM 2
http://www.group22.org/gz/resource/Location/L694,694,ROTONDA C/ DEL SIMCA C/V C/ DEL CENSO NUM 7
http://www.group22.org/gz/resource/Location/L695,695,CAMINO DE PERALES NUM 23
http://www.group22.org/gz/resource/Location/L696,696,CALLE DE ORTIZ CAMPOS NUM 12
http://www.group22.org/gz/resource/Location/L697,697,CALLE DE SAN RUPERTO NUM 7
http://www.group22.org/gz/resource/Location/L698,698,CALLE DE EDUARDO BARREIROS NUM 1
http://www.group22.org/gz/resource/Location/L699,699,CALLE POPULAR MADRILEÑA NUM 11
http://www.group22.org/gz/resource/Location/L700,700,CALLE DE PRIMITIVA GAÑAN NUM 8
http://www.group22.org/gz/resource/Location/L701,701,CALLE GAINZA NUM 317
http://www.group22.org/gz/resource/Location/L702,702,CALLE FITERO NUM 7
http://www.group22.org/gz/resource/Location/L703,703,AVENIDA SAN FERMÍN C/V CALLE ESTAFETA
http://www.group22.org/gz/resource/Location/L704,704,CALLE OLIGISTO NUM 3
http://www.group22.org/gz/resource/Location/L705,705,CALLE DOCTOR TOLOSA LATOUR NUM 9
http://www.group22.org/gz/resource/Location/L706,706,CALLE JOSÉ BIELSA NUM 10
http://www.group22.org/gz/resource/Location/L707,707,AVENIDA SAN FERMÍN C/V C/ ESTAFETA Y POPULAR MADRILEÑA
http://www.group22.org/gz/resource/Location/L708,708,AVENIDA RAFAELA YBARRA NUM 93-103
http://www.group22.org/gz/resource/Location/L709,709,AVENIDA DE LA ALBUFERA NUM 142
http://www.group22.org/gz/resource/Location/L710,710,CALLE DE PEÑA GORBEA NUM 17 B
http://www.group22.org/gz/resource/Location/L711,711,CALLE DE EMBAJADORES, 251 C/V RONDA DEL SUR, 8
http://www.group22.org/gz/resource/Location/L712,712,CALLE DE FERNANDO GIRÁLDEZ FRENTE AL NUM 33-51
http://www.group22.org/gz/resource/Location/L713,713,CALLE DEL TROLE NUM 7-9
http://www.group22.org/gz/resource/Location/L714,714,CALLE DEL COCHERÓN DE LA VILLA NUM 17-25
http://www.group22.org/gz/resource/Location/L715,715,CALLE DE EL YESERO NUM 5
http://www.group22.org/gz/resource/Location/L716,716,CALLE DE EL YESERO NUM 3
http://www.group22.org/gz/resource/Location/L717,717,CALLE DE EL YESERO NUM 1
http://www.group22.org/gz/resource/Location/L718,718,AVENIDA DEL CONOCIMIENTO, Nº 2-30 C/V AUTOVÍA M-40
http://www.group22.org/gz/resource/Location/L719,719,CALLE DE LA SIERRA DE TOLOÑO C/V AV. DE BUENOS AIRES NUM 9
http://www.group22.org/gz/resource/Location/L720,720,PLAZA DE MARTINIEZ DE LA RIVA NUM 1-6
http://www.group22.org/gz/resource/Location/L721,721,PLAZA DE MARTINIEZ DE LA RIVA NUM 7
http://www.group22.org/gz/resource/Location/L722,722,PLAZA DE SIERRA CARBONERA
http://www.group22.org/gz/resource/Location/L723,723,CALLE DE UCEDA NUM 66-78
http://www.group22.org/gz/resource/Location/L724,724,CALLE DE RODRÍGUEZ ESPINOSA C/V C/ DE JUAN PORTAS
http://www.group22.org/gz/resource/Location/L725,725,CALLE DE MONTES PIRINEOS C/V C/ DE EDUARDO ROJO
http://www.group22.org/gz/resource/Location/L726,726,CALLE PUERTO DE LA BOINAGUA C/V MARTINEZ DE LA RIVA
http://www.group22.org/gz/resource/Location/L727,727,CALLE DE LA PEÑA FALCONERA
http://www.group22.org/gz/resource/Location/L728,728,CALLE DE MARTÍNEZ DE LA RIVA NUM 108
http://www.group22.org/gz/resource/Location/L729,729,CALLE DE LA PEÑA AMAYA NUM 1-7
http://www.group22.org/gz/resource/Location/L730,730,CALLE DOLORES FOLGUERAS C/V C/ PICO DE LA MALICIOSA
http://www.group22.org/gz/resource/Location/L731,731,AVENIDA DE PABLO NERUDA NUM 18-26
http://www.group22.org/gz/resource/Location/L732,732,AVENIDA DE PABLO NERUDA NUM 14-16
http://www.group22.org/gz/resource/Location/L733,733,AVENIDA DE PABLO NERUDA NUM 2E-10
http://www.group22.org/gz/resource/Location/L734,734,TRAVESIA DE FELIPE DE DIEGO NUM 2
http://www.group22.org/gz/resource/Location/L735,735,TRAVESIA DE FELIPE DE DIEGO NUM 16
http://www.group22.org/gz/resource/Location/L736,736,CAMINO DE VALDERRIBAS, FRENTE AL NUM 26
http://www.group22.org/gz/resource/Location/L737,737,CAMINO DE VALDERRIBAS NUM 16-18
http://www.group22.org/gz/resource/Location/L738,738,CALLE DEL IBOR NUM 11 A-C
http://www.group22.org/gz/resource/Location/L739,739,CALLE DEL IBOR NUM 17-19
http://www.group22.org/gz/resource/Location/L740,740,CALLE DEL DOCTOR BELLIDO NUM 21
http://www.group22.org/gz/resource/Location/L741,741,CALLE DEL DOCTOR BELLIDO NUM 23
http://www.group22.org/gz/resource/Location/L742,742,PLAZA DEL CINE
http://www.group22.org/gz/resource/Location/L743,743,CALLE PUERTO DE BALBARÁN NUM 2-8
http://www.group22.org/gz/resource/Location/L744,744,TRAVESIA DE PEDRO LABORDE NUM 1
http://www.group22.org/gz/resource/Location/L745,745,CALLE PUERTO DE LA BONAIGUA NUM 20
http://www.group22.org/gz/resource/Location/L746,746,AVENIDA DEL PADRE LLANOS NUM 12
http://www.group22.org/gz/resource/Location/L747,747,CALLE DE LA COOPERATIVA ELÉCTRICA
http://www.group22.org/gz/resource/Location/L748,748,AVENIDA RAFAEL ALBERTI NUM 38
http://www.group22.org/gz/resource/Location/L749,749,CALLE DE JOSÉ BERGAMÍN NUM 1-5
http://www.group22.org/gz/resource/Location/L750,750,CALLE DE MANUEL MARÍA ARRILAGA NUM 29 B
http://www.group22.org/gz/resource/Location/L751,751,AVENIDA DEL DOCTOR GARCÍA TAPIA NUM 136
http://www.group22.org/gz/resource/Location/L752,752,CALLE DEL ARROYO FONTARRON NUM 22
http://www.group22.org/gz/resource/Location/L753,753,AVENIDA DE MORATALAZ NUM 183
http://www.group22.org/gz/resource/Location/L754,754,CALLE ARROYO BELINCOSO C/V AV. DOCTOR GARCÍA TAPIA
http://www.group22.org/gz/resource/Location/L755,755,CALLE DE MOLNA DE SEGURA, FRENTE AL NUM 19-31
http://www.group22.org/gz/resource/Location/L756,756,AVENIDA DOCTOR GARCIA TAPIA 76 C/V C/ ARROYO BELINCOSO
http://www.group22.org/gz/resource/Location/L757,757,CALLE PRIMAVERA DE PRAGA C/V C/CAMINO DE LOS VINATEROS NUM 11
http://www.group22.org/gz/resource/Location/L758,758,CALLE DEL CAMINO DE LOS VINATEROS NUM 32
http://www.group22.org/gz/resource/Location/L759,759,CALLE DE CARMEN AMAYA NUM 16
http://www.group22.org/gz/resource/Location/L760,760,CALLE DEL CORREGIDOR DIEGO CABEZA DE VACA
http://www.group22.org/gz/resource/Location/L761,761,CALLE DEL CAMINO DE LOS VINATEROS NUM 159-B
http://www.group22.org/gz/resource/Location/L762,762,CALLE DEL CAMINO DE LOS VINATEROS NUM 30
http://www.group22.org/gz/resource/Location/L753,753,AVENIDA DE MORATALAZ NUM 183
http://www.group22.org/gz/resource/Location/L763,763,PLAZA DE MANUEL DE LA QUINTANA
http://www.group22.org/gz/resource/Location/L764,764,CALLE DEL CAMINO DE LOS VINATEROS NUM 107-B
http://www.group22.org/gz/resource/Location/L765,765,CALLE DE LA MARROQUINA NUM 70
http://www.group22.org/gz/resource/Location/L766,766,AVENIDA DEL DOCTOR GACIA TAPIA NUM 51
http://www.group22.org/gz/resource/Location/L767,767,CALLE DE RAMÓN ARECES NUM 1
http://www.group22.org/gz/resource/Location/L768,768,CALLE DE FLANDES NUM 4
http://www.group22.org/gz/resource/Location/L769,769,AVENIDA DEL DOCTOR GARCIA TAPIA NUM 59
http://www.group22.org/gz/resource/Location/L770,770,CALLE DE LITUANIA NUM 3
http://www.group22.org/gz/resource/Location/L771,771,CALLE DE ANTONIO CUMELLA NUM 6
http://www.group22.org/gz/resource/Location/L772,772,CALLE DE LA CIUDAD ENCANTADA NUM 16
http://www.group22.org/gz/resource/Location/L773,773,AVENIDA DEL DOCTOR GARCÍA TAPIA NUM 165
http://www.group22.org/gz/resource/Location/L774,774,CALLE FUENTE CARRANTONA NUM 22
http://www.group22.org/gz/resource/Location/L775,775,CALLE DE LOS MISTERIOS, C/V C/ DE ARTURO SORIA
http://www.group22.org/gz/resource/Location/L776,776,CALLE DE ANTONIO PIRALA NUM 8
http://www.group22.org/gz/resource/Location/L777,777,CALLE DE LUIS RUIZ NUM 29
http://www.group22.org/gz/resource/Location/L778,778,AVENIDA DEL MARQUES DE CORBERA
http://www.group22.org/gz/resource/Location/L779,779,AVENIDA DE DAROCA NUM 95
http://www.group22.org/gz/resource/Location/L780,780,CALLE DE FÉLIX RODRÍGUEZ DE LA FUENTE NUM 26
http://www.group22.org/gz/resource/Location/L781,781,CALLE DE JOSÉ DEL HIERRO NUM 1
http://www.group22.org/gz/resource/Location/L782,782,CALLE DE SALVADOR DE MADARIAGA NUM 7
http://www.group22.org/gz/resource/Location/L783,783,CALLE DE EZEQUIEL SOLANA NUM 47
http://www.group22.org/gz/resource/Location/L784,784,CALLE DE SANTURCE NUM 64
http://www.group22.org/gz/resource/Location/L785,785,CALLE DE GANDHI NUM 16
http://www.group22.org/gz/resource/Location/L786,786,CALLE DE JAZMÍN NUM 37-55
http://www.group22.org/gz/resource/Location/L787,787,CALLE DE COSTA RICA
http://www.group22.org/gz/resource/Location/L788,788,CALLE DE SANTURCE NUM 32
http://www.group22.org/gz/resource/Location/L789,789,CALLE DE LA VEREDA DEL CARMEN NUM 6
http://www.group22.org/gz/resource/Location/L790,790,CALLE DE CALERUEGA NUM 52
http://www.group22.org/gz/resource/Location/L791,791,CALLE DE JAZMÍN NUM 36
http://www.group22.org/gz/resource/Location/L792,792,CALLE DE AGASTIA NUM 87
http://www.group22.org/gz/resource/Location/L793,793,CALLE DE CALERUEGA NUM 65
http://www.group22.org/gz/resource/Location/L794,794,CALLE DE ARTURO SORIA NUM 233
http://www.group22.org/gz/resource/Location/L795,795,PLAZA DE BAMI C/V CALLE DE BENIDORM NUM 15
http://www.group22.org/gz/resource/Location/L796,796,AVENIDA DEL MARQUES DE CORBERA C/V AV. DE DAROCA
http://www.group22.org/gz/resource/Location/L797,797,CALLE DE SALVADOR DE MADARIAGA NUM 9
http://www.group22.org/gz/resource/Location/L798,798,CALLE DEL DOCTOR CIRAJAS NUM 1
http://www.group22.org/gz/resource/Location/L799,799,AVENIDA DE AMERICA C/V AV. DE CARONDELET
http://www.group22.org/gz/resource/Location/L800,800,CALLE DE BACARES NUM 22
http://www.group22.org/gz/resource/Location/L801,801,AVENIDA DE AMERICA C/V AV. DEL PAPA NEGRO
http://www.group22.org/gz/resource/Location/L802,802,CALLE DEL MAR DEL JAPON, 7 C/V C/ DEL MAR MEDITERRÁNEO NUM 6
http://www.group22.org/gz/resource/Location/L803,803,CALLE DE ULISES NUM 23NUM 23
http://www.group22.org/gz/resource/Location/L804,804,AVENIDA DE LOGROÑO NUM 8
http://www.group22.org/gz/resource/Location/L805,805,CAMINO DE LA HUERTA, 301 C/V C/ DEL PADRE ARRUPE
http://www.group22.org/gz/resource/Location/L806,806,CALLE DE JULIO CARO BAROJA NUM 41
http://www.group22.org/gz/resource/Location/L807,807,AVENIDA DE LOGROÑO NUM 10 F-J
http://www.group22.org/gz/resource/Location/L808,808,CALLE DE ROQUETAS DE MAR
http://www.group22.org/gz/resource/Location/L809,809,CALLE DE LA TORONGA NUM 1
http://www.group22.org/gz/resource/Location/L810,810,CALLE DEL PINTOR LUCIO MUÑOZ NUM 3-35
http://www.group22.org/gz/resource/Location/L811,811,CALLE ANA DE AUSTRIA 8, C/V C/ SANCHINARRO Y C/ DE OÑA
http://www.group22.org/gz/resource/Location/L812,812,AVENIDA ING. EMILIO HERRERA C/V VICENTE BLASCO IBÁÑEZ
http://www.group22.org/gz/resource/Location/L813,813,CALLE DE SANTA VIRGILIA NUM 17
http://www.group22.org/gz/resource/Location/L814,814,CALLE DE RAFAELA APARICIO NUM 2
http://www.group22.org/gz/resource/Location/L815,815,CALLE DE LAS PEONIAS NUM 2
http://www.group22.org/gz/resource/Location/L816,816,CALLE DE MONTALBOS, FRENTE AL NUM 14
http://www.group22.org/gz/resource/Location/L817,817,PLAZA DE GOLMAYO
http://www.group22.org/gz/resource/Location/L818,818,AVENIDA DE FRANCISCO PI Y MARGALL C/V MARIA DE PORTUGAL
http://www.group22.org/gz/resource/Location/L819,819,AVENIDA DE FRANCISCO PI Y MARGALL C/V C/ DE MARÍA TUDOR
http://www.group22.org/gz/resource/Location/L820,820,AVENIDA DE ISABEL DE VALOIS NUM 16
http://www.group22.org/gz/resource/Location/L821,821,CALLE ANA DE AUSTRIA C/V AV. FRANCISCO PI Y MARGALL
http://www.group22.org/gz/resource/Location/L822,822,CALLE MARIA DE PORTUGAL 18 C/V CTRA. NACIONAL A1
http://www.group22.org/gz/resource/Location/L823,823,AVENIDA FRANCISCO PI Y MARGALL C/V CTRA. NACIONAL A1
http://www.group22.org/gz/resource/Location/L824,824,CALLE DE MARÍA DE PORTUGAL, 1 C/V CTRA. NACIONAL A1
http://www.group22.org/gz/resource/Location/L825,825,CALLE DE LOS PADRES DOMINICOS NUM 3
