identifier,archive_number,district,type,location,destinatation,solar_m2
http://www.group22.org/gz/resource/GreenZones/300640,300640,http://www.group22.org/gz/resource/District/D15,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L787,http://www.group22.org/gz/resource/Destinatation/DES81,9304.38
http://www.group22.org/gz/resource/GreenZones/300641,300641,http://www.group22.org/gz/resource/District/D15,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L788,http://www.group22.org/gz/resource/Destinatation/DES81,2860.0
http://www.group22.org/gz/resource/GreenZones/300642,300642,http://www.group22.org/gz/resource/District/D15,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L789,http://www.group22.org/gz/resource/Destinatation/DES81,789.0
http://www.group22.org/gz/resource/GreenZones/300646,300646,http://www.group22.org/gz/resource/District/D15,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L790,http://www.group22.org/gz/resource/Destinatation/DES200,1906.0
http://www.group22.org/gz/resource/GreenZones/300647,300647,http://www.group22.org/gz/resource/District/D15,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L791,http://www.group22.org/gz/resource/Destinatation/DES201,28093.86
http://www.group22.org/gz/resource/GreenZones/300648,300648,http://www.group22.org/gz/resource/District/D15,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L792,http://www.group22.org/gz/resource/Destinatation/DES202,12740.0
http://www.group22.org/gz/resource/GreenZones/300649,300649,http://www.group22.org/gz/resource/District/D15,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L793,http://www.group22.org/gz/resource/Destinatation/DES203,1973.0
http://www.group22.org/gz/resource/GreenZones/300650,300650,http://www.group22.org/gz/resource/District/D15,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L794,http://www.group22.org/gz/resource/Destinatation/DES204,4990.37
http://www.group22.org/gz/resource/GreenZones/300651,300651,http://www.group22.org/gz/resource/District/D15,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L795,http://www.group22.org/gz/resource/Destinatation/DES205,10635.59
http://www.group22.org/gz/resource/GreenZones/300629,300629,http://www.group22.org/gz/resource/District/D15,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L796,http://www.group22.org/gz/resource/Destinatation/DES206,1199.23
http://www.group22.org/gz/resource/GreenZones/301258,301258,http://www.group22.org/gz/resource/District/D15,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L797,http://www.group22.org/gz/resource/Destinatation/DES1,318.92
http://www.group22.org/gz/resource/GreenZones/301309,301309,http://www.group22.org/gz/resource/District/D15,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L798,http://www.group22.org/gz/resource/Destinatation/DES1,5758.35
http://www.group22.org/gz/resource/GreenZones/300652,300652,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L799,http://www.group22.org/gz/resource/Destinatation/DES207,76716.0
http://www.group22.org/gz/resource/GreenZones/300653,300653,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L800,http://www.group22.org/gz/resource/Destinatation/DES208,20274.0
http://www.group22.org/gz/resource/GreenZones/300654,300654,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L801,http://www.group22.org/gz/resource/Destinatation/DES209,139977.75
http://www.group22.org/gz/resource/GreenZones/300655,300655,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L802,http://www.group22.org/gz/resource/Destinatation/DES210,1367.89
http://www.group22.org/gz/resource/GreenZones/300656,300656,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L803,http://www.group22.org/gz/resource/Destinatation/DES211,3533.0
http://www.group22.org/gz/resource/GreenZones/300673,300673,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L804,http://www.group22.org/gz/resource/Destinatation/DES1,840.0
http://www.group22.org/gz/resource/GreenZones/300681,300681,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L805,http://www.group22.org/gz/resource/Destinatation/DES212,2500.0
http://www.group22.org/gz/resource/GreenZones/300682,300682,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L806,http://www.group22.org/gz/resource/Destinatation/DES81,3600.0
http://www.group22.org/gz/resource/GreenZones/300683,300683,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L807,http://www.group22.org/gz/resource/Destinatation/DES81,2175.0
http://www.group22.org/gz/resource/GreenZones/300684,300684,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L808,http://www.group22.org/gz/resource/Destinatation/DES213,12835.0
http://www.group22.org/gz/resource/GreenZones/300685,300685,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L809,http://www.group22.org/gz/resource/Destinatation/DES214,2.58
http://www.group22.org/gz/resource/GreenZones/300686,300686,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L810,http://www.group22.org/gz/resource/Destinatation/DES81,10998.18
http://www.group22.org/gz/resource/GreenZones/300689,300689,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L811,http://www.group22.org/gz/resource/Destinatation/DES66,34874.49
http://www.group22.org/gz/resource/GreenZones/300690,300690,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L812,http://www.group22.org/gz/resource/Destinatation/DES66,14129.29
http://www.group22.org/gz/resource/GreenZones/300692,300692,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L813,http://www.group22.org/gz/resource/Destinatation/DES215,36007.0
http://www.group22.org/gz/resource/GreenZones/300693,300693,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L814,http://www.group22.org/gz/resource/Destinatation/DES216,50013.69
http://www.group22.org/gz/resource/GreenZones/300694,300694,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L815,http://www.group22.org/gz/resource/Destinatation/DES217,11549.0
http://www.group22.org/gz/resource/GreenZones/300695,300695,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L816,http://www.group22.org/gz/resource/Destinatation/DES218,2091.4
http://www.group22.org/gz/resource/GreenZones/300696,300696,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L817,http://www.group22.org/gz/resource/Destinatation/DES219,800.13
http://www.group22.org/gz/resource/GreenZones/300697,300697,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L818,http://www.group22.org/gz/resource/Destinatation/DES66,18771.65
http://www.group22.org/gz/resource/GreenZones/300698,300698,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L819,http://www.group22.org/gz/resource/Destinatation/DES66,4049.8
http://www.group22.org/gz/resource/GreenZones/300699,300699,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L820,http://www.group22.org/gz/resource/Destinatation/DES220,10263.54
http://www.group22.org/gz/resource/GreenZones/300700,300700,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L821,http://www.group22.org/gz/resource/Destinatation/DES91,28752.77
http://www.group22.org/gz/resource/GreenZones/300701,300701,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L822,http://www.group22.org/gz/resource/Destinatation/DES38,19968.46
http://www.group22.org/gz/resource/GreenZones/300702,300702,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L823,http://www.group22.org/gz/resource/Destinatation/DES38,3482.53
http://www.group22.org/gz/resource/GreenZones/300703,300703,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L824,http://www.group22.org/gz/resource/Destinatation/DES38,6896.03
http://www.group22.org/gz/resource/GreenZones/300704,300704,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L825,http://www.group22.org/gz/resource/Destinatation/DES115,7676.1
http://www.group22.org/gz/resource/GreenZones/300705,300705,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L826,http://www.group22.org/gz/resource/Destinatation/DES1,6086.72
http://www.group22.org/gz/resource/GreenZones/300706,300706,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L827,http://www.group22.org/gz/resource/Destinatation/DES81,4834.4
http://www.group22.org/gz/resource/GreenZones/300707,300707,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L828,http://www.group22.org/gz/resource/Destinatation/DES81,21070.95
http://www.group22.org/gz/resource/GreenZones/300708,300708,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L829,http://www.group22.org/gz/resource/Destinatation/DES91,199242.93
http://www.group22.org/gz/resource/GreenZones/300709,300709,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L830,http://www.group22.org/gz/resource/Destinatation/DES91,45593.75
http://www.group22.org/gz/resource/GreenZones/300710,300710,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L831,http://www.group22.org/gz/resource/Destinatation/DES221,27535.81
http://www.group22.org/gz/resource/GreenZones/300711,300711,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L832,http://www.group22.org/gz/resource/Destinatation/DES91,16489.13
http://www.group22.org/gz/resource/GreenZones/300712,300712,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L833,http://www.group22.org/gz/resource/Destinatation/DES91,821.72
http://www.group22.org/gz/resource/GreenZones/300713,300713,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L834,http://www.group22.org/gz/resource/Destinatation/DES222,14083.77
http://www.group22.org/gz/resource/GreenZones/300714,300714,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L831,http://www.group22.org/gz/resource/Destinatation/DES91,11634.94
http://www.group22.org/gz/resource/GreenZones/300715,300715,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L835,http://www.group22.org/gz/resource/Destinatation/DES223,6389.9
http://www.group22.org/gz/resource/GreenZones/300716,300716,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L836,http://www.group22.org/gz/resource/Destinatation/DES224,28781.73
http://www.group22.org/gz/resource/GreenZones/300717,300717,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L837,http://www.group22.org/gz/resource/Destinatation/DES66,3621.7
http://www.group22.org/gz/resource/GreenZones/300718,300718,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L838,http://www.group22.org/gz/resource/Destinatation/DES91,4233.44
http://www.group22.org/gz/resource/GreenZones/300719,300719,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L839,http://www.group22.org/gz/resource/Destinatation/DES66,4049.76
http://www.group22.org/gz/resource/GreenZones/300720,300720,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L840,http://www.group22.org/gz/resource/Destinatation/DES225,60449.01
http://www.group22.org/gz/resource/GreenZones/300658,300658,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L841,http://www.group22.org/gz/resource/Destinatation/DES226,1542.75
http://www.group22.org/gz/resource/GreenZones/300659,300659,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L842,http://www.group22.org/gz/resource/Destinatation/DES227,7161.25
http://www.group22.org/gz/resource/GreenZones/300660,300660,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L843,http://www.group22.org/gz/resource/Destinatation/DES228,9198.61
http://www.group22.org/gz/resource/GreenZones/300662,300662,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L844,http://www.group22.org/gz/resource/Destinatation/DES227,2210.0
http://www.group22.org/gz/resource/GreenZones/300663,300663,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L845,http://www.group22.org/gz/resource/Destinatation/DES81,2295.62
http://www.group22.org/gz/resource/GreenZones/300664,300664,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L846,http://www.group22.org/gz/resource/Destinatation/DES229,13025.0
http://www.group22.org/gz/resource/GreenZones/300665,300665,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L847,http://www.group22.org/gz/resource/Destinatation/DES226,25472.0
http://www.group22.org/gz/resource/GreenZones/300666,300666,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L848,http://www.group22.org/gz/resource/Destinatation/DES230,2999.34
http://www.group22.org/gz/resource/GreenZones/300667,300667,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L849,http://www.group22.org/gz/resource/Destinatation/DES81,2521.53
http://www.group22.org/gz/resource/GreenZones/300668,300668,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L850,http://www.group22.org/gz/resource/Destinatation/DES81,1613.63
http://www.group22.org/gz/resource/GreenZones/300669,300669,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L851,http://www.group22.org/gz/resource/Destinatation/DES81,1614.77
http://www.group22.org/gz/resource/GreenZones/300670,300670,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L852,http://www.group22.org/gz/resource/Destinatation/DES81,918.63
http://www.group22.org/gz/resource/GreenZones/300671,300671,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L853,http://www.group22.org/gz/resource/Destinatation/DES81,1171.76
http://www.group22.org/gz/resource/GreenZones/300672,300672,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L854,http://www.group22.org/gz/resource/Destinatation/DES81,1184.81
http://www.group22.org/gz/resource/GreenZones/300674,300674,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L855,http://www.group22.org/gz/resource/Destinatation/DES231,59331.52
http://www.group22.org/gz/resource/GreenZones/300675,300675,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L856,http://www.group22.org/gz/resource/Destinatation/DES1,2645.16
http://www.group22.org/gz/resource/GreenZones/300676,300676,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L857,http://www.group22.org/gz/resource/Destinatation/DES232,468.5
http://www.group22.org/gz/resource/GreenZones/300677,300677,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L858,http://www.group22.org/gz/resource/Destinatation/DES233,981.12
http://www.group22.org/gz/resource/GreenZones/300678,300678,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L859,http://www.group22.org/gz/resource/Destinatation/DES234,132.0
http://www.group22.org/gz/resource/GreenZones/300679,300679,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L860,http://www.group22.org/gz/resource/Destinatation/DES232,125.0
http://www.group22.org/gz/resource/GreenZones/300680,300680,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L861,http://www.group22.org/gz/resource/Destinatation/DES234,780.0
http://www.group22.org/gz/resource/GreenZones/300687,300687,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L862,http://www.group22.org/gz/resource/Destinatation/DES81,1029.0
http://www.group22.org/gz/resource/GreenZones/300688,300688,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L863,http://www.group22.org/gz/resource/Destinatation/DES1,3127.0
http://www.group22.org/gz/resource/GreenZones/300691,300691,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L864,http://www.group22.org/gz/resource/Destinatation/DES235,5936.0
http://www.group22.org/gz/resource/GreenZones/300721,300721,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L865,http://www.group22.org/gz/resource/Destinatation/DES1,2113.94
http://www.group22.org/gz/resource/GreenZones/300722,300722,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L866,http://www.group22.org/gz/resource/Destinatation/DES236,18963.51
http://www.group22.org/gz/resource/GreenZones/300723,300723,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L867,http://www.group22.org/gz/resource/Destinatation/DES1,1210.0
http://www.group22.org/gz/resource/GreenZones/300724,300724,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L868,http://www.group22.org/gz/resource/Destinatation/DES237,43395.66
http://www.group22.org/gz/resource/GreenZones/300725,300725,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L869,http://www.group22.org/gz/resource/Destinatation/DES238,6538.99
http://www.group22.org/gz/resource/GreenZones/300726,300726,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L870,http://www.group22.org/gz/resource/Destinatation/DES1,6900.0
http://www.group22.org/gz/resource/GreenZones/300657,300657,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L871,http://www.group22.org/gz/resource/Destinatation/DES239,20178.28
http://www.group22.org/gz/resource/GreenZones/301261,301261,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L872,http://www.group22.org/gz/resource/Destinatation/DES38,4688.0
http://www.group22.org/gz/resource/GreenZones/301350,301350,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L873,http://www.group22.org/gz/resource/Destinatation/DES38,1977.5
http://www.group22.org/gz/resource/GreenZones/301351,301351,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L874,http://www.group22.org/gz/resource/Destinatation/DES38,2066.0
http://www.group22.org/gz/resource/GreenZones/301352,301352,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L875,http://www.group22.org/gz/resource/Destinatation/DES38,3856.0
http://www.group22.org/gz/resource/GreenZones/301353,301353,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L876,http://www.group22.org/gz/resource/Destinatation/DES38,4756.0
http://www.group22.org/gz/resource/GreenZones/301354,301354,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L877,http://www.group22.org/gz/resource/Destinatation/DES38,1926.0
http://www.group22.org/gz/resource/GreenZones/301355,301355,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L878,http://www.group22.org/gz/resource/Destinatation/DES1,2880.0
http://www.group22.org/gz/resource/GreenZones/301356,301356,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L879,http://www.group22.org/gz/resource/Destinatation/DES38,1669.0
http://www.group22.org/gz/resource/GreenZones/301357,301357,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L880,http://www.group22.org/gz/resource/Destinatation/DES38,3136.0
http://www.group22.org/gz/resource/GreenZones/301358,301358,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L881,http://www.group22.org/gz/resource/Destinatation/DES38,1556.0
http://www.group22.org/gz/resource/GreenZones/301359,301359,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L882,http://www.group22.org/gz/resource/Destinatation/DES38,2015.0
http://www.group22.org/gz/resource/GreenZones/301360,301360,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L883,http://www.group22.org/gz/resource/Destinatation/DES38,1173.0
http://www.group22.org/gz/resource/GreenZones/301361,301361,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L884,http://www.group22.org/gz/resource/Destinatation/DES38,1173.0
http://www.group22.org/gz/resource/GreenZones/301362,301362,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L885,http://www.group22.org/gz/resource/Destinatation/DES38,4170.0
http://www.group22.org/gz/resource/GreenZones/301363,301363,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L886,http://www.group22.org/gz/resource/Destinatation/DES38,3100.0
http://www.group22.org/gz/resource/GreenZones/301364,301364,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L887,http://www.group22.org/gz/resource/Destinatation/DES240,20857.0
http://www.group22.org/gz/resource/GreenZones/301365,301365,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L888,http://www.group22.org/gz/resource/Destinatation/DES38,1880.0
http://www.group22.org/gz/resource/GreenZones/301366,301366,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L889,http://www.group22.org/gz/resource/Destinatation/DES38,7200.0
http://www.group22.org/gz/resource/GreenZones/301367,301367,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L890,http://www.group22.org/gz/resource/Destinatation/DES38,3160.0
http://www.group22.org/gz/resource/GreenZones/301368,301368,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L891,http://www.group22.org/gz/resource/Destinatation/DES38,4676.73
http://www.group22.org/gz/resource/GreenZones/301369,301369,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L892,http://www.group22.org/gz/resource/Destinatation/DES38,3621.28
http://www.group22.org/gz/resource/GreenZones/301370,301370,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L893,http://www.group22.org/gz/resource/Destinatation/DES30,21972.23
http://www.group22.org/gz/resource/GreenZones/301371,301371,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L894,http://www.group22.org/gz/resource/Destinatation/DES241,13387.87
http://www.group22.org/gz/resource/GreenZones/301372,301372,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L895,http://www.group22.org/gz/resource/Destinatation/DES38,2752.8
http://www.group22.org/gz/resource/GreenZones/301373,301373,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L896,http://www.group22.org/gz/resource/Destinatation/DES38,5707.33
http://www.group22.org/gz/resource/GreenZones/301374,301374,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L897,http://www.group22.org/gz/resource/Destinatation/DES38,3480.0
http://www.group22.org/gz/resource/GreenZones/301375,301375,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L898,http://www.group22.org/gz/resource/Destinatation/DES38,2378.59
http://www.group22.org/gz/resource/GreenZones/301376,301376,http://www.group22.org/gz/resource/District/D16,http://www.group22.org/gz/resource/GreenZone/G1,http://www.group22.org/gz/resource/Location/L899,http://www.group22.org/gz/resource/Destinatation/DES38,3119.0
