Identifiant station,Nom station,Station en fonctionnement,Capacité de la station,Nombre bornettes libres,Nombre total vélos disponibles,Vélos mécaniques disponibles,Vélos électriques disponibles,Borne de paiement disponible,Retour vélib possible,Actualisation de la donnée,Coordonnées géographiques 1,Coordonnées géographiques 2,Nom communes équipées,same_as_wikidata_communes
33009,Félix Faure - Sadi Carnot,true,33,23,8,6,2,true,true,2022-10-05T08:00:45Z,48.90812110228388,2.378623187541962,Aubervilliers,https://www.wikidata.org/wiki/Q205632
41102,Gare de Laplace,true,43,28,15,8,7,true,true,2022-10-05T07:54:04Z,48.80893199114179,2.3349460959434514,Arcueil,https://www.wikidata.org/wiki/Q467132
5021,Jussieu - Fossés Saint-Bernard,true,39,0,38,26,12,true,true,2022-10-05T08:00:55Z,48.84718551002347,2.3534858599305153,Paris,https://www.wikidata.org/wiki/Q90
16124,Route de Sèvres - Porte de Bagatelle,true,66,45,17,15,2,true,true,2022-10-05T08:00:51Z,48.87525984132485,2.249415814876557,Paris,https://www.wikidata.org/wiki/Q90
25005,18 juin 1940 - Buzenval,true,25,19,5,1,4,true,true,2022-10-05T07:58:25Z,48.868807,2.185428,Rueil-Malmaison,https://www.wikidata.org/wiki/Q193920
22505,Mairie de La Garenne Colombes,true,22,20,2,1,1,true,true,2022-10-05T07:53:14Z,48.90663823468682,2.24679596722126,La Garenne-Colombes,https://www.wikidata.org/wiki/Q236658
20043,Charonne - Avron,true,27,27,0,0,0,true,true,2022-10-05T07:52:00Z,48.85160266522164,2.398403047037931,Paris,https://www.wikidata.org/wiki/Q90
19115,Porte de la Villette,true,27,25,1,1,0,true,true,2022-10-05T07:56:58Z,48.89835196548483,2.386150136590004,Paris,https://www.wikidata.org/wiki/Q90
13045,Jean Colly - Tolbiac,true,36,28,7,5,2,true,true,2022-10-05T07:56:17Z,48.827817291597846,2.3705490678548813,Paris,https://www.wikidata.org/wiki/Q90
14034,Ouest - Château,true,23,23,0,0,0,true,true,2022-10-05T08:00:58Z,48.83617286014242,2.319392143923804,Paris,https://www.wikidata.org/wiki/Q90
32010,Place aux Étoiles,true,40,5,35,14,21,true,true,2022-10-05T07:59:58Z,48.91835629408464,2.3523425683379173,Saint-Denis,https://www.wikidata.org/wiki/Q47045
16018,Flandrin - Henri Martin,true,18,1,14,9,5,true,true,2022-10-05T08:00:25Z,48.8643275,2.2724174,Paris,https://www.wikidata.org/wiki/Q90
15010,Square Cambronne,true,59,35,21,16,5,true,true,2022-10-05T08:00:40Z,48.847566545259745,2.3025691509246826,Paris,https://www.wikidata.org/wiki/Q90
12034,Pirogues de Bercy - Libourne,true,49,29,20,12,8,true,true,2022-10-05T07:59:16Z,48.832308,2.38637,Paris,https://www.wikidata.org/wiki/Q90
7009,Assemblée Nationale,true,63,8,55,34,21,true,true,2022-10-05T07:59:24Z,48.86141101465194,2.320121418520769,Paris,https://www.wikidata.org/wiki/Q90
15033,Place Violet,true,30,29,1,1,0,true,true,2022-10-05T07:56:22Z,48.84487893836502,2.2905756533145905,Paris,https://www.wikidata.org/wiki/Q90
12029,Dugommier,true,55,51,4,1,3,true,true,2022-10-05T07:59:10Z,48.838811048815,2.3896577954292,Paris,https://www.wikidata.org/wiki/Q90
16034,Porte d'Auteuil,true,33,25,6,2,4,true,true,2022-10-05T07:58:39Z,48.8479394142243,2.2608396783471107,Paris,https://www.wikidata.org/wiki/Q90
33001,Victor Hugo - Magasins Généraux,true,34,4,30,12,18,true,true,2022-10-05T07:59:28Z,48.903281401126755,2.368072383105755,Aubervilliers,https://www.wikidata.org/wiki/Q205632
20132,Réunion - Avron,true,26,25,0,0,0,true,true,2022-10-05T07:52:29Z,48.852566752033766,2.403928068708116,Paris,https://www.wikidata.org/wiki/Q90
20119,Square des Saint-Simoniens,true,25,24,1,0,1,true,true,2022-10-05T07:58:25Z,48.8701796,2.3967273,Paris,https://www.wikidata.org/wiki/Q90
5114,Claude Bernard - Arbalète,true,17,6,11,5,6,true,true,2022-10-05T07:56:41Z,48.83976676978202,2.347510904073715,Paris,https://www.wikidata.org/wiki/Q90
19019,Petit - Manin,true,22,20,2,1,1,true,true,2022-10-05T07:58:24Z,48.88650687534334,2.3938155401308374,Paris,https://www.wikidata.org/wiki/Q90
21403,Gare de Clamart,true,14,11,3,0,3,true,true,2022-10-05T08:00:49Z,48.81383535598703,2.272278964519501,Clamart,https://www.wikidata.org/wiki/Q194160
42207,Place des Marseillais,true,37,20,17,10,7,true,true,2022-10-05T07:55:31Z,48.82663907252554,2.4059280753135686,Charenton-le-Pont,https://www.wikidata.org/wiki/Q212793
12030,Charenton - Wattignies,true,33,29,4,2,2,true,true,2022-10-05T07:51:11Z,48.83667579640627,2.391795855555629,Paris,https://www.wikidata.org/wiki/Q90
92003,Chanzy - Sud-Est,true,25,16,9,6,3,true,true,2022-10-05T08:00:18Z,48.888912037698766,2.195632159709931,Nanterre,https://www.wikidata.org/wiki/Q170507
42707,Place Jean-Baptiste Clément,true,25,16,6,4,2,true,true,2022-10-05T07:59:59Z,48.81240466867336,2.3617091774940495,Le Kremlin-Bicêtre,https://www.wikidata.org/wiki/Q135104
5119,Jussieu - Guy de la Brosse,true,40,1,38,32,6,true,true,2022-10-05T07:57:01Z,48.845665,2.355653,Paris,https://www.wikidata.org/wiki/Q90
20036,Ménilmontant - Pelleport,true,19,18,0,0,0,true,true,2022-10-05T07:59:54Z,48.87068263384462,2.398959602331646,Paris,https://www.wikidata.org/wiki/Q90
35009,Jean Lolive - Parc Stalingrad,true,22,19,3,1,2,true,true,2022-10-05T07:58:24Z,48.89206174403158,2.4091735482215886,Pantin,https://www.wikidata.org/wiki/Q209086
13014,Gare d'Austerlitz,true,14,3,10,7,3,true,true,2022-10-05T08:00:08Z,48.842524,2.364044,Paris,https://www.wikidata.org/wiki/Q90
31705,Champeaux - Gallieni,true,50,45,2,1,1,true,true,2022-10-05T08:01:03Z,48.864459134684644,2.4161778017878532,Bagnolet,https://www.wikidata.org/wiki/Q208943
21109,Guichet - Jean Jaurès,true,28,22,5,2,3,true,true,2022-10-05T07:57:29Z,48.905169868129036,2.3023840785026555,Clichy,https://www.wikidata.org/wiki/Q201982
8055,Courcelles - Place des Ternes,true,31,28,3,2,1,true,true,2022-10-05T07:57:38Z,48.878199928923124,2.2992860188665043,Paris,https://www.wikidata.org/wiki/Q90
20120,Evariste Galois,true,30,29,1,0,1,true,true,2022-10-05T07:51:21Z,48.87308753734472,2.4133380129933357,Paris,https://www.wikidata.org/wiki/Q90
27002,Parc Pierre Lagravère,true,30,1,27,16,11,true,true,2022-10-05T08:00:25Z,48.92650488131725,2.239069678491417,Colombes,https://www.wikidata.org/wiki/Q174002
21502,Verdun - Place Henri IV,true,26,18,8,3,5,true,true,2022-10-05T07:54:49Z,48.870797375639214,2.2277003154158592,Suresnes,https://www.wikidata.org/wiki/Q193929
23701,Parvis Robert Schuman - Roger Salengro,true,24,21,1,0,1,true,true,2022-10-05T07:58:07Z,48.812657470558754,2.1921751275658607,Chaville,https://www.wikidata.org/wiki/Q494125
14001,Edgar Quinet - Gaité,true,27,19,7,2,5,true,true,2022-10-05T08:01:01Z,48.84116092896631,2.32459545135498,Paris,https://www.wikidata.org/wiki/Q90
17007,Navier - Epinettes,true,36,33,1,0,1,true,true,2022-10-05T07:59:38Z,48.89587780769155,2.3226776719093327,Paris,https://www.wikidata.org/wiki/Q90
31012,Place Carnot,true,25,22,3,1,2,true,true,2022-10-05T07:55:10Z,48.85593932186797,2.441531717777252,Montreuil,https://www.wikidata.org/wiki/Q193370
12126,Gravelle - Route du Bac,true,51,42,9,7,2,true,true,2022-10-05T07:58:31Z,48.824407,2.418455,Paris,https://www.wikidata.org/wiki/Q90
35019,Anatole France - Jean Lolive,true,28,20,7,0,7,true,true,2022-10-05T08:00:54Z,48.8949922,2.4253764,Pantin,https://www.wikidata.org/wiki/Q209086
12024,Gare de Bercy,true,35,26,9,8,1,true,true,2022-10-05T08:00:04Z,48.839794573906,2.3826066032052,Paris,https://www.wikidata.org/wiki/Q90
14104,Boyer-Barret - Raymond Losserand,true,23,23,0,0,0,true,true,2022-10-05T07:56:06Z,48.83329880233322,2.3173383995890617,Paris,https://www.wikidata.org/wiki/Q90
16129,Ceinture du Lac Inferieure - Saint-Cloud,true,42,38,1,0,1,true,true,2022-10-05T07:55:31Z,48.86218070933143,2.2617871686816216,Paris,https://www.wikidata.org/wiki/Q90
41604,Lagny - Joffre,true,31,0,29,21,8,true,true,2022-10-05T08:00:16Z,48.84930687084088,2.417949736118317,Saint-Mandé,https://www.wikidata.org/wiki/Q18102
20113,Piat - Parc de Belleville,true,21,21,0,0,0,true,true,2022-10-05T08:01:09Z,48.87195626635528,2.384981390278095,Paris,https://www.wikidata.org/wiki/Q90
17018,Parc Monceau,true,18,0,15,9,6,true,true,2022-10-05T08:00:31Z,48.88107791412864,2.3095492646098137,Paris,https://www.wikidata.org/wiki/Q90
15017,Place Falguière,true,23,23,0,0,0,true,true,2022-10-05T08:00:32Z,48.83629973941847,2.3104464635252953,Paris,https://www.wikidata.org/wiki/Q90
15029,Emeriau - Place de Brazzaville,true,51,21,29,22,7,true,true,2022-10-05T08:00:25Z,48.850785261674964,2.2871585190296173,Paris,https://www.wikidata.org/wiki/Q90
18005,Tardieu - Chappe,true,18,16,1,1,0,true,true,2022-10-05T08:00:04Z,48.884146759782,2.341845408082,Paris,https://www.wikidata.org/wiki/Q90
31702,Pierre et Marie Curie - Julien Grimau,true,18,17,1,0,1,true,true,2022-10-05T07:57:57Z,48.870714014863225,2.424097023904324,Bagnolet,https://www.wikidata.org/wiki/Q208943
92004,Nanterre - Université,true,20,15,4,2,2,true,true,2022-10-05T07:54:09Z,48.901365,2.212693,Nanterre,https://www.wikidata.org/wiki/Q170507
5002,Sommerard - Saint-Jacques,true,34,1,31,21,10,true,true,2022-10-05T07:59:25Z,48.850310432924466,2.345015835298588,Paris,https://www.wikidata.org/wiki/Q90
18020,Francoeur - Marcadet,true,20,19,1,0,1,true,true,2022-10-05T07:53:11Z,48.89104123261663,2.340014585442034,Paris,https://www.wikidata.org/wiki/Q90
10005,Petites Ecuries - Faubourg Poissonnière,true,17,2,13,9,4,true,true,2022-10-05T08:00:59Z,48.87397217237368,2.348388757504776,Paris,https://www.wikidata.org/wiki/Q90
8102,Lamennais - Washington,true,26,2,24,10,14,true,true,2022-10-05T07:57:09Z,48.87352990026496,2.303444892168045,Paris,https://www.wikidata.org/wiki/Q90
21111,Professeur René Leriche - Général Leclerc,true,50,19,28,18,10,true,true,2022-10-05T08:01:06Z,48.90782845483013,2.307887971401215,Clichy,https://www.wikidata.org/wiki/Q201982
5116,Place Valhubert,true,37,2,35,31,4,true,true,2022-10-05T07:59:41Z,48.844182577315,2.3640366643667,Paris,https://www.wikidata.org/wiki/Q90
2010,Uzès - Montmartre,true,29,0,29,16,13,true,true,2022-10-05T07:59:55Z,48.870790980240706,2.3431010171771054,Paris,https://www.wikidata.org/wiki/Q90
20136,Henri Chevreau - Couronnes,true,27,27,0,0,0,true,true,2022-10-05T07:54:15Z,48.87033205312931,2.388777695596218,Paris,https://www.wikidata.org/wiki/Q90
8101,Londres - Amsterdam,true,23,4,19,8,11,true,true,2022-10-05T07:56:09Z,48.878034461503965,2.326483540969424,Paris,https://www.wikidata.org/wiki/Q90
5026,Pascal - Claude Bernard,true,49,35,14,12,2,true,true,2022-10-05T07:59:02Z,48.839061952159746,2.3499782010912895,Paris,https://www.wikidata.org/wiki/Q90
21105,Morice - Général Leclerc,true,25,16,7,4,3,true,true,2022-10-05T08:00:28Z,48.90245471981591,2.3128929734230046,Clichy,https://www.wikidata.org/wiki/Q201982
43006,Vignerons - Minimes,true,29,16,11,11,0,true,true,2022-10-05T07:59:04Z,48.841486,2.430793,Vincennes,https://www.wikidata.org/wiki/Q193819
13026,Place Jean Delay,true,35,28,6,6,0,true,true,2022-10-05T08:01:06Z,48.823316,2.354336,Paris,https://www.wikidata.org/wiki/Q90
15028,Grenelle - Dr Finlay,true,71,40,29,27,2,true,true,2022-10-05T08:00:50Z,48.851315406715976,2.2919502854347233,Paris,https://www.wikidata.org/wiki/Q90
15055,Vasco de Gama,true,54,17,36,33,3,true,true,2022-10-05T07:58:57Z,48.83671783466264,2.283664085650799,Paris,https://www.wikidata.org/wiki/Q90
8012,Batignolles - Place de Clichy,true,47,46,1,0,1,true,true,2022-10-05T08:00:01Z,48.88347453575669,2.326493114233017,Paris,https://www.wikidata.org/wiki/Q90
16006,Lauriston - Copernic,true,19,0,17,2,15,true,true,2022-10-05T08:00:54Z,48.86926,2.289918,Paris,https://www.wikidata.org/wiki/Q90
14018,Porte d'Orléans,true,48,48,0,0,0,true,true,2022-10-05T07:57:41Z,48.8227639,2.3249313,Paris,https://www.wikidata.org/wiki/Q90
7014,Saint-François-Xavier,true,42,12,30,18,12,true,true,2022-10-05T08:00:27Z,48.851544847689894,2.3146149516105656,Paris,https://www.wikidata.org/wiki/Q90
21013,Pierre Grenier - Pont de Billancourt,true,21,16,3,1,2,true,true,2022-10-05T07:56:17Z,48.8258020742942,2.2487989068031315,Boulogne-Billancourt,https://www.wikidata.org/wiki/Q172455
10023,Gare de l'Est - Verdun,true,14,12,2,2,0,true,true,2022-10-05T07:52:47Z,48.87615605427147,2.360914908320552,Paris,https://www.wikidata.org/wiki/Q90
42503,Vladimir Ilitch Lénine - Andrée Chedid,true,31,30,1,0,1,true,true,2022-10-05T08:00:23Z,48.813240124373,2.3319716067039,Gentilly,https://www.wikidata.org/wiki/Q640102
12011,Charenton - Place du Col Bourgoin,true,35,18,12,11,1,true,true,2022-10-05T08:01:03Z,48.844867319554,2.3825789350545,Paris,https://www.wikidata.org/wiki/Q90
23011,Bineau - Louise Michel,true,25,13,12,3,9,true,true,2022-10-05T08:00:25Z,48.88666162206972,2.2843274474143986,Levallois-Perret,https://www.wikidata.org/wiki/Q166640
21308,Bara - Henri Farman,true,36,0,36,21,15,true,true,2022-10-05T08:01:03Z,48.833218027457846,2.2677567601203923,Issy-les-Moulineaux,https://www.wikidata.org/wiki/Q135265
7006,Quai Voltaire,true,32,1,30,19,11,true,true,2022-10-05T07:59:28Z,48.85894298617901,2.331418204714572,Paris,https://www.wikidata.org/wiki/Q90
21019,Edouard Vaillant - Paul-Adolphe Souriau,true,28,0,28,16,12,true,true,2022-10-05T08:00:34Z,48.83484585882868,2.2479459643363957,Boulogne-Billancourt,https://www.wikidata.org/wiki/Q172455
11114,Ledru-Rollin - Charonne,true,32,11,18,14,4,true,true,2022-10-05T07:59:14Z,48.85345855607243,2.3772463581947094,Paris,https://www.wikidata.org/wiki/Q90
12032,Porte Dorée,true,36,3,30,15,15,true,true,2022-10-05T07:57:59Z,48.8354337,2.4077132,Paris,https://www.wikidata.org/wiki/Q90
20040,Parc de Belleville - Julien Lacroix,true,26,26,0,0,0,true,true,2022-10-05T07:51:13Z,48.8703459,2.3842214,Paris,https://www.wikidata.org/wiki/Q90
19037,Belleville - Porte des Lilas,true,32,32,0,0,0,true,true,2022-10-05T07:59:03Z,48.87660391892763,2.404769691129476,Paris,https://www.wikidata.org/wiki/Q90
17017,Gare de Pont-Cardinet,true,34,26,8,6,2,true,true,2022-10-05T07:56:47Z,48.88713901475306,2.314494143994255,Paris,https://www.wikidata.org/wiki/Q90
20109,Haxo - Surmelin,true,21,20,1,0,1,true,true,2022-10-05T07:53:08Z,48.8694370761222,2.40539657537972,Paris,https://www.wikidata.org/wiki/Q90
23002,Pont de Levallois-bécon,true,50,6,43,22,21,true,true,2022-10-05T08:00:46Z,48.8984179,2.2791311,Levallois-Perret,https://www.wikidata.org/wiki/Q166640
6103,Mézières - Rennes,true,55,38,17,8,9,true,true,2022-10-05T08:00:00Z,48.85023459321703,2.3303819820284843,Paris,https://www.wikidata.org/wiki/Q90
14139,Pierre Larousse - Raymond Losserand,true,30,30,0,0,0,true,true,2022-10-05T08:01:05Z,48.83059564231877,2.3119183257222176,Paris,https://www.wikidata.org/wiki/Q90
15038,Place Adolphe Cherioux - Vaugirard,true,63,60,1,1,0,true,true,2022-10-05T08:01:05Z,48.83959442800459,2.3010657727718353,Paris,https://www.wikidata.org/wiki/Q90
13102,Pitié-Salpêtrière,true,51,4,45,31,14,true,true,2022-10-05T08:01:01Z,48.83748810318667,2.365213818848133,Paris,https://www.wikidata.org/wiki/Q90
21032,Sèvres-Gallieni,true,27,13,13,7,6,true,true,2022-10-05T08:00:34Z,48.837809408957,2.2281519323587,Boulogne-Billancourt,https://www.wikidata.org/wiki/Q172455
11101,Charles Delescluze,true,49,42,4,3,1,true,true,2022-10-05T08:00:42Z,48.85242200848887,2.380632497370243,Paris,https://www.wikidata.org/wiki/Q90
19109,Tanger - Place du Maroc,true,19,19,0,0,0,true,true,2022-10-05T07:59:50Z,48.8862524447104,2.3689296841621403,Paris,https://www.wikidata.org/wiki/Q90
14130,Jonquoy - Didot,true,30,30,0,0,0,true,true,2022-10-05T07:56:47Z,48.82890454823947,2.31648076325655,Paris,https://www.wikidata.org/wiki/Q90
10165,Gare de l'Est - Place du 11 Novembre 1918,true,40,37,1,1,0,true,true,2022-10-05T07:59:26Z,48.876327,2.3585464,Paris,https://www.wikidata.org/wiki/Q90
10015,Lucien Sampaix - Récollets,true,46,37,9,7,2,true,true,2022-10-05T07:52:56Z,48.874330377560476,2.3621229082345963,Paris,https://www.wikidata.org/wiki/Q90
31016,Lucie Aubrac - Franklin,true,36,14,22,3,19,true,true,2022-10-05T07:58:00Z,48.86223916006812,2.4435862898826604,Montreuil,https://www.wikidata.org/wiki/Q193370
41207,Place du Général de Gaulle,true,28,5,23,11,12,true,true,2022-10-05T08:00:07Z,48.8525288,2.4877332,Fontenay-sous-Bois,https://www.wikidata.org/wiki/Q193899
51003,Hôtel de Ville d'Argenteuil,true,30,21,9,8,1,true,true,2022-10-05T07:56:12Z,48.946504,2.2496396,Argenteuil,https://www.wikidata.org/wiki/Q181946
34002,Capitaine Glarner - Gabriel Péri,true,27,2,20,15,5,true,true,2022-10-05T08:00:21Z,48.902449900418745,2.3304807533425724,Saint-Ouen-sur-Seine,https://www.wikidata.org/wiki/Q208889
11020,Belfort - Voltaire,true,39,33,5,3,2,true,true,2022-10-05T08:01:00Z,48.8563358,2.3829901,Paris,https://www.wikidata.org/wiki/Q90
6018,Michelet - Assas,true,18,0,18,9,9,true,true,2022-10-05T08:01:09Z,48.84274150283194,2.335021197795868,Paris,https://www.wikidata.org/wiki/Q90
8051,Batignolles - Rome,true,15,9,5,2,3,true,true,2022-10-05T08:00:53Z,48.881823370566806,2.3202589899301524,Paris,https://www.wikidata.org/wiki/Q90
6107,Place Alphonse Deville,true,23,6,16,13,3,true,true,2022-10-05T07:59:44Z,48.85018826266191,2.3275961726903915,Paris,https://www.wikidata.org/wiki/Q90
13043,Dunois - Clisson,true,51,46,3,3,0,true,true,2022-10-05T08:01:04Z,48.832294,2.3674523,Paris,https://www.wikidata.org/wiki/Q90
31019,Vincennes - Douy-Delcupe,true,38,37,1,0,1,true,true,2022-10-05T07:59:23Z,48.85493692155721,2.436049282550812,Montreuil,https://www.wikidata.org/wiki/Q193370
14122,Colonel Monteil - Brune,true,19,17,1,0,1,true,true,2022-10-05T07:55:50Z,48.82650293311,2.3092747998272,Paris,https://www.wikidata.org/wiki/Q90
32014,Place du Cornillon - Stade de France,true,35,28,7,7,0,true,true,2022-10-05T08:00:14Z,48.92540695835961,2.3644426837563515,Saint-Denis,https://www.wikidata.org/wiki/Q47045
9115,Milton - Manuel,true,22,22,0,0,0,true,true,2022-10-05T08:00:54Z,48.878249,2.341181,Paris,https://www.wikidata.org/wiki/Q90
18032,Porte de Clignancourt.,true,56,53,1,1,0,true,true,2022-10-05T07:52:27Z,48.897488,2.343996,Paris,https://www.wikidata.org/wiki/Q90
16123,Mahatma Gandhi,true,26,12,12,5,7,true,true,2022-10-05T07:55:06Z,48.876356,2.264205,Paris,https://www.wikidata.org/wiki/Q90
17124,Porte de Saint-Ouen - Henri Huchard,true,26,22,3,2,1,true,true,2022-10-05T07:59:36Z,48.898708366365064,2.3295360803604126,Paris,https://www.wikidata.org/wiki/Q90
21003,Jean Jaurès - Jean Baptiste Clément,true,24,8,16,14,2,true,true,2022-10-05T08:00:23Z,48.84576261454011,2.2369650006294255,Boulogne-Billancourt,https://www.wikidata.org/wiki/Q172455
44012,Génie - Mozart,true,19,18,1,0,1,true,true,2022-10-05T07:56:00Z,48.794902381218904,2.3734183609485626,Vitry-sur-Seine,https://www.wikidata.org/wiki/Q72248
18025,Mairie du 18ème,true,40,36,1,1,0,true,true,2022-10-05T07:59:38Z,48.892939296937605,2.3445510864257812,Paris,https://www.wikidata.org/wiki/Q90
17027,Place du Maréchal Juin - Péreire,true,46,41,4,2,2,true,true,2022-10-05T08:00:31Z,48.885263,2.298286,Paris,https://www.wikidata.org/wiki/Q90
17122,Bridaine - Lamandé,true,29,26,2,0,2,true,true,2022-10-05T08:00:58Z,48.8862074,2.3206239,Paris,https://www.wikidata.org/wiki/Q90
22101,Gare Routière de Saint Cloud,true,31,8,22,13,9,true,true,2022-10-05T08:01:04Z,48.84288183896324,2.222245037555695,Saint-Cloud,https://www.wikidata.org/wiki/Q189153
9023,Laffitte - Italiens,true,33,1,31,21,10,true,true,2022-10-05T08:01:06Z,48.871815737396304,2.337201547845077,Paris,https://www.wikidata.org/wiki/Q90
13016,Primo Levi - Frigos,true,34,0,34,20,14,true,true,2022-10-05T08:00:09Z,48.83094844846017,2.37965351592796,Paris,https://www.wikidata.org/wiki/Q90
26001,Gare d'Asnières sur Seine,true,24,5,17,13,4,true,true,2022-10-05T07:59:38Z,48.90636459217474,2.2835066914558415,Asnières-sur-Seine,https://www.wikidata.org/wiki/Q191415
44102,Verdun - Adrien Damalix,true,26,20,3,0,3,true,true,2022-10-05T07:59:26Z,48.8222334178559,2.4215328320860863,Saint-Maurice,https://www.wikidata.org/wiki/Q21603
17047,Courcelles - Pierre Demours,true,26,16,7,2,5,true,true,2022-10-05T07:57:17Z,48.883769733273496,2.29858466343129,Paris,https://www.wikidata.org/wiki/Q90
19039,Edouard Pailleron - Simon Bolivar,true,24,23,1,0,1,true,true,2022-10-05T08:00:24Z,48.87979886049996,2.374839261174202,Paris,https://www.wikidata.org/wiki/Q90
6016,Danton - Serpente,true,22,7,13,13,0,true,true,2022-10-05T07:59:30Z,48.85229736258167,2.3414132371544834,Paris,https://www.wikidata.org/wiki/Q90
16032,Eglise d'Auteuil,true,21,5,15,14,1,true,true,2022-10-05T07:59:12Z,48.84749841771691,2.26848387135299,Paris,https://www.wikidata.org/wiki/Q90
11040,Temple - Jean-Pierre Timbaud,true,36,34,1,1,0,true,true,2022-10-05T08:00:08Z,48.864465972010244,2.3660597205162053,Paris,https://www.wikidata.org/wiki/Q90
22001,Château - Bineau,true,23,12,10,5,5,true,true,2022-10-05T08:00:54Z,48.890404028589806,2.270106375217438,Neuilly-sur-Seine,https://www.wikidata.org/wiki/Q48958
41204,République - Danton,true,20,20,0,0,0,true,true,2022-10-05T08:00:19Z,48.85249172181667,2.462034523487091,Fontenay-sous-Bois,https://www.wikidata.org/wiki/Q193899
20027,Porte de Ménilmontant,true,15,15,0,0,0,true,true,2022-10-05T07:56:54Z,48.8691543609174,2.40932246879487,Paris,https://www.wikidata.org/wiki/Q90
17046,Mac-Mahon - Brey,true,25,20,5,2,3,true,true,2022-10-05T08:00:08Z,48.877532084130166,2.294512536052928,Paris,https://www.wikidata.org/wiki/Q90
20021,Indre - Prairies,true,38,37,0,0,0,true,true,2022-10-05T08:00:17Z,48.86254398506782,2.403290458023548,Paris,https://www.wikidata.org/wiki/Q90
19009,Cité des Sciences et de l'Industrie,true,30,24,3,1,2,true,true,2022-10-05T08:00:30Z,48.89659571178903,2.384599149227142,Paris,https://www.wikidata.org/wiki/Q90
15108,Lourmel - Marie Skobtsov,true,22,20,1,1,0,true,true,2022-10-05T07:58:21Z,48.844974,2.287283,Paris,https://www.wikidata.org/wiki/Q90
18109,Pajol - Riquet,true,47,44,2,0,2,true,true,2022-10-05T07:57:20Z,48.88960028134536,2.3628534749150276,Paris,https://www.wikidata.org/wiki/Q90
19040,Belleville - Télégraphe,true,41,41,0,0,0,true,true,2022-10-05T08:00:26Z,48.8756045,2.3995549,Paris,https://www.wikidata.org/wiki/Q90
19038,Lassus - Delouvain,true,20,20,0,0,0,true,true,2022-10-05T08:00:53Z,48.87550448459959,2.3890327325518528,Paris,https://www.wikidata.org/wiki/Q90
21703,Square du Carrefour de l'Insurrection,true,23,22,0,0,0,true,true,2022-10-05T08:00:54Z,48.820864559770676,2.291113436222077,Vanves,https://www.wikidata.org/wiki/Q234728
32017,Basilique,true,22,0,19,14,5,true,true,2022-10-05T08:00:56Z,48.93626891059109,2.3588666820200914,Saint-Denis,https://www.wikidata.org/wiki/Q47045
20118,Orteaux - Mouraud,true,24,24,0,0,0,true,true,2022-10-05T07:53:40Z,48.85558642847872,2.408762907764669,Paris,https://www.wikidata.org/wiki/Q90
17121,Square des Epinettes,true,20,19,1,1,0,true,true,2022-10-05T07:56:07Z,48.89383909781389,2.325953990221024,Paris,https://www.wikidata.org/wiki/Q90
16021,François Ponsard - La Muette,true,23,6,16,9,7,true,true,2022-10-05T08:00:41Z,48.8583666,2.2744515,Paris,https://www.wikidata.org/wiki/Q90
47006,Les Planètes,true,16,5,9,7,2,true,true,2022-10-05T07:59:50Z,48.8099849920804,2.4580853059887886,Maisons-Alfort,https://www.wikidata.org/wiki/Q208314
9031,Provence - Chaussée d'Antin,true,25,2,22,17,5,true,true,2022-10-05T08:00:00Z,48.87428447542072,2.332976511564311,Paris,https://www.wikidata.org/wiki/Q90
10020,Chabrol - d'Hauteville,true,13,4,8,4,4,true,true,2022-10-05T07:59:19Z,48.87701838803332,2.3513179644942284,Paris,https://www.wikidata.org/wiki/Q90
9117,Bellefond - Maubeuge,true,31,27,3,3,0,true,true,2022-10-05T08:00:58Z,48.878255397645,2.3452642187476,Paris,https://www.wikidata.org/wiki/Q90
18113,Lepic - Armée d'Orient,true,24,22,1,1,0,true,true,2022-10-05T07:58:04Z,48.88753640381415,2.334307730197907,Paris,https://www.wikidata.org/wiki/Q90
20023,Pelleport - Belgrand,true,15,13,2,1,1,true,true,2022-10-05T07:58:00Z,48.86500081847653,2.403980836377493,Paris,https://www.wikidata.org/wiki/Q90
18029,Emile Blemont - Poteau,true,39,36,0,0,0,true,true,2022-10-05T07:56:55Z,48.8943782,2.3415122,Paris,https://www.wikidata.org/wiki/Q90
6030,Assas - Vaugirard,true,35,5,28,12,16,true,true,2022-10-05T08:01:06Z,48.848274111398,2.3292413726449,Paris,https://www.wikidata.org/wiki/Q90
15031,Théâtre - Lourmel,true,53,48,5,4,1,true,true,2022-10-05T08:00:50Z,48.8482070397636,2.2898658737540245,Paris,https://www.wikidata.org/wiki/Q90
15035,Place Etienne Pernet,true,43,35,6,4,2,true,true,2022-10-05T08:00:59Z,48.84243457133779,2.2921819612383847,Paris,https://www.wikidata.org/wiki/Q90
21014,Hameau Fleuri - Marché,true,22,19,2,0,2,true,true,2022-10-05T07:57:45Z,48.831448892608314,2.2412404417991643,Boulogne-Billancourt,https://www.wikidata.org/wiki/Q172455
18049,Porte d'Aubervilliers,true,55,38,15,7,8,true,true,2022-10-05T08:00:58Z,48.89859661942376,2.3689722642302513,Paris,https://www.wikidata.org/wiki/Q90
12107,Diderot - Pierre Bourdan,true,21,17,4,3,1,true,true,2022-10-05T07:59:21Z,48.847648620797,2.3902582749724,Paris,https://www.wikidata.org/wiki/Q90
35017,Toffier Decaux - Cartier Bresson,true,7,3,4,1,3,true,true,2022-10-05T07:57:48Z,48.90165072551549,2.4017545580863957,Pantin,https://www.wikidata.org/wiki/Q209086
