ID,DISTRICT CODE,DISTRICT,ADDRESS,LATITUDE,LONGITUDE
FUE_05_0045,5.0,CHAMARTIN,CALLE COLOMBIA 14,40.4563255,-3.6753335
FUE_05_0047,5.0,CHAMARTIN,JARDINES INSTITUTO STA. MARCA,40.4563616,-3.6728706
FUE_05_0048,5.0,CHAMARTIN,ALFONSO XIII - STA. M¦ MAGDALENA,40.4599813,-3.6691784
FUE_05_0049,5.0,CHAMARTIN,ALFONSO XIII - STA. M¦ MAGDALENA,40.4605999,-3.670045
FUE_05_0050,5.0,CHAMARTIN,CALLE MARCENADO 51,40.4501543,-3.6755402
FUE_05_0051,5.0,CHAMARTIN,PRADILLO  FRENTE N 30 (PISTAS DE FUTBOL),40.4489872,-3.6726514
FUE_05_0052,5.0,CHAMARTIN,C/ARQUITECTO GAUDI N 11,40.4632944,-3.6680518
FUE_05_0063,5.0,CHAMARTIN,C/ TRAVESIA SANTA MARIA MAGDALENA N 5,40.4617957,-3.6715313
FUE_05_0073,5.0,CHAMARTIN,PLAZA GARCIA IBARROLA,40.4657375,-3.6697609
FUE_05_0076,5.0,CHAMARTIN,CALLE CORAZON DE MARIA,40.4414261,-3.6697227
FUE_05_0078,5.0,CHAMARTIN,CALLE AGUSTIN DE FOXA 12,40.4682696,-3.6869916
FUE_05_0079,5.0,CHAMARTIN,CALLE VICTOR DE LA SERNA 26,40.4547563,-3.671285
FUE_05_0080,5.0,CHAMARTIN,CALLE CLARA DEL REY 61,40.4462876,-3.6681147
FUE_05_0081,5.0,CHAMARTIN,FELIPE CAMPOS,40.4430112,-3.6793578
FUE_05_0082,5.0,CHAMARTIN,"CALLE CORAZON DE MARIA, 78",40.4480495,-3.6654098
FUE_05_0084,5.0,CHAMARTIN,CALLE MARCENADO 51,40.4502058,-3.6751046
FUE_05_0085,5.0,CHAMARTIN,"JARDINES DE PABLO SOROZABAL, CALLE EMILIO CAMPION, 6",40.4458229,-3.6788527
FUE_06_0003,6.0,TETUAN,PARQUE AGUSTIN RODRIGUEZ SAHAGUN,40.4666029,-3.7100594
FUE_06_0006,6.0,TETUAN,PARQUE AGUSTIN RODRIGUEZ SAHAGUN,40.4640976,-3.7080996
FUE_06_0011,6.0,TETUAN,PARQUE DE LA VENTILLA,40.4736039,-3.6958511
FUE_06_0012,6.0,TETUAN,PARQUE DE LA VENTILLA,40.4736799,-3.6934912
FUE_06_0013,6.0,TETUAN,PARQUE DE LA VENTILLA,40.4735453,-3.6921265
FUE_06_0016,6.0,TETUAN,MARTINEZ,40.4589835,-3.7032871
FUE_06_0017,6.0,TETUAN,PINOS ALTA FRENTE N 62,40.4682084,-3.6988645
FUE_06_0018,6.0,TETUAN,PLAZA DE SAN AMARO,40.4553136,-3.6967584
FUE_06_0020,6.0,TETUAN,AV: PRESIDENTE CARMONA N 5,40.4534505,-3.6972146
FUE_06_0021,6.0,TETUAN,JARDINES DE PERON,40.4526194,-3.6957551
FUE_06_0023,6.0,TETUAN,"AVDA. ASTURIAS,74",40.4732042,-3.6999499
FUE_06_0024,6.0,TETUAN,"AVDA. ASTURIAS,74",40.4728162,-3.6999831
FUE_06_0029,6.0,TETUAN,PARQUE AGUSTIN RODRIGUEZ SAHAGUN,40.4705944,-3.70571
FUE_06_0030,6.0,TETUAN,PARQUE AGUSTIN RODRIGUEZ SAHAGUN,40.4712756,-3.7049836
FUE_06_0031,6.0,TETUAN,"CALLE SINESIO DELGADO, 23",40.4708601,-3.7104597
FUE_06_0032,6.0,TETUAN,"CALLE SINESIO DELGADO, 32",40.4705434,-3.7092829
FUE_06_0033,6.0,TETUAN,PARQUE AGUSTIN RODRIGUEZ SAHAGUN,40.4713799,-3.7057145
FUE_06_0035,6.0,TETUAN,"CALLE MARTIRES DE LA VENTILLA, 32",40.4706212,-3.6908978
FUE_06_0038,6.0,TETUAN,PLAZA DE LADERA,40.4675524,-3.7034492
FUE_06_0040,6.0,TETUAN,PLAZA DE SAN GERMAN,40.4575238,-3.6981137
FUE_06_0041,6.0,TETUAN,PLAZA DE SAN GERMAN,40.4578452,-3.6986717
FUE_06_0042,6.0,TETUAN,AVENIDA PABLO IGLESIAS 62,40.4515711,-3.710773
FUE_06_0045,6.0,TETUAN,JARDINES DE NUMANCIA,40.4541827,-3.7119276
FUE_06_0048,6.0,TETUAN,"PLAZA C/ PLATANO, 34",40.4684698,-3.7005722
FUE_06_0049,6.0,TETUAN,PLAZA PINOS ALTA 21,40.4656533,-3.6955588
FUE_06_0050,6.0,TETUAN,"PARQUE C/ SIERRA BULLONES, 25",40.4666408,-3.6986346
FUE_06_0051,6.0,TETUAN,PARQUE AGUSTIN RODRIGUEZ SAHAGUN,40.469935,-3.709761
FUE_06_0053,6.0,TETUAN,CL BERRUGUETE N:66,40.4594794,-3.705076
FUE_06_0058,6.0,TETUAN,BRAVO MURILLO 239,40.4579522,-3.701296
FUE_06_0065,6.0,TETUAN,CL BRAVO MURILLO N:315,40.4631906,-3.6969001
FUE_06_0066,6.0,TETUAN,CL BRAVO MURILLO N:269,40.4597705,-3.6993431
FUE_06_0070,6.0,TETUAN,"CALLE CAPITAN BLANCO ARGIBAY, 63",40.4661295,-3.701468
FUE_06_0073,6.0,TETUAN,CL AGUILENAS 15,40.4668944,-3.6944352
FUE_06_0074,6.0,TETUAN,CL BRAVO MURILLO N:188,40.4545836,-3.7026826
FUE_06_0075,6.0,TETUAN,CL BRAVO MURILLO N:144,40.4505089,-3.7033247
FUE_06_0076,6.0,TETUAN,CL BRAVO MURILLO N:337,40.4644422,-3.6955492
FUE_06_0079,6.0,TETUAN,"CL CAPITAN BLANCO ARGIBAY, 25",40.4652162,-3.6983036
FUE_06_0080,6.0,TETUAN,"CL HERNANI, 18",40.4482803,-3.7022543
FUE_06_0082,6.0,TETUAN,C/ MARQUES DE VIANA 58,40.4632529,-3.7032815
FUE_06_0084,6.0,TETUAN,"GLORIETA DE CUATRO CAMINOS, 6-7",40.4472656,-3.7036021
FUE_06_0085,6.0,TETUAN,"C/ TENERIFE, 29",40.4515286,-3.7064008
FUE_06_0086,6.0,TETUAN,"C/ LUIS ESTEBAN, 27",40.4732923,-3.6901008
FUE_06_0088,6.0,TETUAN,"C/ FRANCOS RODRIGUEZ, 67",40.4574105,-3.7103808
FUE_06_0089,6.0,TETUAN,CALLE PADRE RUBIO 79,40.4722938,-3.6974276
FUE_06_0090,6.0,TETUAN,CAPITAN BLANCO ARGIBAY FRENTE 147,40.4679328,-3.7070875
FUE_06_0091,6.0,TETUAN,"CALLE JOAQUIN DICENTA, 3 CV PADRE RUBIO",40.4715334,-3.6951193
FUE_06_0092,6.0,TETUAN,PARQUE AGUSTIN RODRIGUEZ SAHAGUN,40.4686628,-3.7110108
FUE_06_0096,6.0,TETUAN,"CALLE COSTA VERDE, 3",40.4680015,-3.6943498
FUE_06_0097,6.0,TETUAN,ROSARIO ROMERO FRENTE N 20,40.4699695,-3.6973872
FUE_07_0003,7.0,CHAMBERI,PARQUE DE SAN JOSE DE CALASANZ,40.4376507,-3.7147454
FUE_07_0004,7.0,CHAMBERI,TENIENTE ALCALDE PEREZ PILLADO ,40.4404562,-3.7069956
FUE_07_0006,7.0,CHAMBERI,"PO CASTELLANA, DE LA N:11",40.4274654,-3.6900423
FUE_07_0007,7.0,CHAMBERI,"PO CASTELLANA, DE LA N:19",40.4287733,-3.6896989
FUE_07_0008,7.0,CHAMBERI,"PO CASTELLANA, DE LA N:25",40.4298932,-3.689412
FUE_07_0009,7.0,CHAMBERI,"PO CASTELLANA, DE LA N:37",40.4342261,-3.6887629
FUE_07_0010,7.0,CHAMBERI,"PO CASTELLANA, DE LA N:31",40.4316923,-3.6889213
FUE_07_0011,7.0,CHAMBERI,"PO CASTELLANA, DE LA N:51",40.437048,-3.6903168
FUE_07_0013,7.0,CHAMBERI,"PO CASTELLANA, DE LA N:61",40.4394512,-3.6914254
FUE_07_0014,7.0,CHAMBERI,PLAZA DE OLAVIDE,40.4326156,-3.7011223
FUE_07_0016,7.0,CHAMBERI,PARQUE ENRIQUE HERREROS,40.4389565,-3.7045016
FUE_07_0018,7.0,CHAMBERI,"PLAZA DEL CONDE DEL VALLE DE SUCHIL, 2",40.4302996,-3.7073192
FUE_07_0019,7.0,CHAMBERI,PLAZA CHAMBERI S/N,40.4325019,-3.697264
FUE_07_0020,7.0,CHAMBERI,"CL GARCIA DE PAREDES, 21",40.4369107,-3.7009118
FUE_07_0021,7.0,CHAMBERI,"CALLE PONZANO, 108",40.4462689,-3.6986106
FUE_07_0022,7.0,CHAMBERI,GLORIETA DE BILBAO N 5,40.4292428,-3.7017839
FUE_07_0023,7.0,CHAMBERI,CALLE BLASCO DE GARAY 31,40.4331017,-3.7117531
FUE_07_0024,7.0,CHAMBERI,GLORIETA RUIZ JIMENEZ 4,40.4299708,-3.7055411
FUE_07_0025,7.0,CHAMBERI,GLORIETA QUEVEDO 6,40.4339569,-3.7044675
FUE_07_0026,7.0,CHAMBERI,GLORIETA PINTOR SOROLLA 1,40.4346832,-3.6987708
FUE_07_0027,7.0,CHAMBERI,CALLE RUBEN DARIO 5,40.432686,-3.6913004
FUE_07_0028,7.0,CHAMBERI,CALLE BRETON DE LOS HERREROS 46,40.4393278,-3.6945225
FUE_07_0029,7.0,CHAMBERI,GLORIETA CUATRO CAMINOS 1,40.4465508,-3.7040481
FUE_07_0030,7.0,CHAMBERI,AVENIDA REINA VICTORIA 55,40.4463268,-3.7123684
FUE_07_0031,7.0,CHAMBERI,PARQUE JOSE LUIS SAMPEDRO,40.4335104,-3.7111462
FUE_07_0032,7.0,CHAMBERI,PARQUE JOSE LUIS SAMPEDRO,40.4334116,-3.71054
FUE_07_0033,7.0,CHAMBERI,C/ FUENCARRAL 133,40.4317077,-3.7036459
FUE_07_0034,7.0,CHAMBERI,RAIMUNDO FERNANDEZ VILLAVERDE 50,40.4460635,-3.6966825
FUE_07_0035,7.0,CHAMBERI,RAIMUNDO FERNANDEZ VILLAVERDE 50,40.4459178,-3.6961575
FUE_07_0036,7.0,CHAMBERI,CALLE SANTA ENGRACIA 78,40.4367929,-3.6994018
FUE_07_0037,7.0,CHAMBERI,AV. FILIPINAS 7,40.4406787,-3.7086734
FUE_08_0001,8.0,FUENCARRAL-EL PARDO,PARQUE GABRIELA MISTRAL,40.4844662,-3.7343681
FUE_08_0002,8.0,FUENCARRAL-EL PARDO,PARQUE GABRIELA MISTRAL,40.4814356,-3.7372349
FUE_08_0003,8.0,FUENCARRAL-EL PARDO,A.V.C. LAS TABLAS,40.512455,-3.6677145
FUE_08_0004,8.0,FUENCARRAL-EL PARDO,"AVDA MONTECARMELO, 10",40.508796,-3.7032275
FUE_08_0005,8.0,FUENCARRAL-EL PARDO,A.V.C. MONTECARMELO,40.5091547,-3.6906404
FUE_08_0006,8.0,FUENCARRAL-EL PARDO,"A.V.C. MONTECARMELO 
(P.K. 56,940)",40.5056435,-3.7101618
FUE_08_0008,8.0,FUENCARRAL-EL PARDO,A.V.C. LAS TABLAS,40.5031402,-3.6613976
FUE_08_0009,8.0,FUENCARRAL-EL PARDO,A.V.C. LAS TABLAS,40.5028501,-3.6614738
FUE_08_0010,8.0,FUENCARRAL-EL PARDO,"SIERRA DE ATAPUERCA, 49",40.5086157,-3.663924
FUE_08_0011,8.0,FUENCARRAL-EL PARDO,A.V.C. ARROYOFRESNO,40.4968238,-3.7193197
FUE_08_0015,8.0,FUENCARRAL-EL PARDO,C/GABRIELA MISTRAL N4,40.4799479,-3.7364268
FUE_08_0017,8.0,FUENCARRAL-EL PARDO,A.V.C. FUENTELARREINA,40.4789646,-3.7394517
FUE_08_0020,8.0,FUENCARRAL-EL PARDO,PARQUE FUENTELARREINA,40.4820188,-3.7319023
FUE_08_0025,8.0,FUENCARRAL-EL PARDO,PARQUE RAMON GOMEZ DE LA SERNA,40.4834454,-3.7280888
FUE_08_0026,8.0,FUENCARRAL-EL PARDO,PARQUE RAMON GOMEZ DE LA SERNA,40.4836338,-3.7282249
FUE_08_0027,8.0,FUENCARRAL-EL PARDO,Z.V. JULIO CALVO,40.4821077,-3.7226669
FUE_08_0029,8.0,FUENCARRAL-EL PARDO,"E.D. 8-4 ""LACOMA""",40.4833608,-3.7223169
FUE_08_0030,8.0,FUENCARRAL-EL PARDO,Z.V. LA COMA,40.4852108,-3.7250261
FUE_08_0034,8.0,FUENCARRAL-EL PARDO,PARQUE VALLE DE ENMEDIO Y ALREDEDORES,40.4886619,-3.7221948
FUE_08_0035,8.0,FUENCARRAL-EL PARDO,PARQUE VALLE DE ENMEDIO Y ALREDEDORES,40.4882387,-3.7196114
FUE_08_0038,8.0,FUENCARRAL-EL PARDO,PARC. NOROESTE,40.4814461,-3.7181708
FUE_08_0039,8.0,FUENCARRAL-EL PARDO,PARC. NOROESTE,40.4796601,-3.7191921
FUE_08_0040,8.0,FUENCARRAL-EL PARDO,PARQUE DE LA SUPERMANZANA 5,40.4812267,-3.7111855
FUE_08_0042,8.0,FUENCARRAL-EL PARDO,BETANZOS - FERMIN CABALLERO,40.4811834,-3.7137018
FUE_08_0044,8.0,FUENCARRAL-EL PARDO,SUPERMANZANA 6 B PILAR C/A. LOPEZ AGUADO,40.4831953,-3.6996464
FUE_08_0045,8.0,FUENCARRAL-EL PARDO,POL. MANILA Y POL. CLAUDIETA,40.4814688,-3.6968994
FUE_08_0046,8.0,FUENCARRAL-EL PARDO,"DOCTOR RAMON CASTROVIEJO, 3",40.4799331,-3.713322
FUE_08_0047,8.0,FUENCARRAL-EL PARDO,"AVDA. DE BETANZOS,77",40.480294,-3.7135094
FUE_08_0048,8.0,FUENCARRAL-EL PARDO,AVDA. DE LA ILUSTRACION,40.4807362,-3.7118982
FUE_08_0052,8.0,FUENCARRAL-EL PARDO,POL. 23-B V.V.V. (5¦ FASE),40.4735465,-3.7181038
FUE_08_0053,8.0,FUENCARRAL-EL PARDO,POL. 24 V.V.V.,40.4740007,-3.7204507
FUE_08_0056,8.0,FUENCARRAL-EL PARDO,PARQUE DE LA ALCAZABA,40.4750327,-3.7070895
FUE_08_0057,8.0,FUENCARRAL-EL PARDO,PARQUE DE LA ALCAZABA,40.4752877,-3.7056061
FUE_08_0062,8.0,FUENCARRAL-EL PARDO,PARQUE DE LA ALCAZABA,40.4728517,-3.7074504
FUE_08_0063,8.0,FUENCARRAL-EL PARDO,"SINESIO DELGADO, 22",40.4751443,-3.7000977
FUE_08_0064,8.0,FUENCARRAL-EL PARDO,SINESIO DELGADO,40.4744023,-3.7019256
FUE_08_0065,8.0,FUENCARRAL-EL PARDO,SINESIO DELGADO,40.4711742,-3.712211
FUE_08_0066,8.0,FUENCARRAL-EL PARDO,CELANOVA - BETANZOS,40.4718203,-3.7131398
FUE_08_0067,8.0,FUENCARRAL-EL PARDO,PARQUE ARROYO DE LOS PINOS,40.4726601,-3.7236264
FUE_08_0070,8.0,FUENCARRAL-EL PARDO,PZA. - C/ MELCHOR FERNANDEZ ALMAGRO,40.4752915,-3.7108882
FUE_08_0071,8.0,FUENCARRAL-EL PARDO,CALLE FINISTERRE N 19,40.4779597,-3.7023287
FUE_08_0075,8.0,FUENCARRAL-EL PARDO,POLIDEPORTIVO B DEL PILAR,40.4789539,-3.6923463
FUE_08_0076,8.0,FUENCARRAL-EL PARDO,PARQUE DEL NORTE,40.4809457,-3.6956847
FUE_08_0077,8.0,FUENCARRAL-EL PARDO,PARQUE DEL NORTE,40.4812817,-3.6998999
FUE_08_0078,8.0,FUENCARRAL-EL PARDO,PARQUE DEL NORTE,40.4809825,-3.6985857
FUE_08_0081,8.0,FUENCARRAL-EL PARDO,PARQUE DEL NORTE,40.4802335,-3.6947933
FUE_08_0083,8.0,FUENCARRAL-EL PARDO,PARQUE DEL NORTE,40.4811089,-3.7013069
FUE_08_0084,8.0,FUENCARRAL-EL PARDO,PARQUE DEL NORTE,40.482074,-3.6994451
FUE_08_0085,8.0,FUENCARRAL-EL PARDO,PARQUE DEL NORTE,40.4815699,-3.6995455
FUE_08_0086,8.0,FUENCARRAL-EL PARDO,PARQUE DEL NORTE,40.4815085,-3.6984042
FUE_08_0087,8.0,FUENCARRAL-EL PARDO,"CALLE SANGENJO, 31",40.4858424,-3.6996546
FUE_08_0088,8.0,FUENCARRAL-EL PARDO,PARQUE DE LA SUPERMANZANA 7,40.4849319,-3.7020485
FUE_08_0090,8.0,FUENCARRAL-EL PARDO,POL. 26 V.V.V. S.ESTE,40.4887613,-3.7014129
FUE_08_0093,8.0,FUENCARRAL-EL PARDO,POL. ALMACENES E.D. 8-3,40.490759,-3.6894091
FUE_08_0094,8.0,FUENCARRAL-EL PARDO,POLG. INDUSTRIAL FUENCARRAL - MALMEA,40.4901411,-3.6839133
FUE_08_0097,8.0,FUENCARRAL-EL PARDO,PARQUE ARROYO FRESNO,40.4919077,-3.7229588
FUE_08_0098,8.0,FUENCARRAL-EL PARDO,PARQUE ARROYO FRESNO,40.4944715,-3.7188995
FUE_08_0100,8.0,FUENCARRAL-EL PARDO,PARQUE NURIA,40.4945935,-3.7115316
FUE_08_0101,8.0,FUENCARRAL-EL PARDO,POLG.Z.N.CONSOL. Y N.CONSOL. (PIP),40.4923387,-3.7073032
FUE_08_0102,8.0,FUENCARRAL-EL PARDO,POLG.Z.N.CONSOL. Y N.CONSOL. (PIP),40.4935608,-3.708406
FUE_08_0103,8.0,FUENCARRAL-EL PARDO,POBLADO A,40.4909002,-3.6967703
FUE_08_0104,8.0,FUENCARRAL-EL PARDO,HERRERA ORIA Y MANRESA (POLD. FUENCARRAL),40.4911968,-3.6942474
FUE_08_0108,8.0,FUENCARRAL-EL PARDO,LOS TRES OLIVOS,40.5022884,-3.6925531
FUE_08_0109,8.0,FUENCARRAL-EL PARDO,PARQUE SANTA ANA 2¦ FASE,40.4971251,-3.6944034
FUE_08_0111,8.0,FUENCARRAL-EL PARDO,PARQUE SANTA ANA 2¦ FASE,40.4977066,-3.6946393
FUE_08_0114,8.0,FUENCARRAL-EL PARDO,POBLADO DIRIGIDO DE FUENCARRAL,40.4919299,-3.6919415
FUE_08_0115,8.0,FUENCARRAL-EL PARDO,CALLE ANGEL MUGICA N 9,40.4851401,-3.6859371
FUE_08_0117,8.0,FUENCARRAL-EL PARDO,PARQUE POL. 26 (C/ CARDENAL HERRERA ORIA),40.4852683,-3.7081392
FUE_08_0118,8.0,FUENCARRAL-EL PARDO,COLONIA MINGORRUBIO 4¦ FASE,40.5324431,-3.7798726
FUE_08_0119,8.0,FUENCARRAL-EL PARDO,COLONIA MINGORRUBIO 4¦ FASE,40.5305974,-3.7798359
FUE_08_0120,8.0,FUENCARRAL-EL PARDO,COLONIA MINGORRUBIO 1¦ FASE,40.5330997,-3.7820303
FUE_08_0121,8.0,FUENCARRAL-EL PARDO,COLONIA MINGORRUBIO 1¦ FASE,40.5347283,-3.7819173
FUE_08_0127,8.0,FUENCARRAL-EL PARDO,PARQUE DE LA ALCAZABA,40.4758671,-3.7052713
FUE_08_0129,8.0,FUENCARRAL-EL PARDO,PARQUE DEL NORTE,40.4804293,-3.6963807
FUE_08_0130,8.0,FUENCARRAL-EL PARDO,PZA. - C/ ISLA AROSA C/ FERMIN CABALLERO,40.4814946,-3.7162125
FUE_08_0131,8.0,FUENCARRAL-EL PARDO,PARQUE DEL PUEBLO DE EL PARDO,40.5197323,-3.7762772
FUE_08_0133,8.0,FUENCARRAL-EL PARDO,SUPERMANZANA 6 B PILAR C/A. LOPEZ AGUADO,40.4817192,-3.7030916
FUE_08_0137,8.0,FUENCARRAL-EL PARDO,CL SANDALIO LOPEZ N:1,40.4928446,-3.6891253
FUE_08_0141,8.0,FUENCARRAL-EL PARDO,C/ ALGARROBO 34,40.5013782,-3.7022617
FUE_08_0143,8.0,FUENCARRAL-EL PARDO,PARQUE DEL NORTE,40.4799772,-3.6910703
FUE_08_0144,8.0,FUENCARRAL-EL PARDO,PARQUE DEL NORTE,40.4802601,-3.692424
FUE_08_0146,8.0,FUENCARRAL-EL PARDO,CALLE SIERRA DE ATAPUERCA,40.5061777,-3.666223
FUE_08_0147,8.0,FUENCARRAL-EL PARDO,CALLE MARIA DE MAEZTU 148,40.4966663,-3.7217245
FUE_08_0148,8.0,FUENCARRAL-EL PARDO,CALLE MARIA DE MAEZTU 118,40.4946076,-3.7231167
FUE_08_0149,8.0,FUENCARRAL-EL PARDO,CALLE MARIA DE MAEZTU 110,40.4933319,-3.7247266
FUE_08_0150,8.0,FUENCARRAL-EL PARDO,C/JOAQUIN LORENZO FRENTE AL N 32,40.4719139,-3.7279759
FUE_08_0151,8.0,FUENCARRAL-EL PARDO,CALLE SANTO DOMINGO DE LA CALZADA,40.5074829,-3.6807133
FUE_08_0152,8.0,FUENCARRAL-EL PARDO,PARQUE DE LA ALCAZABA,40.4732627,-3.7066402
FUE_08_0153,8.0,FUENCARRAL-EL PARDO,"яCALLE FERMIN CABALLERO, 84",40.4797668,-3.7175236
FUE_08_0154,8.0,FUENCARRAL-EL PARDO,CALLE MONFORTE DE LEMOS 34,40.4787026,-3.7084618
FUE_08_0155,8.0,FUENCARRAL-EL PARDO,CALLE MENCHU AJALMIL 2,40.4924162,-3.7265506
FUE_08_0156,8.0,FUENCARRAL-EL PARDO,CALLE MADRE TERESA DE CALCUTA 61,40.4911602,-3.7280357
FUE_08_0157,8.0,FUENCARRAL-EL PARDO,AV. CAMINO DE SANTIAGO N 25,40.5022931,-3.6736062
FUE_08_0158,8.0,FUENCARRAL-EL PARDO,CALLE DE SAN JUAN DE ORTEGA N 86,40.5077902,-3.6755751
FUE_08_0159,8.0,FUENCARRAL-EL PARDO,"MONASTERIO DE OSEIRA, 2",40.5081151,-3.6980729
FUE_08_0160,8.0,FUENCARRAL-EL PARDO,AVENIDA VENTISQUERO DE LA CONDESA 2,40.4833708,-3.7153918
FUE_08_0161,8.0,FUENCARRAL-EL PARDO,CALLE PUENTE LA REINA N 48,40.5027337,-3.677338
FUE_08_0162,8.0,FUENCARRAL-EL PARDO,PZA. TRES OLIVOS 26,40.5012584,-3.6901867
FUE_08_0163,8.0,FUENCARRAL-EL PARDO,CALLE BRAILLE 7,40.4954887,-3.6925175
FUE_08_0164,8.0,FUENCARRAL-EL PARDO,CALLE ALONSO QUIJANO 45,40.5018806,-3.6880966
FUE_08_0165,8.0,FUENCARRAL-EL PARDO,CALLE BERDUN 2,40.5071786,-3.6790942
FUE_08_0166,8.0,FUENCARRAL-EL PARDO,AV. CAMINO DE SANTIAGO 50,40.5082825,-3.6697717
FUE_08_0167,8.0,FUENCARRAL-EL PARDO,PASEO ALAMEDILLAS 6,40.4982422,-3.6957184
FUE_08_0168,8.0,FUENCARRAL-EL PARDO,CALLE VILLAVA 15,40.500742,-3.6762848
FUE_08_0169,8.0,FUENCARRAL-EL PARDO,CALLE JOAQUIN LORENZO 5B,40.4719141,-3.7214262
FUE_08_0170,8.0,FUENCARRAL-EL PARDO,AV. PADRE CIPRIANO FRENTE N 23,40.5184012,-3.7780992
FUE_08_0171,8.0,FUENCARRAL-EL PARDO,MARIA DE MAEZTU 7,40.4882524,-3.7312902
FUE_08_0172,8.0,FUENCARRAL-EL PARDO,CALLE SAN MILLAN DE LA COGOLLA N 14,40.5027895,-3.6679269
FUE_08_0173,8.0,FUENCARRAL-EL PARDO,C/SANGENJO N29,40.4857749,-3.7002034
FUE_08_0174,8.0,FUENCARRAL-EL PARDO,"CALLE MARIA DE MAEZTU,1",40.4872946,-3.7328584
FUE_08_0175,8.0,FUENCARRAL-EL PARDO,"CALLE PALAS DE REY, 17",40.5103358,-3.6725856
FUE_08_0176,8.0,FUENCARRAL-EL PARDO,"CALLE SAN JUAN DE ORTEGA, 20 E",40.5035581,-3.6749269
FUE_08_0179,8.0,FUENCARRAL-EL PARDO,"C/PICO BALAITUS, 16 C/V PZA. PICO SALVAGUARDA,5",40.4825496,-3.7204697
FUE_08_0180,8.0,FUENCARRAL-EL PARDO,"C/ PICO MAJALASNA, 3",40.4833248,-3.7214388
FUE_08_0181,8.0,FUENCARRAL-EL PARDO,"C/VILLACASTIN 14 POSTERIOR C/V CALLE HONTALBILLA, 12",40.4923158,-3.6901314
FUE_08_0183,8.0,FUENCARRAL-EL PARDO,"AV. MONASTERIO DE EL ESCORIAL, 80",40.5088683,-3.6935057
FUE_08_0184,8.0,FUENCARRAL-EL PARDO,"COSTA BRAVA, 30",40.4971574,-3.7132303
FUE_08_0185,8.0,FUENCARRAL-EL PARDO,"C/ MANUEL VILLARTA, C.V. C/ ISLAS PALAOS",40.4963644,-3.6858494
FUE_08_0186,8.0,FUENCARRAL-EL PARDO,"PASEO SAN MILLAN DE LA COGOLLA, 5 B",40.504393,-3.6700356
FUE_08_0187,8.0,FUENCARRAL-EL PARDO,AVD BETANZOS 37,40.4730161,-3.7122776
FB_140001,8.0,FUENCARRAL-EL PARDO,DISTRITO C - LAS TABLAS,40.5164617,-3.6675316
FB_140002,8.0,FUENCARRAL-EL PARDO,DISTRITO C - LAS TABLAS,40.5118457,-3.6621919
FB_140003,8.0,FUENCARRAL-EL PARDO,DISTRITO C - LAS TABLAS,40.5127518,-3.6598648
F4T01,8.0,FUENCARRAL-EL PARDO,CUATRO TORRES,40.4769654,-3.6874869
F4T02,8.0,FUENCARRAL-EL PARDO,CUATRO TORRES,40.4771316,-3.6880464
F4T03,8.0,FUENCARRAL-EL PARDO,CUATRO TORRES,40.4773054,-3.687892
F4T04,8.0,FUENCARRAL-EL PARDO,CUATRO TORRES,40.4780136,-3.6878369
F4T05,8.0,FUENCARRAL-EL PARDO,CUATRO TORRES,40.4777674,-3.6878188
F4T06,8.0,FUENCARRAL-EL PARDO,CUATRO TORRES,40.4779365,-3.6874394
F4T07,8.0,FUENCARRAL-EL PARDO,CUATRO TORRES,40.4777063,-3.6874761
F4T08,8.0,FUENCARRAL-EL PARDO,CUATRO TORRES,40.4777347,-3.6872076
F4T09,8.0,FUENCARRAL-EL PARDO,CUATRO TORRES,40.4777347,-3.6872076
F4T10,8.0,FUENCARRAL-EL PARDO,CUATRO TORRES,40.4777347,-3.6872076
F4T11,8.0,FUENCARRAL-EL PARDO,CUATRO TORRES,40.4777347,-3.6872076
FUE_09_0001,9.0,MONCLOA-ARAVACA,CALLE 30,40.4741433,-3.743302
FUE_09_0002,9.0,MONCLOA-ARAVACA,TALUD PTE. DE LOS FRANCESES,40.4338883,-3.7354707
FUE_09_0003,9.0,MONCLOA-ARAVACA,P ANICETO MARINAS,40.4260951,-3.7279446
FUE_09_0004,9.0,MONCLOA-ARAVACA,P ANICETO MARINAS,40.4284864,-3.7309212
FUE_09_0005,9.0,MONCLOA-ARAVACA,P ANICETO MARINAS,40.4330739,-3.7352043
FUE_09_0006,9.0,MONCLOA-ARAVACA,RIBERA DEL MANZANARES - MARGEN DERECHA,40.4310742,-3.734949
FUE_09_0008,9.0,MONCLOA-ARAVACA,RIBERA DEL MANZANARES - MARGEN DERECHA,40.4253026,-3.7279646
FUE_09_0009,9.0,MONCLOA-ARAVACA,RIBERA DEL MANZANARES - MARGEN DERECHA,40.4239551,-3.7261709
FUE_09_0010,9.0,MONCLOA-ARAVACA,COL. DEL MANZANARES,40.425994,-3.7313208
FUE_09_0011,9.0,MONCLOA-ARAVACA,COL. DEL MANZANARES,40.4261789,-3.7318184
FUE_09_0016,9.0,MONCLOA-ARAVACA,LA HORCA,40.4544428,-3.7903485
FUE_09_0017,9.0,MONCLOA-ARAVACA,P ERMITA - VILLA ADRIANA,40.4618897,-3.7803464
FUE_09_0018,9.0,MONCLOA-ARAVACA,P ERMITA - VILLA ADRIANA,40.4620442,-3.7812269
FUE_09_0019,9.0,MONCLOA-ARAVACA,JARDIN DE LA PZA. DE LA IGLESIA ARAVACA,40.4567963,-3.7831915
