identificador,matricula,distrito,barrio,calle,num_finca,location
http://www.group10.org/pl/resource/ParkingMeter/PM205410359,205410359,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S687,146,http://www.group10.org/pl/resource/Location/L31038
http://www.group10.org/pl/resource/ParkingMeter/PM205410368,205410368,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S687,152,http://www.group10.org/pl/resource/Location/L31039
http://www.group10.org/pl/resource/ParkingMeter/PM205410363,205410363,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S687,158,http://www.group10.org/pl/resource/Location/L31040
http://www.group10.org/pl/resource/ParkingMeter/PM205410758,205410758,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S1088,3,http://www.group10.org/pl/resource/Location/L31044
http://www.group10.org/pl/resource/ParkingMeter/PM205410757,205410757,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S1088,31,http://www.group10.org/pl/resource/Location/L31045
http://www.group10.org/pl/resource/ParkingMeter/PM205410807,205410807,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S1089,2,http://www.group10.org/pl/resource/Location/L31048
http://www.group10.org/pl/resource/ParkingMeter/PM205410808,205410808,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S1089,8,http://www.group10.org/pl/resource/Location/L31050
http://www.group10.org/pl/resource/ParkingMeter/PM205410811,205410811,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S1089,17,http://www.group10.org/pl/resource/Location/L31051
http://www.group10.org/pl/resource/ParkingMeter/PM205410809,205410809,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S1089,20,http://www.group10.org/pl/resource/Location/L31053
http://www.group10.org/pl/resource/ParkingMeter/PM205410783,205410783,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S1090,15,http://www.group10.org/pl/resource/Location/L31054
http://www.group10.org/pl/resource/ParkingMeter/PM205410787,205410787,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S1090,16,http://www.group10.org/pl/resource/Location/L31055
http://www.group10.org/pl/resource/ParkingMeter/PM205410745,205410745,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S1091,7,http://www.group10.org/pl/resource/Location/L31056
http://www.group10.org/pl/resource/ParkingMeter/PM205410746,205410746,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S1091,13,http://www.group10.org/pl/resource/Location/L31057
http://www.group10.org/pl/resource/ParkingMeter/PM205410814,205410814,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S1091,31,http://www.group10.org/pl/resource/Location/L31059
http://www.group10.org/pl/resource/ParkingMeter/PM205410826,205410826,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S1091,49,http://www.group10.org/pl/resource/Location/L31060
http://www.group10.org/pl/resource/ParkingMeter/PM205410829,205410829,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S1091,52,http://www.group10.org/pl/resource/Location/L31061
http://www.group10.org/pl/resource/ParkingMeter/PM205410828,205410828,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S1091,57,http://www.group10.org/pl/resource/Location/L31062
http://www.group10.org/pl/resource/ParkingMeter/PM205410354,205410354,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S886,1,http://www.group10.org/pl/resource/Location/L31063
http://www.group10.org/pl/resource/ParkingMeter/PM205410360,205410360,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S886,3,http://www.group10.org/pl/resource/Location/L31064
http://www.group10.org/pl/resource/ParkingMeter/PM205410857,205410857,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S886,9,http://www.group10.org/pl/resource/Location/L31065
http://www.group10.org/pl/resource/ParkingMeter/PM205410858,205410858,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S886,49,http://www.group10.org/pl/resource/Location/L31066
http://www.group10.org/pl/resource/ParkingMeter/PM205410769,205410769,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S1092,6,http://www.group10.org/pl/resource/Location/L31068
http://www.group10.org/pl/resource/ParkingMeter/PM205410770,205410770,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S1092,16,http://www.group10.org/pl/resource/Location/L31069
http://www.group10.org/pl/resource/ParkingMeter/PM205410774,205410774,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S1092,32,http://www.group10.org/pl/resource/Location/L31070
http://www.group10.org/pl/resource/ParkingMeter/PM205410735,205410735,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S1092,34,http://www.group10.org/pl/resource/Location/L31071
http://www.group10.org/pl/resource/ParkingMeter/PM205410867,205410867,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S1093,24,http://www.group10.org/pl/resource/Location/L31073
http://www.group10.org/pl/resource/ParkingMeter/PM205410840,205410840,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S1094,18,http://www.group10.org/pl/resource/Location/L31074
http://www.group10.org/pl/resource/ParkingMeter/PM205410371,205410371,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S1096,6,http://www.group10.org/pl/resource/Location/L31076
http://www.group10.org/pl/resource/ParkingMeter/PM205410380,205410380,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S1096,11,http://www.group10.org/pl/resource/Location/L31077
http://www.group10.org/pl/resource/ParkingMeter/PM205410370,205410370,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S1096,14,http://www.group10.org/pl/resource/Location/L31078
http://www.group10.org/pl/resource/ParkingMeter/PM205410382,205410382,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S1096,15,http://www.group10.org/pl/resource/Location/L31079
http://www.group10.org/pl/resource/ParkingMeter/PM205410838,205410838,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S1098,15,http://www.group10.org/pl/resource/Location/L31081
http://www.group10.org/pl/resource/ParkingMeter/PM205410856,205410856,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S1099,15,http://www.group10.org/pl/resource/Location/L31082
http://www.group10.org/pl/resource/ParkingMeter/PM205410762,205410762,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S1099,27,http://www.group10.org/pl/resource/Location/L31084
http://www.group10.org/pl/resource/ParkingMeter/PM205410776,205410776,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S1100,1,http://www.group10.org/pl/resource/Location/L31085
http://www.group10.org/pl/resource/ParkingMeter/PM205410839,205410839,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S1101,3,http://www.group10.org/pl/resource/Location/L31086
http://www.group10.org/pl/resource/ParkingMeter/PM205410804,205410804,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S1102,2,http://www.group10.org/pl/resource/Location/L31087
http://www.group10.org/pl/resource/ParkingMeter/PM205410743,205410743,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S1103,3,http://www.group10.org/pl/resource/Location/L31089
http://www.group10.org/pl/resource/ParkingMeter/PM205410781,205410781,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S1103,18,http://www.group10.org/pl/resource/Location/L31090
http://www.group10.org/pl/resource/ParkingMeter/PM205410780,205410780,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S1104,4,http://www.group10.org/pl/resource/Location/L31092
http://www.group10.org/pl/resource/ParkingMeter/PM205410739,205410739,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S1104,11,http://www.group10.org/pl/resource/Location/L31094
http://www.group10.org/pl/resource/ParkingMeter/PM205410790,205410790,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S1104,22,http://www.group10.org/pl/resource/Location/L31095
http://www.group10.org/pl/resource/ParkingMeter/PM205410833,205410833,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S1105,19,http://www.group10.org/pl/resource/Location/L31096
http://www.group10.org/pl/resource/ParkingMeter/PM205410799,205410799,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S1106,5,http://www.group10.org/pl/resource/Location/L31098
http://www.group10.org/pl/resource/ParkingMeter/PM205410374,205410374,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S1107,4,http://www.group10.org/pl/resource/Location/L31099
http://www.group10.org/pl/resource/ParkingMeter/PM205410377,205410377,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S1107,6,http://www.group10.org/pl/resource/Location/L31100
http://www.group10.org/pl/resource/ParkingMeter/PM205410372,205410372,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S1109,1,http://www.group10.org/pl/resource/Location/L31102
http://www.group10.org/pl/resource/ParkingMeter/PM205410375,205410375,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S1109,4,http://www.group10.org/pl/resource/Location/L31103
http://www.group10.org/pl/resource/ParkingMeter/PM205410376,205410376,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S1109,15,http://www.group10.org/pl/resource/Location/L31104
http://www.group10.org/pl/resource/ParkingMeter/PM205410866,205410866,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S925,43,http://www.group10.org/pl/resource/Location/L31107
http://www.group10.org/pl/resource/ParkingMeter/PM205410768,205410768,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S925,43,http://www.group10.org/pl/resource/Location/L31106
http://www.group10.org/pl/resource/ParkingMeter/PM205410733,205410733,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S925,67,http://www.group10.org/pl/resource/Location/L31109
http://www.group10.org/pl/resource/ParkingMeter/PM205410767,205410767,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S925,70,http://www.group10.org/pl/resource/Location/L31110
http://www.group10.org/pl/resource/ParkingMeter/PM205410734,205410734,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S925,77,http://www.group10.org/pl/resource/Location/L31112
http://www.group10.org/pl/resource/ParkingMeter/PM205410778,205410778,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S925,82,http://www.group10.org/pl/resource/Location/L31114
http://www.group10.org/pl/resource/ParkingMeter/PM205410779,205410779,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S925,74 B,http://www.group10.org/pl/resource/Location/L31115
http://www.group10.org/pl/resource/ParkingMeter/PM205410855,205410855,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S1110,15,http://www.group10.org/pl/resource/Location/L31117
http://www.group10.org/pl/resource/ParkingMeter/PM205410854,205410854,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S1110,43,http://www.group10.org/pl/resource/Location/L31119
http://www.group10.org/pl/resource/ParkingMeter/PM205410773,205410773,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S1111,34,http://www.group10.org/pl/resource/Location/L31120
http://www.group10.org/pl/resource/ParkingMeter/PM205410831,205410831,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S1112,5,http://www.group10.org/pl/resource/Location/L31121
http://www.group10.org/pl/resource/ParkingMeter/PM205410373,205410373,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S1113,10,http://www.group10.org/pl/resource/Location/L31123
http://www.group10.org/pl/resource/ParkingMeter/PM205410847,205410847,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S1059,19,http://www.group10.org/pl/resource/Location/L31125
http://www.group10.org/pl/resource/ParkingMeter/PM205410834,205410834,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S1114,9,http://www.group10.org/pl/resource/Location/L31126
http://www.group10.org/pl/resource/ParkingMeter/PM205410836,205410836,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S1114,34,http://www.group10.org/pl/resource/Location/L31128
http://www.group10.org/pl/resource/ParkingMeter/PM205410813,205410813,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S1115,10,http://www.group10.org/pl/resource/Location/L31129
http://www.group10.org/pl/resource/ParkingMeter/PM205410827,205410827,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S1115,15,http://www.group10.org/pl/resource/Location/L31131
http://www.group10.org/pl/resource/ParkingMeter/PM205410841,205410841,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S1116,6 B,http://www.group10.org/pl/resource/Location/L31132
http://www.group10.org/pl/resource/ParkingMeter/PM205410740,205410740,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S1118,8,http://www.group10.org/pl/resource/Location/L31135
http://www.group10.org/pl/resource/ParkingMeter/PM205410792,205410792,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S1118,13,http://www.group10.org/pl/resource/Location/L31136
http://www.group10.org/pl/resource/ParkingMeter/PM205410765,205410765,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S1119,2,http://www.group10.org/pl/resource/Location/L31137
http://www.group10.org/pl/resource/ParkingMeter/PM205410731,205410731,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S1119,13,http://www.group10.org/pl/resource/Location/L31138
http://www.group10.org/pl/resource/ParkingMeter/PM205410766,205410766,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S1119,18,http://www.group10.org/pl/resource/Location/L31139
http://www.group10.org/pl/resource/ParkingMeter/PM205410732,205410732,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S1119,24,http://www.group10.org/pl/resource/Location/L31140
http://www.group10.org/pl/resource/ParkingMeter/PM205410764,205410764,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S1119,38,http://www.group10.org/pl/resource/Location/L31141
http://www.group10.org/pl/resource/ParkingMeter/PM205410379,205410379,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S1120,1 B,http://www.group10.org/pl/resource/Location/L31144
http://www.group10.org/pl/resource/ParkingMeter/PM205410850,205410850,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S1121,28,http://www.group10.org/pl/resource/Location/L31146
http://www.group10.org/pl/resource/ParkingMeter/PM205410849,205410849,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S1121,56,http://www.group10.org/pl/resource/Location/L31147
http://www.group10.org/pl/resource/ParkingMeter/PM205410845,205410845,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S1122,8,http://www.group10.org/pl/resource/Location/L31148
http://www.group10.org/pl/resource/ParkingMeter/PM205410846,205410846,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S1122,21,http://www.group10.org/pl/resource/Location/L31149
http://www.group10.org/pl/resource/ParkingMeter/PM205410784,205410784,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S1123,2,http://www.group10.org/pl/resource/Location/L31150
http://www.group10.org/pl/resource/ParkingMeter/PM205410737,205410737,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S1123,7,http://www.group10.org/pl/resource/Location/L31151
http://www.group10.org/pl/resource/ParkingMeter/PM205410786,205410786,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S1123,8,http://www.group10.org/pl/resource/Location/L31152
http://www.group10.org/pl/resource/ParkingMeter/PM205410810,205410810,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S945,262,http://www.group10.org/pl/resource/Location/L31154
http://www.group10.org/pl/resource/ParkingMeter/PM205410795,205410795,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S945,263,http://www.group10.org/pl/resource/Location/L31155
http://www.group10.org/pl/resource/ParkingMeter/PM205410369,205410369,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S1125,8,http://www.group10.org/pl/resource/Location/L31161
http://www.group10.org/pl/resource/ParkingMeter/PM205410750,205410750,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S1126,7,http://www.group10.org/pl/resource/Location/L31162
http://www.group10.org/pl/resource/ParkingMeter/PM205410818,205410818,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S1126,15,http://www.group10.org/pl/resource/Location/L31164
http://www.group10.org/pl/resource/ParkingMeter/PM205410749,205410749,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S1126,21,http://www.group10.org/pl/resource/Location/L31165
http://www.group10.org/pl/resource/ParkingMeter/PM205410815,205410815,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S1126,29,http://www.group10.org/pl/resource/Location/L31167
http://www.group10.org/pl/resource/ParkingMeter/PM205410816,205410816,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S1126,34,http://www.group10.org/pl/resource/Location/L31168
http://www.group10.org/pl/resource/ParkingMeter/PM205410812,205410812,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S1126,48,http://www.group10.org/pl/resource/Location/L31170
http://www.group10.org/pl/resource/ParkingMeter/PM205410859,205410859,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S1126,29 B,http://www.group10.org/pl/resource/Location/L31171
http://www.group10.org/pl/resource/ParkingMeter/PM205410365,205410365,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S1127,2,http://www.group10.org/pl/resource/Location/L31172
http://www.group10.org/pl/resource/ParkingMeter/PM205410383,205410383,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S1127,11,http://www.group10.org/pl/resource/Location/L31173
http://www.group10.org/pl/resource/ParkingMeter/PM205410782,205410782,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S1128,4,http://www.group10.org/pl/resource/Location/L31175
http://www.group10.org/pl/resource/ParkingMeter/PM205410819,205410819,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S1068,7,http://www.group10.org/pl/resource/Location/L31176
http://www.group10.org/pl/resource/ParkingMeter/PM205410852,205410852,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S1068,23,http://www.group10.org/pl/resource/Location/L31178
http://www.group10.org/pl/resource/ParkingMeter/PM205410851,205410851,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S1068,39,http://www.group10.org/pl/resource/Location/L31180
http://www.group10.org/pl/resource/ParkingMeter/PM205410864,205410864,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S1068,63,http://www.group10.org/pl/resource/Location/L31182
http://www.group10.org/pl/resource/ParkingMeter/PM205410796,205410796,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S1129,8,http://www.group10.org/pl/resource/Location/L31184
http://www.group10.org/pl/resource/ParkingMeter/PM205410742,205410742,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S951,61,http://www.group10.org/pl/resource/Location/L31185
http://www.group10.org/pl/resource/ParkingMeter/PM205410741,205410741,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S951,71,http://www.group10.org/pl/resource/Location/L31186
http://www.group10.org/pl/resource/ParkingMeter/PM205410777,205410777,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S1130,1,http://www.group10.org/pl/resource/Location/L31187
http://www.group10.org/pl/resource/ParkingMeter/PM205410771,205410771,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S1130,8,http://www.group10.org/pl/resource/Location/L31188
http://www.group10.org/pl/resource/ParkingMeter/PM205410848,205410848,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S1133,4,http://www.group10.org/pl/resource/Location/L31190
http://www.group10.org/pl/resource/ParkingMeter/PM205410806,205410806,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S960,205,http://www.group10.org/pl/resource/Location/L31192
http://www.group10.org/pl/resource/ParkingMeter/PM205410797,205410797,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S960,219,http://www.group10.org/pl/resource/Location/L31193
http://www.group10.org/pl/resource/ParkingMeter/PM205410802,205410802,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S960,220,http://www.group10.org/pl/resource/Location/L31195
http://www.group10.org/pl/resource/ParkingMeter/PM205410803,205410803,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S960,226,http://www.group10.org/pl/resource/Location/L31196
http://www.group10.org/pl/resource/ParkingMeter/PM205410798,205410798,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S960,236,http://www.group10.org/pl/resource/Location/L31198
http://www.group10.org/pl/resource/ParkingMeter/PM205410805,205410805,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-04,http://www.group10.org/pl/resource/Street/S1135,8,http://www.group10.org/pl/resource/Location/L31199
