gis_x;gis_y;distrito;barrio;calle;num_finca;color;bateria_linea;num_plazas
439206,24;4475856,77;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;PRINCESA, CALLE, DE LA;61;043000255 Azul;Línea;2
439199,57;4475869,39;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;PRINCESA, CALLE, DE LA;63;043000255 Azul;Línea;3
439193,31;4475881,55;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;PRINCESA, CALLE, DE LA;65;043000255 Azul;Línea;2
439321,91;4475589,74;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;QUINTANA, CALLE, DE;1;077214010 Verde;Línea;3
439306,92;4475581,13;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;QUINTANA, CALLE, DE;3;077214010 Verde;Línea;2
439254,92;4475560,29;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;QUINTANA, CALLE, DE;4;077214010 Verde;Línea;2
439239,49;4475551,32;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;QUINTANA, CALLE, DE;6;077214010 Verde;Línea;2
439228,37;4475545,05;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;QUINTANA, CALLE, DE;8;077214010 Verde;Línea;1
439214,82;4475537,71;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;QUINTANA, CALLE, DE;8;077214010 Verde;Línea;1
439185,64;4475513,19;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;QUINTANA, CALLE, DE;9;077214010 Verde;Línea;2
439177,92;4475509,11;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;QUINTANA, CALLE, DE;9;077214010 Verde;Línea;2
439204,49;4475532,29;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;QUINTANA, CALLE, DE;10;077214010 Verde;Línea;1
439151,06;4475501,99;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;QUINTANA, CALLE, DE;16;077214010 Verde;Línea;7
439101,03;4475466,01;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;QUINTANA, CALLE, DE;17;043000255 Azul;Línea;10
439072,57;4475449,94;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;QUINTANA, CALLE, DE;19;077214010 Verde;Línea;1
439109,45;4475478,74;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;QUINTANA, CALLE, DE;20;077214010 Verde;Línea;4
439038,28;4475430,49;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;QUINTANA, CALLE, DE;21;077214010 Verde;Línea;1
439091,24;4475468,41;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;QUINTANA, CALLE, DE;22;077214010 Verde;Línea;5
439024,86;4475422,74;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;QUINTANA, CALLE, DE;23;043000255 Azul;Línea;3
439072,32;4475457,97;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;QUINTANA, CALLE, DE;24;077214010 Verde;Línea;3
439030,81;4475435,34;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;QUINTANA, CALLE, DE;26;077214010 Verde;Línea;3
439017,49;4475427,3;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;QUINTANA, CALLE, DE;26;077214010 Verde;Línea;1
439004,51;4475411,67;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;QUINTANA, CALLE, DE;27;043000255 Azul;Línea;6
439002,24;4475418,87;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;QUINTANA, CALLE, DE;30;077214010 Verde;Línea;3
438975,86;4475396,06;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;QUINTANA, CALLE, DE;31;077214010 Verde;Línea;4
438971,53;4475401,43;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;QUINTANA, CALLE, DE;32;077214010 Verde;Línea;4
438987,45;4475410,39;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;QUINTANA, CALLE, DE;32;077214010 Verde;Línea;2
439358,24;4475520,85;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;REY FRANCISCO, CALLE, DEL;2;077214010 Verde;Línea;5
439333,09;4475500,65;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;REY FRANCISCO, CALLE, DEL;4;077214010 Verde;Línea;7
439293,76;4475470,04;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;REY FRANCISCO, CALLE, DEL;8;077214010 Verde;Línea;9
439266,11;4475448,36;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;REY FRANCISCO, CALLE, DEL;10;077214010 Verde;Línea;3
439177,27;4475378,52;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;REY FRANCISCO, CALLE, DEL;18;077214010 Verde;Línea;3
439175,1;4475373,48;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;REY FRANCISCO, CALLE, DEL;19;077214010 Verde;Línea;4
439148,66;4475352,69;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;REY FRANCISCO, CALLE, DEL;23;077214010 Verde;Línea;1
439105,57;4475318,51;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;REY FRANCISCO, CALLE, DEL;25;077214010 Verde;Línea;7
439110,5;4475326,05;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;REY FRANCISCO, CALLE, DEL;26;077214010 Verde;Línea;5
439072,91;4475296,82;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;REY FRANCISCO, CALLE, DEL;30;077214010 Verde;Línea;12
439070,9;4475291,31;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;REY FRANCISCO, CALLE, DEL;31;077214010 Verde;Línea;9
438880,45;4475951,43;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;ROMERO ROBLEDO, CALLE, DE;10;077214010 Verde;Línea;6
438851,82;4475936,34;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;ROMERO ROBLEDO, CALLE, DE;12;077214010 Verde;Línea;3
438848,12;4475927,59;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;ROMERO ROBLEDO, CALLE, DE;14;077214010 Verde;Línea;5
438837,57;4475928,51;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;ROMERO ROBLEDO, CALLE, DE;14;077214010 Verde;Línea;2
438873,94;4475941,37;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;ROMERO ROBLEDO, CALLE, DE;15;077214010 Verde;Línea;3
438889,75;4475949,83;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;ROMERO ROBLEDO, CALLE, DE;15;077214010 Verde;Línea;4
438815,89;4475910,13;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;ROMERO ROBLEDO, CALLE, DE;17;077214010 Verde;Línea;2
438789,18;4475903,02;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;ROMERO ROBLEDO, CALLE, DE;18;077214010 Verde;Línea;18
438780,5;4475891,03;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;ROMERO ROBLEDO, CALLE, DE;21;077214010 Verde;Línea;12
438716,32;4475863,72;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;ROMERO ROBLEDO, CALLE, DE;22;077214010 Verde;Línea;3
438689,6;4475842,73;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;ROMERO ROBLEDO, CALLE, DE;26;077214010 Verde;Línea;17
438686,29;4475847,66;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;ROMERO ROBLEDO, CALLE, DE;26;077214010 Verde;Línea;6
438654,01;4475830,74;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;ROMERO ROBLEDO, CALLE, DE;30;077214010 Verde;Línea;2
439453,85;4475258,63;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;TUTOR, CALLE, DEL;1;077214010 Verde;Línea;1
439384,7;4475373,61;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;TUTOR, CALLE, DEL;13;077214010 Verde;Línea;6
439369,81;4475398,3;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;TUTOR, CALLE, DEL;17;077214010 Verde;Línea;3
439352,1;4475427,99;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;TUTOR, CALLE, DEL;19;077214010 Verde;Línea;1
439333,35;4475458,66;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;TUTOR, CALLE, DEL;23;077214010 Verde;Línea;10
439293,37;4475525,42;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;TUTOR, CALLE, DEL;24;077214010 Verde;Línea;10
439311,03;4475495,39;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;TUTOR, CALLE, DEL;27;077214010 Verde;Línea;1
439261,34;4475577,53;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;TUTOR, CALLE, DEL;28;077214010 Verde;Línea;2
439256,36;4475585,87;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;TUTOR, CALLE, DEL;28;077214010 Verde;Línea;3
439251,36;4475594,04;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;TUTOR, CALLE, DEL;31;077214010 Verde;Línea;2
439201,99;4475675,89;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;TUTOR, CALLE, DEL;36;077214010 Verde;Línea;5
439223,16;4475640,97;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;TUTOR, CALLE, DEL;37;077214010 Verde;Línea;3
439191,32;4475694,15;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;TUTOR, CALLE, DEL;38;077214010 Verde;Línea;2
439182,66;4475708,53;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;TUTOR, CALLE, DEL;39;077214010 Verde;Línea;1
439174,07;4475722,72;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;TUTOR, CALLE, DEL;40;077214010 Verde;Línea;4
439162,37;4475741,5;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;TUTOR, CALLE, DEL;43;077214010 Verde;Línea;2
439134,28;4475781,6;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;TUTOR, CALLE, DEL;45;043000255 Azul;Línea;3
439124,87;4475797,34;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;TUTOR, CALLE, DEL;46;043000255 Azul;Línea;4
439127,57;4475798,47;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;TUTOR, CALLE, DEL;46;043000255 Azul;Línea;7
439108,28;4475831,39;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;TUTOR, CALLE, DEL;50;043000255 Azul;Línea;7
439111,99;4475819,57;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;TUTOR, CALLE, DEL;50;043000255 Azul;Línea;5
439067,61;4475894,94;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;TUTOR, CALLE, DEL;51;077214010 Verde;Línea;11
439097,41;4475844,28;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;TUTOR, CALLE, DEL;52;043000255 Azul;Línea;5
439021,1;4475973,5;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;TUTOR, CALLE, DEL;59;077214010 Verde;Línea;5
439066,77;4475902,34;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;TUTOR, CALLE, DEL;60;077214010 Verde;Línea;6
439055,19;4475921,77;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;TUTOR, CALLE, DEL;62;077214010 Verde;Línea;3
439050,11;4475924,59;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;TUTOR, CALLE, DEL;64;077214010 Verde;Línea;2
439005,97;4475999,58;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;TUTOR, CALLE, DEL;65;077214010 Verde;Línea;2
439033,53;4475958,77;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;TUTOR, CALLE, DEL;66;077214010 Verde;Línea;5
439023,58;4475975,3;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;TUTOR, CALLE, DEL;68;077214010 Verde;Línea;1
439018,93;4475983,53;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;TUTOR, CALLE, DEL;68;077214010 Verde;Línea;3
439426,06;4475304,73;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;TUTOR, CALLE, DEL;3 B;077214010 Verde;Línea;10
439488,1;4475292,48;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;VENTURA RODRIGUEZ, CALLE, DE;1;077214010 Verde;Línea;1
439459,48;4475230,22;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;VENTURA RODRIGUEZ, CALLE, DE;6;077214010 Verde;Línea;2
439452,05;4475213,68;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;VENTURA RODRIGUEZ, CALLE, DE;7;077214010 Verde;Línea;4
439419,81;4475142,76;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;VENTURA RODRIGUEZ, CALLE, DE;9;077214010 Verde;Línea;4
439407,59;4475115,74;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;VENTURA RODRIGUEZ, CALLE, DE;13;077214010 Verde;Línea;1
439426,53;4475157,39;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;VENTURA RODRIGUEZ, CALLE, DE;16;077214010 Verde;Línea;1
439386,16;4475067,58;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;VENTURA RODRIGUEZ, CALLE, DE;24;077214010 Verde;Línea;2
439390,69;4475078,12;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;VENTURA RODRIGUEZ, CALLE, DE;24;077214010 Verde;Línea;2
439370,67;4475050,03;09  MONCLOA-ARAVACA;09-02 ARGÜELLES;VENTURA RODRIGUEZ, CALLE, DE;26;077214010 Verde;Línea;2
439279,1;4478510,04;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;AJALVIR, CALLE, DE;1;077214010 Verde;Línea;2
439255,22;4478519,17;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;AJALVIR, CALLE, DE;5;077214010 Verde;Línea;5
439752,79;4477897,04;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;ALMANSA, CALLE, DE;75;043000255 Azul;Batería;7
439738,65;4477909,87;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;ALMANSA, CALLE, DE;76;077214010 Verde;Línea;10
439722,41;4477893,5;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;ALMANSA, CALLE, DE;79;043000255 Azul;Batería;1
439718,89;4477893,11;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;ALMANSA, CALLE, DE;79;043000255 Azul;Línea;1
439711,78;4477892,32;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;ALMANSA, CALLE, DE;81;043000255 Azul;Batería;4
439692,02;4477890,53;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;ALMANSA, CALLE, DE;83;043000255 Azul;Batería;3
439662,01;4477901,37;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;ALMANSA, CALLE, DE;88;077214010 Verde;Línea;4
439680,11;4477903,36;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;ALMANSA, CALLE, DE;88;077214010 Verde;Línea;1
439636,7;4477898,55;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;ALMANSA, CALLE, DE;90;077214010 Verde;Línea;3
439604,05;4477880,48;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;ALMANSA, CALLE, DE;91;043000255 Azul;Batería;3
439616,52;4477896,38;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;ALMANSA, CALLE, DE;92;077214010 Verde;Línea;1
439579,63;4477892,35;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;ALMANSA, CALLE, DE;93;077214010 Verde;Línea;15
439573,02;4477877,29;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;ALMANSA, CALLE, DE;93;043000255 Azul;Batería;16
439527,41;4477886,91;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;ALMANSA, CALLE, DE;97;077214010 Verde;Línea;2
439480,62;4477880,07;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;ALMANSA, CALLE, DE;98;077214010 Verde;Línea;16
439469,38;4477868,04;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;ALMANSA, CALLE, DE;100;077214010 Verde;Línea;21
439377,75;4477854,92;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;ALMANSA, CALLE, DE;101;077214010 Verde;Línea;6
439397,23;4477857,6;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;ALMANSA, CALLE, DE;101;077214010 Verde;Línea;2
439407,26;4477869,1;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;ALMANSA, CALLE, DE;102;077214010 Verde;Línea;2
439428,42;4477872,28;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;ALMANSA, CALLE, DE;102;077214010 Verde;Línea;4
439349,17;4477851,46;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;ALMANSA, CALLE, DE;103;043000255 Azul;Línea;2
439376,65;4477865,16;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;ALMANSA, CALLE, DE;104;077214010 Verde;Línea;7
439321,62;4477848,57;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;ALMANSA, CALLE, DE;105;043000255 Azul;Línea;10
439321,34;4477859,01;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;ALMANSA, CALLE, DE;110;077214010 Verde;Línea;12
439354,96;4477862,63;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;ALMANSA, CALLE, DE;110;077214010 Verde;Línea;2
439725,79;4477893,89;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;ALMANSA, CALLE, DE;77 B;043000255 Azul;Batería;1
439735,47;4477895,01;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;ALMANSA, CALLE, DE;77 B;043000255 Azul;Batería;5
439629,41;4477883,2;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;ALMANSA, CALLE, DE;89 B;043000255 Azul;Batería;9
439538,63;4477888,19;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;ALMANSA, CALLE, DE;S/N;077214010 Verde;Línea;1
439706,37;4477984,72;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;ALMANSA, TRAVESIA, DE;S/N;077214010 Verde;Línea;2
439700,64;4477951;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;ALMANSA, TRAVESIA, DE;S/N;077214010 Verde;Línea;15
439674,22;4478020,89;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;ALMANSA, TRAVESIA, DE;S/N;077214010 Verde;Línea;5
439682,27;4478022,54;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;ALMANSA, TRAVESIA, DE;S/N;077214010 Verde;Línea;5
439707,96;4477939,3;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;ALMANSA, TRAVESIA, DE;S/N;077214010 Verde;Línea;10
439706,74;4477977,21;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;ALMANSA, TRAVESIA, DE;S/N;077214010 Verde;Línea;1
439570,34;4477751,61;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;ARAVACA, CALLE, DE;5;077214010 Verde;Línea;4
439595,14;4477675,68;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;ARAVACA, CALLE, DE;6;077214010 Verde;Línea;13
439583,11;4477712,34;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;ARAVACA, CALLE, DE;10;077214010 Verde;Línea;2
439545,13;4477828,86;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;ARAVACA, CALLE, DE;11;077214010 Verde;Línea;15
439558,54;4477809,44;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;ARAVACA, CALLE, DE;20;077214010 Verde;Línea;1
439560,61;4477802,71;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;ARAVACA, CALLE, DE;20;077214010 Verde;Línea;1
439543,5;4477857,9;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;ARAVACA, CALLE, DE;26;077214010 Verde;Línea;5
439550,54;4477835,33;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;ARAVACA, CALLE, DE;22 B;077214010 Verde;Línea;1
439227,93;4478286,57;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;ARQUITECTO SÁNCHEZ ARCAS, CALLE, DEL;1;077214010 Verde;Línea;5
439247,59;4478312,87;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;ARQUITECTO SÁNCHEZ ARCAS, CALLE, DEL;3;077214010 Verde;Línea;5
439257,22;4478325,87;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;ARQUITECTO SÁNCHEZ ARCAS, CALLE, DEL;3;077214010 Verde;Línea;1
439278,36;4478353,6;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;ARQUITECTO SÁNCHEZ ARCAS, CALLE, DEL;5;077214010 Verde;Línea;8
439373,43;4478414,97;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;ARQUITECTO SÁNCHEZ ARCAS, CALLE, DEL;9;077214010 Verde;Línea;2
439441,14;4478452,11;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;ARQUITECTO SÁNCHEZ ARCAS, CALLE, DEL;11;077214010 Verde;Línea;23
439503,07;4478464,3;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;ARQUITECTO SÁNCHEZ ARCAS, CALLE, DEL;13;077214010 Verde;Línea;3
439319,64;4478385,93;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;ARQUITECTO SÁNCHEZ ARCAS, CALLE, DEL;7 B;077214010 Verde;Línea;6
439334,35;4478394,02;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;ARQUITECTO SÁNCHEZ ARCAS, CALLE, DEL;7 C;077214010 Verde;Línea;1
439346,59;4478400,83;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;ARQUITECTO SÁNCHEZ ARCAS, CALLE, DEL;7 C;077214010 Verde;Línea;1
439335,62;4478373,22;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;ARQUITECTO SÁNCHEZ ARCAS, CALLE, DEL;7 C;077214010 Verde;Línea;3
439273,9;4478316,33;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;ARQUITECTO SÁNCHEZ ARCAS, CALLE, DEL;S/N;077214010 Verde;Línea;32
439435,84;4477622,55;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;BEATRIZ DE BOBADILLA, CALLE, DE;1;043000255 Azul;Batería;18
439472,68;4477555,24;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;BEATRIZ DE BOBADILLA, CALLE, DE;2;043000255 Azul;Línea;2
439423,59;4477662,65;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;BEATRIZ DE BOBADILLA, CALLE, DE;3;077214010 Verde;Batería;2
439458,25;4477564,75;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;BEATRIZ DE BOBADILLA, CALLE, DE;4;043000255 Azul;Línea;1
439461,2;4477555,37;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;BEATRIZ DE BOBADILLA, CALLE, DE;4;043000255 Azul;Línea;1
439458,96;4477607,95;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;BEATRIZ DE BOBADILLA, CALLE, DE;6;077214010 Verde;Línea;2
439386,15;4477721,69;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;BEATRIZ DE BOBADILLA, CALLE, DE;7;077214010 Verde;Batería;3
439411,13;4477703,97;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;BEATRIZ DE BOBADILLA, CALLE, DE;7;077214010 Verde;Batería;15
439439,62;4477661,97;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;BEATRIZ DE BOBADILLA, CALLE, DE;8;077214010 Verde;Línea;16
439358,81;4477736,45;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;BEATRIZ DE BOBADILLA, CALLE, DE;9;077214010 Verde;Batería;11
439288,79;4477773,86;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;BEATRIZ DE BOBADILLA, CALLE, DE;13;077214010 Verde;Batería;36
439367,35;4477749,34;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;BEATRIZ DE BOBADILLA, CALLE, DE;14;077214010 Verde;Línea;7
439330,12;4477769,04;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;BEATRIZ DE BOBADILLA, CALLE, DE;16;077214010 Verde;Línea;4
439335,68;4477748,73;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;BEATRIZ DE BOBADILLA, CALLE, DE;16;077214010 Verde;Batería;2
439290,89;4477790,07;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;BEATRIZ DE BOBADILLA, CALLE, DE;18;077214010 Verde;Línea;9
439315,21;4477779,5;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;BEATRIZ DE BOBADILLA, CALLE, DE;18;077214010 Verde;Línea;2
439259,58;4477806,75;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;BEATRIZ DE BOBADILLA, CALLE, DE;20;077214010 Verde;Línea;4
439418,15;4477566,56;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;CONDE DE LA CIMERA, CALLE, DEL;3;077214010 Verde;Batería;16
439403,96;4477572,89;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;CONDE DE LA CIMERA, CALLE, DEL;3;077214010 Verde;Línea;14
439378,42;4477554,07;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;CONDE DE LA CIMERA, CALLE, DEL;5;077214010 Verde;Batería;6
439360,6;4477559,18;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;CONDE DE LA CIMERA, CALLE, DEL;5;077214010 Verde;Línea;2
439316,39;4477538,9;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;CONDE DE LA CIMERA, CALLE, DEL;7;077214010 Verde;Línea;5
439344,26;4477543,12;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;CONDE DE LA CIMERA, CALLE, DEL;7;077214010 Verde;Línea;4
439350,5;4477555,93;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;CONDE DE LA CIMERA, CALLE, DEL;7;077214010 Verde;Línea;2
439315,79;4477528,58;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;CONDE DE LA CIMERA, CALLE, DEL;7;077214010 Verde;Línea;1
439327,22;4477537,25;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;CONDE DE LA CIMERA, CALLE, DEL;7;077214010 Verde;Línea;1
439541,2;4478265,23;09  MONCLOA-ARAVACA;09-03 CIUDAD UNIVERSITARIA;DOCTOR FEDERICO RUBIO Y GALI, AVENIDA, DEL;59;077214010 Verde;Línea;1
