identificador,gis_x,gis_y
http://www.group10.org/pl/resource/Location/L17683,440644.5,4477704.15
http://www.group10.org/pl/resource/Location/L17684,440633.83,4477697.73
http://www.group10.org/pl/resource/Location/L17685,440634.99,4477714.28
http://www.group10.org/pl/resource/Location/L17686,440635.96,4477728.06
http://www.group10.org/pl/resource/Location/L17687,440635.5,4477721.33
http://www.group10.org/pl/resource/Location/L17688,440639.37,4477763.02
http://www.group10.org/pl/resource/Location/L17689,440640.48,4477778.21
http://www.group10.org/pl/resource/Location/L17690,440641.58,4477791.73
http://www.group10.org/pl/resource/Location/L17691,440642.88,4477808.11
http://www.group10.org/pl/resource/Location/L17692,440646.17,4477849.98
http://www.group10.org/pl/resource/Location/L17693,440648.86,4477884.59
http://www.group10.org/pl/resource/Location/L17694,440650.75,4477909.4
http://www.group10.org/pl/resource/Location/L17695,440665.09,4477947.68
http://www.group10.org/pl/resource/Location/L17696,440664.8,4477943.14
http://www.group10.org/pl/resource/Location/L17697,440652.09,4477926.11
http://www.group10.org/pl/resource/Location/L17698,440657.93,4477998.05
http://www.group10.org/pl/resource/Location/L17699,440654.25,4477953.92
http://www.group10.org/pl/resource/Location/L17700,440659.24,4478016.41
http://www.group10.org/pl/resource/Location/L17701,440681.45,4478076.21
http://www.group10.org/pl/resource/Location/L17702,440664.33,4478051.08
http://www.group10.org/pl/resource/Location/L17703,440677.09,4478047.23
http://www.group10.org/pl/resource/Location/L17704,440672.59,4478098.12
http://www.group10.org/pl/resource/Location/L17705,440669.53,4478077.99
http://www.group10.org/pl/resource/Location/L17706,440677.79,4478133.03
http://www.group10.org/pl/resource/Location/L17707,440688.75,4478125.74
http://www.group10.org/pl/resource/Location/L17708,440682.17,4478162.19
http://www.group10.org/pl/resource/Location/L17709,440685.38,4478177.35
http://www.group10.org/pl/resource/Location/L17710,440697.74,4478189.07
http://www.group10.org/pl/resource/Location/L17711,440687.34,4478201.11
http://www.group10.org/pl/resource/Location/L17712,440665.88,4477959.68
http://www.group10.org/pl/resource/Location/L17713,440660,4478027.13
http://www.group10.org/pl/resource/Location/L17714,440876.96,4477586.08
http://www.group10.org/pl/resource/Location/L17715,440878.07,4477599.32
http://www.group10.org/pl/resource/Location/L17716,440878.93,4477629.52
http://www.group10.org/pl/resource/Location/L17717,440892.06,4477595.2
http://www.group10.org/pl/resource/Location/L17718,440884.27,4477646.27
http://www.group10.org/pl/resource/Location/L17719,440895.76,4477638.15
http://www.group10.org/pl/resource/Location/L17720,440886.43,4477669.77
http://www.group10.org/pl/resource/Location/L17721,440888.53,4477693.58
http://www.group10.org/pl/resource/Location/L17722,440894.52,4477761.38
http://www.group10.org/pl/resource/Location/L17723,440893.82,4477753.91
http://www.group10.org/pl/resource/Location/L17724,440895.83,4477778.18
http://www.group10.org/pl/resource/Location/L17725,440897.22,4477793.98
http://www.group10.org/pl/resource/Location/L17726,440906.12,4477756.56
http://www.group10.org/pl/resource/Location/L17727,440908.43,4477784.83
http://www.group10.org/pl/resource/Location/L17728,440910.88,4477811.23
http://www.group10.org/pl/resource/Location/L17729,440914.25,4477801.15
http://www.group10.org/pl/resource/Location/L17730,440904.56,4477878.73
http://www.group10.org/pl/resource/Location/L17731,440910,4477929.35
http://www.group10.org/pl/resource/Location/L17732,440919.13,4477924.47
http://www.group10.org/pl/resource/Location/L17733,440912.17,4477957.98
http://www.group10.org/pl/resource/Location/L17734,440933.63,4478103.42
http://www.group10.org/pl/resource/Location/L17735,440923.64,4477980.72
http://www.group10.org/pl/resource/Location/L17736,440939.24,4478127.62
http://www.group10.org/pl/resource/Location/L17737,440934.57,4478115.27
http://www.group10.org/pl/resource/Location/L17738,440917.26,4478060.81
http://www.group10.org/pl/resource/Location/L17739,440916.85,4478056.21
http://www.group10.org/pl/resource/Location/L17740,440940.56,4478146.34
http://www.group10.org/pl/resource/Location/L17741,440931.62,4478077.88
http://www.group10.org/pl/resource/Location/L17742,440920.54,4478098.84
http://www.group10.org/pl/resource/Location/L17743,440920.19,4478094.77
http://www.group10.org/pl/resource/Location/L17744,440919.88,4478090.81
http://www.group10.org/pl/resource/Location/L17745,440919.53,4478086.81
http://www.group10.org/pl/resource/Location/L17746,440919.19,4478082.84
http://www.group10.org/pl/resource/Location/L17747,440918.9,4478078.99
http://www.group10.org/pl/resource/Location/L17748,440922.91,4478127.2
http://www.group10.org/pl/resource/Location/L17749,440922.39,4478120.87
http://www.group10.org/pl/resource/Location/L17750,440924.89,4478150.65
http://www.group10.org/pl/resource/Location/L17751,440924.53,4478146.05
http://www.group10.org/pl/resource/Location/L17752,440927.35,4478180.21
http://www.group10.org/pl/resource/Location/L17753,440926.96,4478175.96
http://www.group10.org/pl/resource/Location/L17754,440926.57,4478171.91
http://www.group10.org/pl/resource/Location/L17755,440926.09,4478165.76
http://www.group10.org/pl/resource/Location/L17756,440927.54,4478183.34
http://www.group10.org/pl/resource/Location/L17757,440899.84,4477825
http://www.group10.org/pl/resource/Location/L17758,440898.54,4477809.68
http://www.group10.org/pl/resource/Location/L17759,440915.5,4477999.57
http://www.group10.org/pl/resource/Location/L17760,440891.77,4477730.52
http://www.group10.org/pl/resource/Location/L17761,440752.46,4478305.15
http://www.group10.org/pl/resource/Location/L17762,440764,4478280.91
http://www.group10.org/pl/resource/Location/L17763,440767.94,4478280.62
http://www.group10.org/pl/resource/Location/L17764,440773.76,4478280.19
http://www.group10.org/pl/resource/Location/L17765,440778.5,4478279.84
http://www.group10.org/pl/resource/Location/L17766,440764.66,4478357.13
http://www.group10.org/pl/resource/Location/L17767,440751.09,4478329.99
http://www.group10.org/pl/resource/Location/L17768,440767.44,4478390.19
http://www.group10.org/pl/resource/Location/L17769,440757.55,4478367.88
http://www.group10.org/pl/resource/Location/L17770,440916.07,4478385.05
http://www.group10.org/pl/resource/Location/L17771,440763.61,4478416.15
http://www.group10.org/pl/resource/Location/L17772,440928.92,4478383.98
http://www.group10.org/pl/resource/Location/L17773,440782.34,4478414.82
http://www.group10.org/pl/resource/Location/L17774,440957.17,4478381.64
http://www.group10.org/pl/resource/Location/L17775,440803.35,4478413.19
http://www.group10.org/pl/resource/Location/L17776,440833.51,4478410.35
http://www.group10.org/pl/resource/Location/L17777,441046.4,4478374.7
http://www.group10.org/pl/resource/Location/L17778,441061.7,4478373.47
http://www.group10.org/pl/resource/Location/L17779,440858.07,4478408.15
http://www.group10.org/pl/resource/Location/L17780,440937.18,4478400.96
http://www.group10.org/pl/resource/Location/L17781,440991.54,4478396.67
http://www.group10.org/pl/resource/Location/L17782,441000.07,4478378.21
http://www.group10.org/pl/resource/Location/L17783,441013.82,4478395.02
http://www.group10.org/pl/resource/Location/L17784,441050.97,4478393.04
http://www.group10.org/pl/resource/Location/L17785,440743.53,4478256.66
http://www.group10.org/pl/resource/Location/L17786,440784.39,4478279.42
http://www.group10.org/pl/resource/Location/L17787,440789.94,4478278.99
http://www.group10.org/pl/resource/Location/L17788,440795.44,4478278.59
http://www.group10.org/pl/resource/Location/L17789,440743.46,4478256.69
http://www.group10.org/pl/resource/Location/L17790,440757.27,4478263.25
http://www.group10.org/pl/resource/Location/L17791,440981.24,4478432.06
http://www.group10.org/pl/resource/Location/L17792,440979.41,4478409.3
http://www.group10.org/pl/resource/Location/L17793,440983.23,4478421.34
http://www.group10.org/pl/resource/Location/L17794,440964.55,4478408.08
http://www.group10.org/pl/resource/Location/L17795,440966.33,4478429.01
http://www.group10.org/pl/resource/Location/L17796,440982.54,4478448.05
http://www.group10.org/pl/resource/Location/L17797,440983.13,4478455.12
http://www.group10.org/pl/resource/Location/L17798,440967.72,4478445.24
http://www.group10.org/pl/resource/Location/L17799,440986.43,4478494.6
http://www.group10.org/pl/resource/Location/L17800,440984.71,4478473.5
http://www.group10.org/pl/resource/Location/L17801,440970.7,4478480.73
http://www.group10.org/pl/resource/Location/L17802,440969.22,4478462.91
http://www.group10.org/pl/resource/Location/L17803,440990.7,4478542.77
http://www.group10.org/pl/resource/Location/L17804,440965.39,4478525.53
http://www.group10.org/pl/resource/Location/L17805,440977.38,4478520.21
http://www.group10.org/pl/resource/Location/L17806,440978.8,4478524.19
http://www.group10.org/pl/resource/Location/L17807,440993.29,4478574.39
http://www.group10.org/pl/resource/Location/L17808,440995.91,4478606.52
http://www.group10.org/pl/resource/Location/L17809,440984.07,4478642.96
http://www.group10.org/pl/resource/Location/L17810,440998.55,4478639.08
http://www.group10.org/pl/resource/Location/L17811,440977.51,4478560.32
http://www.group10.org/pl/resource/Location/L17812,440980.06,4478593.6
http://www.group10.org/pl/resource/Location/L17813,440982.57,4478624.99
http://www.group10.org/pl/resource/Location/L17814,440730.33,4478279.69
http://www.group10.org/pl/resource/Location/L17815,440734.3,4478291.33
http://www.group10.org/pl/resource/Location/L17816,440716.21,4478207.88
http://www.group10.org/pl/resource/Location/L17817,440720.99,4478207.5
http://www.group10.org/pl/resource/Location/L17818,440745.31,4478205.51
http://www.group10.org/pl/resource/Location/L17819,440729.92,4478206.73
http://www.group10.org/pl/resource/Location/L17820,440760.97,4478204.15
http://www.group10.org/pl/resource/Location/L17821,440788.91,4478201.85
http://www.group10.org/pl/resource/Location/L17822,440769.55,4478203.43
http://www.group10.org/pl/resource/Location/L17823,440818.75,4478229.84
http://www.group10.org/pl/resource/Location/L17824,440825.33,4478200.62
http://www.group10.org/pl/resource/Location/L17825,440846.68,4478198.87
http://www.group10.org/pl/resource/Location/L17826,440834.86,4478199.82
http://www.group10.org/pl/resource/Location/L17827,440877.58,4478196.25
http://www.group10.org/pl/resource/Location/L17828,440854.86,4478198.1
http://www.group10.org/pl/resource/Location/L17829,440901.47,4478194.24
http://www.group10.org/pl/resource/Location/L17830,440911.71,4478193.34
http://www.group10.org/pl/resource/Location/L17831,440907.75,4478193.7
http://www.group10.org/pl/resource/Location/L17832,440992.79,4478263.21
http://www.group10.org/pl/resource/Location/L17833,440997.74,4478262.74
http://www.group10.org/pl/resource/Location/L17834,440987.44,4478263.71
http://www.group10.org/pl/resource/Location/L17835,440956.07,4478189.79
http://www.group10.org/pl/resource/Location/L17836,441015.42,4478240.64
http://www.group10.org/pl/resource/Location/L17837,440993.22,4478215.33
http://www.group10.org/pl/resource/Location/L17838,441026.81,4478230.72
http://www.group10.org/pl/resource/Location/L17839,440965.02,4478189.08
http://www.group10.org/pl/resource/Location/L17840,440979.28,4478187.86
http://www.group10.org/pl/resource/Location/L17841,441043.73,4478254.57
http://www.group10.org/pl/resource/Location/L17842,441043.55,4478265.97
http://www.group10.org/pl/resource/Location/L17843,441017.25,4478262.48
http://www.group10.org/pl/resource/Location/L17844,441028.04,4478246.93
http://www.group10.org/pl/resource/Location/L17845,441020.02,4478184.89
http://www.group10.org/pl/resource/Location/L17846,441111.42,4478287.84
http://www.group10.org/pl/resource/Location/L17847,441099.41,4478282.17
http://www.group10.org/pl/resource/Location/L17848,441106.05,4478280.12
http://www.group10.org/pl/resource/Location/L17849,441106.98,4478275.31
http://www.group10.org/pl/resource/Location/L17850,441092.4,4478277.5
http://www.group10.org/pl/resource/Location/L17851,441039.15,4478183.41
http://www.group10.org/pl/resource/Location/L17852,441043.15,4478183.1
http://www.group10.org/pl/resource/Location/L17853,441140.66,4478272.56
http://www.group10.org/pl/resource/Location/L17854,441118.55,4478279.1
http://www.group10.org/pl/resource/Location/L17855,441135.42,4478281.73
http://www.group10.org/pl/resource/Location/L17856,441121.99,4478274.07
http://www.group10.org/pl/resource/Location/L17857,441111.96,4478266.9
http://www.group10.org/pl/resource/Location/L17858,441091.03,4478177.95
http://www.group10.org/pl/resource/Location/L17859,441187,4478268.72
http://www.group10.org/pl/resource/Location/L17860,441231.13,4478266.49
http://www.group10.org/pl/resource/Location/L17861,441167.92,4478296.59
http://www.group10.org/pl/resource/Location/L17862,441194.1,4478260.26
http://www.group10.org/pl/resource/Location/L17863,441120.26,4478179.83
http://www.group10.org/pl/resource/Location/L17864,441247.13,4478263.65
http://www.group10.org/pl/resource/Location/L17865,441200.61,4478171.21
http://www.group10.org/pl/resource/Location/L17866,441113.52,4478205.78
http://www.group10.org/pl/resource/Location/L17867,441099.33,4478206.93
http://www.group10.org/pl/resource/Location/L17868,440850.68,4478226.79
http://www.group10.org/pl/resource/Location/L17869,440770.15,4478234.99
http://www.group10.org/pl/resource/Location/L17870,440721.15,4478245.27
http://www.group10.org/pl/resource/Location/L17871,441169.2,4478175.85
http://www.group10.org/pl/resource/Location/L17872,441164.13,4478270.57
http://www.group10.org/pl/resource/Location/L17873,441085.08,4478208.1
http://www.group10.org/pl/resource/Location/L17874,441231.82,4478167.14
http://www.group10.org/pl/resource/Location/L17875,441146.71,4478176.3
http://www.group10.org/pl/resource/Location/L17876,441168.15,4478201.35
http://www.group10.org/pl/resource/Location/L17877,440965.31,4478217.72
http://www.group10.org/pl/resource/Location/L17878,440919.57,4478221.57
http://www.group10.org/pl/resource/Location/L17879,441032.52,4478212.39
http://www.group10.org/pl/resource/Location/L17880,440950.92,4478218.91
http://www.group10.org/pl/resource/Location/L17881,440814.41,4478393.07
http://www.group10.org/pl/resource/Location/L17882,440814.44,4478419.22
http://www.group10.org/pl/resource/Location/L17883,440825.92,4478419.02
http://www.group10.org/pl/resource/Location/L17884,440826.61,4478438.19
http://www.group10.org/pl/resource/Location/L17885,440818.33,4478467.45
http://www.group10.org/pl/resource/Location/L17886,440816.8,4478447.64
http://www.group10.org/pl/resource/Location/L17887,440827.94,4478456.92
http://www.group10.org/pl/resource/Location/L17888,440819.96,4478487.19
http://www.group10.org/pl/resource/Location/L17889,440829.43,4478478.25
http://www.group10.org/pl/resource/Location/L17890,440819.11,4478476.7
http://www.group10.org/pl/resource/Location/L17891,440823.34,4478559.65
http://www.group10.org/pl/resource/Location/L17892,440824.63,4478576.65
http://www.group10.org/pl/resource/Location/L17893,440821.67,4478507.19
http://www.group10.org/pl/resource/Location/L17894,440828.3,4478501.69
http://www.group10.org/pl/resource/Location/L17895,440828.35,4478622.04
http://www.group10.org/pl/resource/Location/L17896,440826.02,4478593.78
http://www.group10.org/pl/resource/Location/L17897,440831.59,4478541.78
http://www.group10.org/pl/resource/Location/L17898,440834.01,4478571.07
http://www.group10.org/pl/resource/Location/L17899,440839.42,4478588.48
http://www.group10.org/pl/resource/Location/L17900,440840.78,4478605.48
http://www.group10.org/pl/resource/Location/L17901,440834.67,4478648.63
http://www.group10.org/pl/resource/Location/L17902,440850.04,4478651.21
http://www.group10.org/pl/resource/Location/L17903,440851.92,4478656.8
http://www.group10.org/pl/resource/Location/L17904,440843.62,4478632.11
http://www.group10.org/pl/resource/Location/L17905,440341.69,4477706.55
http://www.group10.org/pl/resource/Location/L17906,440357.92,4477704.65
http://www.group10.org/pl/resource/Location/L17907,440377.83,4477702.25
http://www.group10.org/pl/resource/Location/L17908,440400.34,4477699.61
http://www.group10.org/pl/resource/Location/L17909,440407.25,4477698.78
http://www.group10.org/pl/resource/Location/L17910,440414.26,4477697.95
http://www.group10.org/pl/resource/Location/L17911,440421.62,4477697.06
http://www.group10.org/pl/resource/Location/L17912,440429.55,4477696.13
http://www.group10.org/pl/resource/Location/L17913,440438,4477695.16
http://www.group10.org/pl/resource/Location/L17914,440372.58,4477752.1
http://www.group10.org/pl/resource/Location/L17915,440436.13,4477745.45
http://www.group10.org/pl/resource/Location/L17916,440484.59,4477747.94
http://www.group10.org/pl/resource/Location/L17917,440515.84,4477746.13
http://www.group10.org/pl/resource/Location/L17918,440553.15,4477740.35
http://www.group10.org/pl/resource/Location/L17919,440560.64,4477742.86
http://www.group10.org/pl/resource/Location/L17920,440584.46,4477741.04
http://www.group10.org/pl/resource/Location/L17921,440606.64,4477739.35
http://www.group10.org/pl/resource/Location/L17922,440619.5,4477738.38
http://www.group10.org/pl/resource/Location/L17923,440649.16,4477734.95
http://www.group10.org/pl/resource/Location/L17924,440669.9,4477733.48
http://www.group10.org/pl/resource/Location/L17925,440744.39,4477729.88
http://www.group10.org/pl/resource/Location/L17926,440720.79,4477733.11
http://www.group10.org/pl/resource/Location/L17927,440790.62,4477733.47
http://www.group10.org/pl/resource/Location/L17928,440802.96,4477719.13
http://www.group10.org/pl/resource/Location/L17929,440875.63,4477726.76
http://www.group10.org/pl/resource/Location/L17930,440844.52,4477715.63
http://www.group10.org/pl/resource/Location/L17931,440856.52,4477728.23
http://www.group10.org/pl/resource/Location/L17932,440864.79,4477714.25
http://www.group10.org/pl/resource/Location/L17933,440874.87,4477713.33
http://www.group10.org/pl/resource/Location/L17934,440927.46,4477708.96
http://www.group10.org/pl/resource/Location/L17935,440925.66,4477722.38
http://www.group10.org/pl/resource/Location/L17936,440958.42,4477706.43
http://www.group10.org/pl/resource/Location/L17937,440975.8,4477718.31
http://www.group10.org/pl/resource/Location/L17938,440712.3,4478251.4
http://www.group10.org/pl/resource/Location/L17939,440695.71,4478250.57
http://www.group10.org/pl/resource/Location/L17940,440713.92,4478265.06
http://www.group10.org/pl/resource/Location/L17941,440712.96,4478256.1
http://www.group10.org/pl/resource/Location/L17942,440715.34,4478276.31
http://www.group10.org/pl/resource/Location/L17943,440730.47,4478380.06
http://www.group10.org/pl/resource/Location/L17944,440730.62,4478394.57
http://www.group10.org/pl/resource/Location/L17945,440705.26,4478328.03
http://www.group10.org/pl/resource/Location/L17946,440707.07,4478343.74
http://www.group10.org/pl/resource/Location/L17947,440744.86,4478439.15
http://www.group10.org/pl/resource/Location/L17948,440718.61,4478347.39
http://www.group10.org/pl/resource/Location/L17949,440744.99,4478476.56
http://www.group10.org/pl/resource/Location/L17950,440715.39,4478381.17
http://www.group10.org/pl/resource/Location/L17951,440762.16,4478494.56
http://www.group10.org/pl/resource/Location/L17952,440725.72,4478414.33
http://www.group10.org/pl/resource/Location/L17953,440779.53,4478550.55
http://www.group10.org/pl/resource/Location/L17954,440807.29,4478640.24
http://www.group10.org/pl/resource/Location/L17955,440735.22,4478451.43
http://www.group10.org/pl/resource/Location/L17956,440739.13,4478463.98
http://www.group10.org/pl/resource/Location/L17957,440758.96,4478522
http://www.group10.org/pl/resource/Location/L17958,440757.52,4478517.38
http://www.group10.org/pl/resource/Location/L17959,440782.15,4478596.62
http://www.group10.org/pl/resource/Location/L17960,440793.66,4478596.05
http://www.group10.org/pl/resource/Location/L17961,440796.74,4478643.97
http://www.group10.org/pl/resource/Location/L17962,440804.09,4478667.95
http://www.group10.org/pl/resource/Location/L17963,440804.24,4478525.64
http://www.group10.org/pl/resource/Location/L17964,440805.56,4478538.64
http://www.group10.org/pl/resource/Location/L17965,440376.74,4477999.72
http://www.group10.org/pl/resource/Location/L17966,440408,4477995.55
http://www.group10.org/pl/resource/Location/L17967,440453.84,4477993.16
http://www.group10.org/pl/resource/Location/L17968,440482.67,4477991.74
http://www.group10.org/pl/resource/Location/L17969,440505.99,4477990.36
http://www.group10.org/pl/resource/Location/L17970,440531.96,4477988.76
http://www.group10.org/pl/resource/Location/L17971,440519.2,4477992.05
http://www.group10.org/pl/resource/Location/L17972,440568.11,4477986.65
http://www.group10.org/pl/resource/Location/L17973,440606.23,4477983.26
http://www.group10.org/pl/resource/Location/L17974,440638.5,4477979.37
http://www.group10.org/pl/resource/Location/L17975,440624.63,4477984.3
http://www.group10.org/pl/resource/Location/L17976,440687.23,4477974.41
http://www.group10.org/pl/resource/Location/L17977,440714.14,4477972.19
http://www.group10.org/pl/resource/Location/L17978,440741.38,4477969.81
http://www.group10.org/pl/resource/Location/L17979,440763.06,4477968.25
http://www.group10.org/pl/resource/Location/L17980,440650.17,4478211.24
http://www.group10.org/pl/resource/Location/L17981,440652.92,4478244
http://www.group10.org/pl/resource/Location/L17982,440654.91,4478261.48
http://www.group10.org/pl/resource/Location/L17983,440657.29,4478282.94
http://www.group10.org/pl/resource/Location/L17984,440415.59,4478322.72
http://www.group10.org/pl/resource/Location/L17985,440436.62,4478322.16
http://www.group10.org/pl/resource/Location/L17986,440502.07,4478315.17
http://www.group10.org/pl/resource/Location/L17987,440532.04,4478311.91
http://www.group10.org/pl/resource/Location/L17988,440546.07,4478310.38
http://www.group10.org/pl/resource/Location/L17989,440571.68,4478305.71
http://www.group10.org/pl/resource/Location/L17990,440595.98,4478304.98
http://www.group10.org/pl/resource/Location/L17991,440638.71,4478300.37
http://www.group10.org/pl/resource/Location/L17992,440667.41,4478294.86
http://www.group10.org/pl/resource/Location/L17993,440676.37,4478295.74
http://www.group10.org/pl/resource/Location/L17994,440685.1,4478292.86
http://www.group10.org/pl/resource/Location/L17995,441019,4478285.77
http://www.group10.org/pl/resource/Location/L17996,440992.21,4478273.01
http://www.group10.org/pl/resource/Location/L17997,441027.55,4478293.4
http://www.group10.org/pl/resource/Location/L17998,441023.47,4478342.03
http://www.group10.org/pl/resource/Location/L17999,441030.55,4478329.03
http://www.group10.org/pl/resource/Location/L18000,441035.13,4478342.27
http://www.group10.org/pl/resource/Location/L18001,441028.68,4478405.78
http://www.group10.org/pl/resource/Location/L18002,441036.42,4478402.21
http://www.group10.org/pl/resource/Location/L18003,441035.93,4478351.16
http://www.group10.org/pl/resource/Location/L18004,441033.55,4478364.65
http://www.group10.org/pl/resource/Location/L18005,441041.03,4478456.86
http://www.group10.org/pl/resource/Location/L18006,441030.92,4478432.4
http://www.group10.org/pl/resource/Location/L18007,441033.13,4478460.23
http://www.group10.org/pl/resource/Location/L18008,441034.76,4478480.86
http://www.group10.org/pl/resource/Location/L18009,441040.38,4478554.89
http://www.group10.org/pl/resource/Location/L18010,441038.32,4478527.72
http://www.group10.org/pl/resource/Location/L18011,441044.97,4478610.9
http://www.group10.org/pl/resource/Location/L18012,441046.42,4478534.69
http://www.group10.org/pl/resource/Location/L18013,441049.72,4478574.65
http://www.group10.org/pl/resource/Location/L18014,441055.18,4478625.8
http://www.group10.org/pl/resource/Location/L18015,440468.35,4478576.01
http://www.group10.org/pl/resource/Location/L18016,440464.17,4478567.2
http://www.group10.org/pl/resource/Location/L18017,440482.58,4478561.59
http://www.group10.org/pl/resource/Location/L18018,440494.99,4478566.23
http://www.group10.org/pl/resource/Location/L18019,440514.29,4478560.55
http://www.group10.org/pl/resource/Location/L18020,440508.68,4478553.83
http://www.group10.org/pl/resource/Location/L18021,440523.96,4478557.77
http://www.group10.org/pl/resource/Location/L18022,440535.09,4478546.14
http://www.group10.org/pl/resource/Location/L18023,440563.35,4478546.1
http://www.group10.org/pl/resource/Location/L18024,440588.07,4478541.02
http://www.group10.org/pl/resource/Location/L18025,440598.06,4478536
http://www.group10.org/pl/resource/Location/L18026,440634.81,4478524.25
http://www.group10.org/pl/resource/Location/L18027,440646.64,4478523.62
http://www.group10.org/pl/resource/Location/L18028,440680.27,4478517.49
http://www.group10.org/pl/resource/Location/L18029,440656.99,4478521.75
http://www.group10.org/pl/resource/Location/L18030,440668.11,4478519.7
http://www.group10.org/pl/resource/Location/L18031,440711.2,4478511.84
http://www.group10.org/pl/resource/Location/L18032,440730.69,4478508.23
http://www.group10.org/pl/resource/Location/L18033,440513.52,4478131.13
http://www.group10.org/pl/resource/Location/L18034,440517.32,4478146.77
http://www.group10.org/pl/resource/Location/L18035,440519.59,4478156.23
http://www.group10.org/pl/resource/Location/L18036,440524.3,4478132.47
http://www.group10.org/pl/resource/Location/L18037,440524.27,4478175.25
http://www.group10.org/pl/resource/Location/L18038,440530.07,4478199.04
http://www.group10.org/pl/resource/Location/L18039,440535.17,4478176.78
http://www.group10.org/pl/resource/Location/L18040,440537.43,4478228.77
http://www.group10.org/pl/resource/Location/L18041,440533.79,4478214.3
http://www.group10.org/pl/resource/Location/L18042,440547.67,4478227.89
http://www.group10.org/pl/resource/Location/L18043,440544.3,4478214.44
http://www.group10.org/pl/resource/Location/L18044,440547.25,4478271.48
http://www.group10.org/pl/resource/Location/L18045,440553.22,4478296.25
http://www.group10.org/pl/resource/Location/L18046,440554.17,4478257.64
http://www.group10.org/pl/resource/Location/L18047,440560.88,4478284.92
http://www.group10.org/pl/resource/Location/L18048,440561.96,4478333.09
http://www.group10.org/pl/resource/Location/L18049,440578.05,4478349.76
http://www.group10.org/pl/resource/Location/L18050,440569.22,4478356.27
http://www.group10.org/pl/resource/Location/L18051,440575.6,4478392.49
http://www.group10.org/pl/resource/Location/L18052,440585.59,4478403.73
http://www.group10.org/pl/resource/Location/L18053,440591.71,4478429.79
http://www.group10.org/pl/resource/Location/L18054,440589.89,4478450.56
http://www.group10.org/pl/resource/Location/L18055,440623.41,4478584.01
http://www.group10.org/pl/resource/Location/L18056,440622.1,4478573.52
http://www.group10.org/pl/resource/Location/L18057,440637.92,4478622.79
http://www.group10.org/pl/resource/Location/L18058,440631.63,4478604.73
http://www.group10.org/pl/resource/Location/L18059,440645.43,4478648.55
http://www.group10.org/pl/resource/Location/L18060,440649.16,4478636.06
http://www.group10.org/pl/resource/Location/L18061,440658.54,4478668.14
http://www.group10.org/pl/resource/Location/L18062,440657.88,4478692.19
http://www.group10.org/pl/resource/Location/L18063,440667.38,4478698.35
http://www.group10.org/pl/resource/Location/L18064,440663.22,4478710.31
http://www.group10.org/pl/resource/Location/L18065,441296.67,4478419.38
http://www.group10.org/pl/resource/Location/L18066,440540.38,4478469.25
http://www.group10.org/pl/resource/Location/L18067,440448.91,4478498.06
http://www.group10.org/pl/resource/Location/L18068,440440.32,4478489.07
http://www.group10.org/pl/resource/Location/L18069,440463.8,4478487.1
http://www.group10.org/pl/resource/Location/L18070,440452.35,4478489.96
http://www.group10.org/pl/resource/Location/L18071,440469.92,4478485.58
http://www.group10.org/pl/resource/Location/L18072,440474.7,4478491.56
http://www.group10.org/pl/resource/Location/L18073,440501.22,4478477.47
http://www.group10.org/pl/resource/Location/L18074,440500.52,4478484.87
http://www.group10.org/pl/resource/Location/L18075,440576.28,4478463.01
http://www.group10.org/pl/resource/Location/L18076,440609.35,4478462.29
http://www.group10.org/pl/resource/Location/L18077,440614.37,4478461.36
http://www.group10.org/pl/resource/Location/L18078,440626.18,4478459.23
http://www.group10.org/pl/resource/Location/L18079,440642.2,4478456.37
http://www.group10.org/pl/resource/Location/L18080,440702.54,4478445.49
http://www.group10.org/pl/resource/Location/L18081,440557.03,4478466.34
http://www.group10.org/pl/resource/Location/L18082,440783.29,4478318.61
http://www.group10.org/pl/resource/Location/L18083,440841.87,4478322.13
http://www.group10.org/pl/resource/Location/L18084,440812.8,4478316.39
http://www.group10.org/pl/resource/Location/L18085,440799.24,4478325.57
http://www.group10.org/pl/resource/Location/L18086,440804.38,4478287.6
http://www.group10.org/pl/resource/Location/L18087,440937.46,4478314.47
http://www.group10.org/pl/resource/Location/L18088,440864.84,4478312.4
http://www.group10.org/pl/resource/Location/L18089,440862.28,4478320.64
http://www.group10.org/pl/resource/Location/L18090,440896.69,4478309.99
http://www.group10.org/pl/resource/Location/L18091,440919.65,4478278.76
http://www.group10.org/pl/resource/Location/L18092,440994.01,4478310.08
http://www.group10.org/pl/resource/Location/L18093,440934.11,4478307.14
http://www.group10.org/pl/resource/Location/L18094,440939.99,4478277.12
http://www.group10.org/pl/resource/Location/L18095,440969.68,4478304.31
http://www.group10.org/pl/resource/Location/L18096,440966.07,4478275.03
http://www.group10.org/pl/resource/Location/L18097,440998.89,4478301.88
http://www.group10.org/pl/resource/Location/L18098,440839.41,4478314.31
http://www.group10.org/pl/resource/Location/L18099,440971.54,4478265.06
http://www.group10.org/pl/resource/Location/L18100,440957.01,4478266.2
http://www.group10.org/pl/resource/Location/L18101,440930.39,4478268.27
http://www.group10.org/pl/resource/Location/L18102,440800.88,4478278.21
http://www.group10.org/pl/resource/Location/L18103,440806.2,4478277.83
http://www.group10.org/pl/resource/Location/L18104,440811.12,4478277.47
http://www.group10.org/pl/resource/Location/L18105,440815.9,4478277.09
http://www.group10.org/pl/resource/Location/L18106,440820.66,4478276.76
