identificador_x,matricula,gis_x,gis_y,distrito 1,barrio 1,calle,num_finca,identificador_y
http://www.group10.org/pl/resource/ParkingMeter/PM205510957,205510957,442575.2532,4479136.708,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-05,CALLE DE TRIANA,5,http://www.group10.org/pl/resource/Location/L31465
http://www.group10.org/pl/resource/ParkingMeter/PM205511130,205511130,442603.4057,4479319.326,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-05,CALLE DE TRIANA,29,http://www.group10.org/pl/resource/Location/L31466
http://www.group10.org/pl/resource/ParkingMeter/PM205511128,205511128,442621.739,4479414.159,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-05,CALLE DE TRIANA,43,http://www.group10.org/pl/resource/Location/L31469
http://www.group10.org/pl/resource/ParkingMeter/PM205510963,205510963,442655.5908,4479511.058,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-05,CALLE DE TRIANA,44,http://www.group10.org/pl/resource/Location/L31471
http://www.group10.org/pl/resource/ParkingMeter/PM205510890,205510890,442656.9242,4479561.044,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-05,CALLE DE TRIANA,61,http://www.group10.org/pl/resource/Location/L31472
http://www.group10.org/pl/resource/ParkingMeter/PM205611073,205611073,441716.3492,4479951.061,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-06,CALLE DE AGUSTIN DE FOXA,17,http://www.group10.org/pl/resource/Location/L31475
http://www.group10.org/pl/resource/ParkingMeter/PM205611083,205611083,441839.9325,4480083.895,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-06,CALLE DE AGUSTIN DE FOXA,22,http://www.group10.org/pl/resource/Location/L31476
http://www.group10.org/pl/resource/ParkingMeter/PM205611082,205611082,441855.9742,4480144.895,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-06,CALLE DE AGUSTIN DE FOXA,23,http://www.group10.org/pl/resource/Location/L31477
http://www.group10.org/pl/resource/ParkingMeter/PM205611081,205611081,441978.6035,4480321.731,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-06,CALLE DE AGUSTIN DE FOXA,31,http://www.group10.org/pl/resource/Location/L31479
http://www.group10.org/pl/resource/ParkingMeter/PM205611034,205611034,442029.4785,4480334.398,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-06,CALLE DE AGUSTIN DE FOXA,40,http://www.group10.org/pl/resource/Location/L31480
http://www.group10.org/pl/resource/ParkingMeter/PM205611062,205611062,441898.7746,4481060.9,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-06,PLAZA DE ANDRES MANJON,5,http://www.group10.org/pl/resource/Location/L31481
http://www.group10.org/pl/resource/ParkingMeter/PM205611057,205611057,441953.8579,4481124.567,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-06,PLAZA DE ANDRES MANJON,7,http://www.group10.org/pl/resource/Location/L31482
http://www.group10.org/pl/resource/ParkingMeter/PM205611111,205611111,442606.3495,4480655.3,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-06,CALLE DEL BAMBU,8,http://www.group10.org/pl/resource/Location/L31483
http://www.group10.org/pl/resource/ParkingMeter/PM205611112,205611112,442639.7662,4480762.883,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-06,CALLE DEL BAMBU,14,http://www.group10.org/pl/resource/Location/L31484
http://www.group10.org/pl/resource/ParkingMeter/PM205611093,205611093,442608.4057,4480296.576,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-06,CALLE DE LA BUGANVILLA,6,http://www.group10.org/pl/resource/Location/L31488
http://www.group10.org/pl/resource/ParkingMeter/PM205611095,205611095,442545.3495,4480444.758,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-06,CALLE DE LA BUGANVILLA,9,http://www.group10.org/pl/resource/Location/L31489
http://www.group10.org/pl/resource/ParkingMeter/PM205611094,205611094,442556.3495,4480319.05,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-06,CALLE DE LA BUGANVILLA,3 B,http://www.group10.org/pl/resource/Location/L31490
http://www.group10.org/pl/resource/ParkingMeter/PM205611048,205611048,442699.8223,4480578.493,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-06,AVENIDA DE BURGOS,19,http://www.group10.org/pl/resource/Location/L31492
http://www.group10.org/pl/resource/ParkingMeter/PM205611103,205611103,442789.2289,4481106.261,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-06,AVENIDA DE BURGOS,28,http://www.group10.org/pl/resource/Location/L31494
http://www.group10.org/pl/resource/ParkingMeter/PM205611101,205611101,442732.1872,4480852.719,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-06,AVENIDA DE BURGOS,31,http://www.group10.org/pl/resource/Location/L31495
http://www.group10.org/pl/resource/ParkingMeter/PM205611105,205611105,442791.6557,4481229.826,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-06,AVENIDA DE BURGOS,32,http://www.group10.org/pl/resource/Location/L31496
http://www.group10.org/pl/resource/ParkingMeter/PM205611106,205611106,442733.0249,4481394.305,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-06,AVENIDA DE BURGOS,40,http://www.group10.org/pl/resource/Location/L31498
http://www.group10.org/pl/resource/ParkingMeter/PM205611102,205611102,442741.2289,4480981.011,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-06,AVENIDA DE BURGOS,41,http://www.group10.org/pl/resource/Location/L31499
http://www.group10.org/pl/resource/ParkingMeter/PM205611100,205611100,442707.3495,4480677.467,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-06,AVENIDA DE BURGOS,16 C,http://www.group10.org/pl/resource/Location/L31500
http://www.group10.org/pl/resource/ParkingMeter/PM205611099,205611099,442685.026,4479893.316,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-06,CALLE DE LOS CAIDOS DE LA DIVISION AZUL,1,http://www.group10.org/pl/resource/Location/L31505
http://www.group10.org/pl/resource/ParkingMeter/PM205611047,205611047,442922.4057,4479806.909,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-06,CALLE DE LOS CAIDOS DE LA DIVISION AZUL,15,http://www.group10.org/pl/resource/Location/L31507
http://www.group10.org/pl/resource/ParkingMeter/PM205611043,205611043,443100.4659,4479774.128,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-06,CALLE DEL CARDENAL MARCELO SPINOLA,4,http://www.group10.org/pl/resource/Location/L31508
http://www.group10.org/pl/resource/ParkingMeter/PM205611044,205611044,443203.739,4479839.326,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-06,CALLE DEL CARDENAL MARCELO SPINOLA,10,http://www.group10.org/pl/resource/Location/L31510
http://www.group10.org/pl/resource/ParkingMeter/PM205611046,205611046,443053.2202,4479854.505,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-06,CALLE DEL CARDENAL MARCELO SPINOLA,32,http://www.group10.org/pl/resource/Location/L31511
http://www.group10.org/pl/resource/ParkingMeter/PM205611045,205611045,443137.739,4479925.576,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-06,CALLE DEL CARDENAL MARCELO SPINOLA,42,http://www.group10.org/pl/resource/Location/L31512
http://www.group10.org/pl/resource/ParkingMeter/PM205611072,205611072,441759.5992,4480025.311,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-06,CALLE DE CARMEN SANCHEZ CARRASCOSA,7,http://www.group10.org/pl/resource/Location/L31513
http://www.group10.org/pl/resource/ParkingMeter/PM205611071,205611071,441709.8492,4480212.478,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-06,PASEO DE LA CASTELLANA,242,http://www.group10.org/pl/resource/Location/L31514
http://www.group10.org/pl/resource/ParkingMeter/PM205611027,205611027,441711.9369,4480318.148,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-06,PASEO DE LA CASTELLANA,246,http://www.group10.org/pl/resource/Location/L31515
http://www.group10.org/pl/resource/ParkingMeter/PM205611068,205611068,441757.1035,4480431.814,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-06,PASEO DE LA CASTELLANA,264,http://www.group10.org/pl/resource/Location/L31516
http://www.group10.org/pl/resource/ParkingMeter/PM205611109,205611109,441883.2746,4480980.817,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-06,PASEO DE LA CASTELLANA,286,http://www.group10.org/pl/resource/Location/L31517
http://www.group10.org/pl/resource/ParkingMeter/PM205611025,205611025,441887.4829,4481110.4,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-06,PASEO DE LA CASTELLANA,292,http://www.group10.org/pl/resource/Location/L31518
http://www.group10.org/pl/resource/ParkingMeter/PM205611055,205611055,441923.2329,4481181.15,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-06,PASEO DE LA CASTELLANA,296,http://www.group10.org/pl/resource/Location/L31519
http://www.group10.org/pl/resource/ParkingMeter/PM205611024,205611024,441931.5723,4481281.409,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-06,PASEO DE LA CASTELLANA,300,http://www.group10.org/pl/resource/Location/L31521
http://www.group10.org/pl/resource/ParkingMeter/PM205611059,205611059,441936.9412,4480967.317,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-06,CALLE DEL CONDE DE TORRALBA,4,http://www.group10.org/pl/resource/Location/L31523
http://www.group10.org/pl/resource/ParkingMeter/PM205611065,205611065,441839.1035,4480649.981,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-06,CALLE DE DANIEL VAZQUEZ DIAZ,2,http://www.group10.org/pl/resource/Location/L31524
http://www.group10.org/pl/resource/ParkingMeter/PM205611092,205611092,442550.5596,4479950.312,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-06,PLAZA DEL DUQUE DE PASTRANA,7,http://www.group10.org/pl/resource/Location/L31525
http://www.group10.org/pl/resource/ParkingMeter/PM205611032,205611032,441831.2659,4479832.395,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-06,CALLE DE ENRIQUE LARRETA,2,http://www.group10.org/pl/resource/Location/L31526
http://www.group10.org/pl/resource/ParkingMeter/PM205611031,205611031,441812.5159,4479910.061,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-06,CALLE DE ENRIQUE LARRETA,4,http://www.group10.org/pl/resource/Location/L31527
http://www.group10.org/pl/resource/ParkingMeter/PM205611074,205611074,441794.1825,4479891.145,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-06,CALLE DE ENRIQUE LARRETA,9,http://www.group10.org/pl/resource/Location/L31528
http://www.group10.org/pl/resource/ParkingMeter/PM205611115,205611115,442133.9742,4479964.895,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-06,CALLE DE LA HIEDRA,4,http://www.group10.org/pl/resource/Location/L31529
http://www.group10.org/pl/resource/ParkingMeter/PM205611038,205611038,442164.8492,4480088.395,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-06,CALLE DE LA HIEDRA,12,http://www.group10.org/pl/resource/Location/L31530
http://www.group10.org/pl/resource/ParkingMeter/PM205611110,205611110,443013.6426,4479925.332,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-06,CALLE DE JOSE BARDASANO BAOS,4,http://www.group10.org/pl/resource/Location/L31531
http://www.group10.org/pl/resource/ParkingMeter/PM205611042,205611042,443010.0119,4479850.88,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-06,CALLE DE JOSE BARDASANO BAOS,8,http://www.group10.org/pl/resource/Location/L31532
http://www.group10.org/pl/resource/ParkingMeter/PM205611080,205611080,441927.8492,4480203.395,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-06,CALLE DE JOSE VASCONCELOS,9,http://www.group10.org/pl/resource/Location/L31533
http://www.group10.org/pl/resource/ParkingMeter/PM205611089,205611089,442288.5992,4480074.395,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-06,CALLE DEL LEVANTE,24,http://www.group10.org/pl/resource/Location/L31534
http://www.group10.org/pl/resource/ParkingMeter/PM205611049,205611049,441916.6079,4480861.817,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-06,CALLE DE MANUEL CALDEIRO,2,http://www.group10.org/pl/resource/Location/L31535
http://www.group10.org/pl/resource/ParkingMeter/PM205611076,205611076,441967.4325,4479887.395,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-06,CALLE DE MANUEL FERRERO,10,http://www.group10.org/pl/resource/Location/L31536
http://www.group10.org/pl/resource/ParkingMeter/PM205611079,205611079,441978.6834,4480062.298,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-06,CALLE DE MANUEL FERRERO,11,http://www.group10.org/pl/resource/Location/L31538
http://www.group10.org/pl/resource/ParkingMeter/PM205611075,205611075,441758.3448,4479775.392,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-06,CALLE DE MATEO INURRIA,9,http://www.group10.org/pl/resource/Location/L31540
http://www.group10.org/pl/resource/ParkingMeter/PM205611054,205611054,442053.1825,4479851.728,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-06,CALLE DE MATEO INURRIA,21,http://www.group10.org/pl/resource/Location/L31541
http://www.group10.org/pl/resource/ParkingMeter/PM205611053,205611053,442148.3492,4479867.27,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-06,CALLE DE MATEO INURRIA,25,http://www.group10.org/pl/resource/Location/L31542
http://www.group10.org/pl/resource/ParkingMeter/PM205611088,205611088,442314.287,4479883.194,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-06,CALLE DE MATEO INURRIA,37,http://www.group10.org/pl/resource/Location/L31544
http://www.group10.org/pl/resource/ParkingMeter/PM205611030,205611030,441803.8492,4480135.978,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-06,CALLE DE MAURICIO LEGENDRE,2,http://www.group10.org/pl/resource/Location/L31545
http://www.group10.org/pl/resource/ParkingMeter/PM205611029,205611029,441815.2242,4480210.645,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-06,CALLE DE MAURICIO LEGENDRE,15,http://www.group10.org/pl/resource/Location/L31546
http://www.group10.org/pl/resource/ParkingMeter/PM205611028,205611028,441843.4369,4480343.314,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-06,CALLE DE MAURICIO LEGENDRE,16,http://www.group10.org/pl/resource/Location/L31547
http://www.group10.org/pl/resource/ParkingMeter/PM205611069,205611069,441813.0992,4480270.978,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-06,CALLE DE MAURICIO LEGENDRE,19,http://www.group10.org/pl/resource/Location/L31548
http://www.group10.org/pl/resource/ParkingMeter/PM205611067,205611067,441849.0202,4480429.564,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-06,CALLE DE MAURICIO LEGENDRE,31,http://www.group10.org/pl/resource/Location/L31549
http://www.group10.org/pl/resource/ParkingMeter/PM205611064,205611064,442013.9829,4480804.15,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-06,CALLE DE MAURICIO LEGENDRE,38,http://www.group10.org/pl/resource/Location/L31550
http://www.group10.org/pl/resource/ParkingMeter/PM205611063,205611063,441972.1035,4480754.148,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-06,CALLE DE MAURICIO LEGENDRE,45 G,http://www.group10.org/pl/resource/Location/L31551
http://www.group10.org/pl/resource/ParkingMeter/PM205611090,205611090,442234.6825,4480134.561,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-06,CALLE DEL MEMBRILLO,5,http://www.group10.org/pl/resource/Location/L31554
http://www.group10.org/pl/resource/ParkingMeter/PM205611077,205611077,441888.0159,4479898.728,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-06,CALLE DE NUÑEZ MORGADO,1,http://www.group10.org/pl/resource/Location/L31557
http://www.group10.org/pl/resource/ParkingMeter/PM205611078,205611078,441892.8492,4480057.311,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-06,CALLE DE NUÑEZ MORGADO,15,http://www.group10.org/pl/resource/Location/L31558
http://www.group10.org/pl/resource/ParkingMeter/PM205611060,205611060,441965.5723,4480958.659,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-06,CALLE DE PABLO LUNA,3,http://www.group10.org/pl/resource/Location/L31560
http://www.group10.org/pl/resource/ParkingMeter/PM205611058,205611058,442023.239,4481168.576,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-06,CALLE DE PABLO LUNA,10,http://www.group10.org/pl/resource/Location/L31561
http://www.group10.org/pl/resource/ParkingMeter/PM205611061,205611061,442832.7749,4481377.972,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-06,CALLE DE PASTORA IMPERIO,3,http://www.group10.org/pl/resource/Location/L31563
http://www.group10.org/pl/resource/ParkingMeter/PM205611097,205611097,442858.781,4479934.265,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-06,AVENIDA DE PIO XII,77,http://www.group10.org/pl/resource/Location/L31565
http://www.group10.org/pl/resource/ParkingMeter/PM205611098,205611098,442880.7573,4479921.538,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-06,AVENIDA DE PIO XII,77,http://www.group10.org/pl/resource/Location/L31566
http://www.group10.org/pl/resource/ParkingMeter/PM205611096,205611096,442828.0162,4480368.133,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-06,AVENIDA DE PIO XII,94 E,http://www.group10.org/pl/resource/Location/L31567
http://www.group10.org/pl/resource/ParkingMeter/PM205611087,205611087,442192.5992,4479992.311,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-06,CALLE DE PONIENTE,16,http://www.group10.org/pl/resource/Location/L31570
http://www.group10.org/pl/resource/ParkingMeter/PM205611091,205611091,442197.4612,4480096.576,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-06,CALLE DE PONIENTE,34,http://www.group10.org/pl/resource/Location/L31572
http://www.group10.org/pl/resource/ParkingMeter/PM205611086,205611086,442228.9325,4479873.728,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-06,AVENIDA DEL RECUERDO,1,http://www.group10.org/pl/resource/Location/L31573
http://www.group10.org/pl/resource/ParkingMeter/PM205611085,205611085,442008.4881,4479867.923,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-06,CALLE DE RODRIGUEZ JAEN,3,http://www.group10.org/pl/resource/Location/L31574
http://www.group10.org/pl/resource/ParkingMeter/PM205611037,205611037,442022.0159,4479918.228,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-06,CALLE DE RODRIGUEZ JAEN,15,http://www.group10.org/pl/resource/Location/L31575
http://www.group10.org/pl/resource/ParkingMeter/PM205611036,205611036,442024.1825,4480043.228,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-06,CALLE DE RODRIGUEZ JAEN,35,http://www.group10.org/pl/resource/Location/L31576
http://www.group10.org/pl/resource/ParkingMeter/PM205611084,205611084,442011.6825,4480102.395,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-06,CALLE DE RODRIGUEZ JAEN,41,http://www.group10.org/pl/resource/Location/L31577
http://www.group10.org/pl/resource/ParkingMeter/PM205611070,205611070,441778.4325,4480120.145,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-06,CALLE DE SAN RAMON NONATO,6,http://www.group10.org/pl/resource/Location/L31579
http://www.group10.org/pl/resource/ParkingMeter/PM205611056,205611056,442006.6912,4481289.817,http://www.group10.org/pl/resource/District/D05,http://www.group10.org/pl/resource/Neighborhood/N05-06,CALLE DE LAS VIEJAS,1,http://www.group10.org/pl/resource/Location/L31580
http://www.group10.org/pl/resource/ParkingMeter/PM106120317,106120317,439887.537,4478025.27,http://www.group10.org/pl/resource/District/D06,http://www.group10.org/pl/resource/Neighborhood/N06-01,CALLE DE ABEL,24,http://www.group10.org/pl/resource/Location/L31581
http://www.group10.org/pl/resource/ParkingMeter/PM106120357,106120357,440039.9983,4477746.465,http://www.group10.org/pl/resource/District/D06,http://www.group10.org/pl/resource/Neighborhood/N06-01,CALLE DE ADELA BALBOA,14,http://www.group10.org/pl/resource/Location/L31582
http://www.group10.org/pl/resource/ParkingMeter/PM106120322,106120322,439757.347,4478418.412,http://www.group10.org/pl/resource/District/D06,http://www.group10.org/pl/resource/Neighborhood/N06-01,CALLE DE ALEJANDRO RODRIGUEZ,23,http://www.group10.org/pl/resource/Location/L31583
http://www.group10.org/pl/resource/ParkingMeter/PM106120345,106120345,439727.7637,4478606.828,http://www.group10.org/pl/resource/District/D06,http://www.group10.org/pl/resource/Neighborhood/N06-01,CALLE DE ALEJANDRO RODRIGUEZ,33,http://www.group10.org/pl/resource/Location/L31584
http://www.group10.org/pl/resource/ParkingMeter/PM106120355,106120355,439621.2637,4478659.828,http://www.group10.org/pl/resource/District/D06,http://www.group10.org/pl/resource/Neighborhood/N06-01,CALLE DE ALEJANDRO RODRIGUEZ,39,http://www.group10.org/pl/resource/Location/L31585
http://www.group10.org/pl/resource/ParkingMeter/PM106120346,106120346,439740.3748,4478493.162,http://www.group10.org/pl/resource/District/D06,http://www.group10.org/pl/resource/Neighborhood/N06-01,CALLE DE ALEJANDRO RODRIGUEZ,29 B,http://www.group10.org/pl/resource/Location/L31586
http://www.group10.org/pl/resource/ParkingMeter/PM106120323,106120323,439745.9814,4478211.436,http://www.group10.org/pl/resource/District/D06,http://www.group10.org/pl/resource/Neighborhood/N06-01,CALLE DE ANTONIO GOMEZ GALIANA,8,http://www.group10.org/pl/resource/Location/L31592
http://www.group10.org/pl/resource/ParkingMeter/PM106120315,106120315,439941.0092,4477903.742,http://www.group10.org/pl/resource/District/D06,http://www.group10.org/pl/resource/Neighborhood/N06-01,CALLE DE ARANJUEZ,11,http://www.group10.org/pl/resource/Location/L31593
http://www.group10.org/pl/resource/ParkingMeter/PM106120365,106120365,440028.3148,4478005.492,http://www.group10.org/pl/resource/District/D06,http://www.group10.org/pl/resource/Neighborhood/N06-01,CALLE DE AVELINO MONTERO RIOS,42,http://www.group10.org/pl/resource/Location/L31594
http://www.group10.org/pl/resource/ParkingMeter/PM106120327,106120327,439995.037,4478139.048,http://www.group10.org/pl/resource/District/D06,http://www.group10.org/pl/resource/Neighborhood/N06-01,CALLE DE BEIRE,42,http://www.group10.org/pl/resource/Location/L31595
http://www.group10.org/pl/resource/ParkingMeter/PM106120292,106120292,440065.8223,4477790.993,http://www.group10.org/pl/resource/District/D06,http://www.group10.org/pl/resource/Neighborhood/N06-01,CALLE DE CARLOS LATORRE,8,http://www.group10.org/pl/resource/Location/L31596
http://www.group10.org/pl/resource/ParkingMeter/PM106120307,106120307,440083.4814,4477936.214,http://www.group10.org/pl/resource/District/D06,http://www.group10.org/pl/resource/Neighborhood/N06-01,CALLE DE CARLOS RUBIO,5,http://www.group10.org/pl/resource/Location/L31598
http://www.group10.org/pl/resource/ParkingMeter/PM106120308,106120308,440249.0051,4477892.177,http://www.group10.org/pl/resource/District/D06,http://www.group10.org/pl/resource/Neighborhood/N06-01,CALLE DE CARNICER,12,http://www.group10.org/pl/resource/Location/L31599
http://www.group10.org/pl/resource/ParkingMeter/PM106120287,106120287,440303.4259,4478070.825,http://www.group10.org/pl/resource/District/D06,http://www.group10.org/pl/resource/Neighborhood/N06-01,CALLE DE LAS CAROLINAS,4,http://www.group10.org/pl/resource/Location/L31600
http://www.group10.org/pl/resource/ParkingMeter/PM106120288,106120288,440216.3426,4478077.992,http://www.group10.org/pl/resource/District/D06,http://www.group10.org/pl/resource/Neighborhood/N06-01,CALLE DE LAS CAROLINAS,12,http://www.group10.org/pl/resource/Location/L31601
http://www.group10.org/pl/resource/ParkingMeter/PM106120289,106120289,440120.7592,4478072.825,http://www.group10.org/pl/resource/District/D06,http://www.group10.org/pl/resource/Neighborhood/N06-01,CALLE DE LAS CAROLINAS,27,http://www.group10.org/pl/resource/Location/L31602
http://www.group10.org/pl/resource/ParkingMeter/PM106120302,106120302,440305.5033,4478261.816,http://www.group10.org/pl/resource/District/D06,http://www.group10.org/pl/resource/Neighborhood/N06-01,CALLE DE CASTILLA,3,http://www.group10.org/pl/resource/Location/L31603
http://www.group10.org/pl/resource/ParkingMeter/PM106120339,106120339,440016.8192,4478624.55,http://www.group10.org/pl/resource/District/D06,http://www.group10.org/pl/resource/Neighborhood/N06-01,CALLE DE CASTILLEJOS,21,http://www.group10.org/pl/resource/Location/L31605
http://www.group10.org/pl/resource/ParkingMeter/PM106120293,106120293,440051.3104,4477676.878,http://www.group10.org/pl/resource/District/D06,http://www.group10.org/pl/resource/Neighborhood/N06-01,CALLE DE CASTILLO PIÑEIRO,1,http://www.group10.org/pl/resource/Location/L31606
http://www.group10.org/pl/resource/ParkingMeter/PM106120312,106120312,439912.0092,4477797.242,http://www.group10.org/pl/resource/District/D06,http://www.group10.org/pl/resource/Neighborhood/N06-01,AVENIDA DEL DOCTOR FEDERICO RUBIO Y GALI,10,http://www.group10.org/pl/resource/Location/L31608
http://www.group10.org/pl/resource/ParkingMeter/PM106120318,106120318,439827.9259,4478021.27,http://www.group10.org/pl/resource/District/D06,http://www.group10.org/pl/resource/Neighborhood/N06-01,AVENIDA DEL DOCTOR FEDERICO RUBIO Y GALI,23,http://www.group10.org/pl/resource/Location/L31609
http://www.group10.org/pl/resource/ParkingMeter/PM106120356,106120356,440168.5141,4477679.008,http://www.group10.org/pl/resource/District/D06,http://www.group10.org/pl/resource/Neighborhood/N06-01,CALLE DEL DOCTOR SANTERO,13,http://www.group10.org/pl/resource/Location/L31610
