ikey;id;title;area_id;area_title;municipio_id;municipio_title;adjudicatario_id;adjudicatario_title;entidad_financiadora_id;entidad_financiadora_title;importe;fecha_adjudicacion;linea_financiacion_id;linea_financiacion_title;bases_reguladoras;tipo_instrumento_id;tipo_instrumento_title;aplicacion_presupuestaria_id;aplicacion_presupuestaria_title;nominativa;tipo_procedimiento;naturaleza_juridica_id;naturaleza_juridica_title;proyecto_subvencionado;publicable;id_subvencion;id_convocatoria
"1321983";"1321983";"CONVOCATORIA SUBVENCIÓN TAXI FREE 2019";"150";"ÁREA DE GOBIERNO DE MEDIO AMBIENTE Y MOVILIDAD";"28079";"Madrid";"Dato anonimizado según RD 130/2019 1321983";"Dato anonimizado según RD 130/2019 1321983";"MDRD";"Ayuntamiento de Madrid";242.97;"2020-03-10 00:00:00.0";"04";"OTRAS PRESTACIONES ECONÓMICAS";"https://www.pap.hacienda.gob.es/bdnstrans/GE/es/convocatoria/460461";"SUBV";"SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN";"G/13301/77999";"TRÁFICO / OTRAS SUVB. EMP. PRIVADAS";"false";"CONCURRENCIA COMPETITIVA";"10";"PERSONA FÍSICA ESPAÑOLA MAYOR DE 14 AÑOS";"CONVOCATORIA SUBVENCIÓN TAXI FREE 2019";"SI";"47210";"460461"
"1321984";"1321984";"CONVOCATORIA SUBVENCIÓN TAXI FREE 2019";"150";"ÁREA DE GOBIERNO DE MEDIO AMBIENTE Y MOVILIDAD";"28079";"Madrid";"Dato anonimizado según RD 130/2019 1321984";"Dato anonimizado según RD 130/2019 1321984";"MDRD";"Ayuntamiento de Madrid";188.77;"2020-03-10 00:00:00.0";"04";"OTRAS PRESTACIONES ECONÓMICAS";"https://www.pap.hacienda.gob.es/bdnstrans/GE/es/convocatoria/460461";"SUBV";"SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN";"G/13301/77999";"TRÁFICO / OTRAS SUVB. EMP. PRIVADAS";"false";"CONCURRENCIA COMPETITIVA";"10";"PERSONA FÍSICA ESPAÑOLA MAYOR DE 14 AÑOS";"CONVOCATORIA SUBVENCIÓN TAXI FREE 2019";"SI";"47211";"460461"
"1321985";"1321985";"CONVOCATORIA SUBVENCIÓN TAXI FREE 2019";"150";"ÁREA DE GOBIERNO DE MEDIO AMBIENTE Y MOVILIDAD";"28079";"Madrid";"Dato anonimizado según RD 130/2019 1321985";"Dato anonimizado según RD 130/2019 1321985";"MDRD";"Ayuntamiento de Madrid";150.25;"2020-03-10 00:00:00.0";"04";"OTRAS PRESTACIONES ECONÓMICAS";"https://www.pap.hacienda.gob.es/bdnstrans/GE/es/convocatoria/460461";"SUBV";"SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN";"G/13301/77999";"TRÁFICO / OTRAS SUVB. EMP. PRIVADAS";"false";"CONCURRENCIA COMPETITIVA";"10";"PERSONA FÍSICA ESPAÑOLA MAYOR DE 14 AÑOS";"CONVOCATORIA SUBVENCIÓN TAXI FREE 2019";"SI";"47212";"460461"
"1321986";"1321986";"CONVOCATORIA SUBVENCIÓN TAXI FREE 2019";"150";"ÁREA DE GOBIERNO DE MEDIO AMBIENTE Y MOVILIDAD";"28079";"Madrid";"Dato anonimizado según RD 130/2019 1321986";"Dato anonimizado según RD 130/2019 1321986";"MDRD";"Ayuntamiento de Madrid";113.60;"2020-02-27 00:00:00.0";"04";"OTRAS PRESTACIONES ECONÓMICAS";"https://www.pap.hacienda.gob.es/bdnstrans/GE/es/convocatoria/460461";"SUBV";"SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN";"G/13301/77999";"TRÁFICO / OTRAS SUVB. EMP. PRIVADAS";"false";"CONCURRENCIA COMPETITIVA";"10";"PERSONA FÍSICA ESPAÑOLA MAYOR DE 14 AÑOS";"CONVOCATORIA SUBVENCIÓN TAXI FREE 2019";"SI";"47213";"460461"
"1321987";"1321987";"CONVOCATORIA SUBVENCIÓN TAXI FREE 2019";"150";"ÁREA DE GOBIERNO DE MEDIO AMBIENTE Y MOVILIDAD";"28079";"Madrid";"Dato anonimizado según RD 130/2019 1321987";"Dato anonimizado según RD 130/2019 1321987";"MDRD";"Ayuntamiento de Madrid";240.99;"2020-02-27 00:00:00.0";"04";"OTRAS PRESTACIONES ECONÓMICAS";"https://www.pap.hacienda.gob.es/bdnstrans/GE/es/convocatoria/460461";"SUBV";"SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN";"G/13301/77999";"TRÁFICO / OTRAS SUVB. EMP. PRIVADAS";"false";"CONCURRENCIA COMPETITIVA";"10";"PERSONA FÍSICA ESPAÑOLA MAYOR DE 14 AÑOS";"CONVOCATORIA SUBVENCIÓN TAXI FREE 2019";"SI";"47214";"460461"
"1321988";"1321988";"CONVOCATORIA SUBVENCIÓN TAXI FREE 2019";"150";"ÁREA DE GOBIERNO DE MEDIO AMBIENTE Y MOVILIDAD";"28079";"Madrid";"Dato anonimizado según RD 130/2019 1321988";"Dato anonimizado según RD 130/2019 1321988";"MDRD";"Ayuntamiento de Madrid";246.45;"2020-02-27 00:00:00.0";"04";"OTRAS PRESTACIONES ECONÓMICAS";"https://www.pap.hacienda.gob.es/bdnstrans/GE/es/convocatoria/460461";"SUBV";"SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN";"G/13301/77999";"TRÁFICO / OTRAS SUVB. EMP. PRIVADAS";"false";"CONCURRENCIA COMPETITIVA";"20";"PERSONA FÍSICA EXTRANJERA";"CONVOCATORIA SUBVENCIÓN TAXI FREE 2019";"SI";"47215";"460461"
"1321989";"1321989";"CONVOCATORIA SUBVENCIÓN TAXI FREE 2019";"150";"ÁREA DE GOBIERNO DE MEDIO AMBIENTE Y MOVILIDAD";"28079";"Madrid";"Dato anonimizado según RD 130/2019 1321989";"Dato anonimizado según RD 130/2019 1321989";"MDRD";"Ayuntamiento de Madrid";243.36;"2020-02-27 00:00:00.0";"04";"OTRAS PRESTACIONES ECONÓMICAS";"https://www.pap.hacienda.gob.es/bdnstrans/GE/es/convocatoria/460461";"SUBV";"SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN";"G/13301/77999";"TRÁFICO / OTRAS SUVB. EMP. PRIVADAS";"false";"CONCURRENCIA COMPETITIVA";"20";"PERSONA FÍSICA EXTRANJERA";"CONVOCATORIA SUBVENCIÓN TAXI FREE 2019";"SI";"47216";"460461"
"1321990";"1321990";"CONVOCATORIA SUBVENCIÓN TAXI FREE 2019";"150";"ÁREA DE GOBIERNO DE MEDIO AMBIENTE Y MOVILIDAD";"28079";"Madrid";"Dato anonimizado según RD 130/2019 1321990";"Dato anonimizado según RD 130/2019 1321990";"MDRD";"Ayuntamiento de Madrid";333.63;"2020-02-27 00:00:00.0";"04";"OTRAS PRESTACIONES ECONÓMICAS";"https://www.pap.hacienda.gob.es/bdnstrans/GE/es/convocatoria/460461";"SUBV";"SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN";"G/13301/77999";"TRÁFICO / OTRAS SUVB. EMP. PRIVADAS";"false";"CONCURRENCIA COMPETITIVA";"20";"PERSONA FÍSICA EXTRANJERA";"CONVOCATORIA SUBVENCIÓN TAXI FREE 2019";"SI";"47217";"460461"
"1321991";"1321991";"CONVOCATORIA SUBVENCIÓN TAXI FREE 2019";"150";"ÁREA DE GOBIERNO DE MEDIO AMBIENTE Y MOVILIDAD";"28079";"Madrid";"Dato anonimizado según RD 130/2019 1321991";"Dato anonimizado según RD 130/2019 1321991";"MDRD";"Ayuntamiento de Madrid";112.66;"2020-02-27 00:00:00.0";"04";"OTRAS PRESTACIONES ECONÓMICAS";"https://www.pap.hacienda.gob.es/bdnstrans/GE/es/convocatoria/460461";"SUBV";"SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN";"G/13301/77999";"TRÁFICO / OTRAS SUVB. EMP. PRIVADAS";"false";"CONCURRENCIA COMPETITIVA";"10";"PERSONA FÍSICA ESPAÑOLA MAYOR DE 14 AÑOS";"CONVOCATORIA SUBVENCIÓN TAXI FREE 2019";"SI";"47219";"460461"
"1321992";"1321992";"CONVOCATORIA SUBVENCIÓN TAXI FREE 2019";"150";"ÁREA DE GOBIERNO DE MEDIO AMBIENTE Y MOVILIDAD";"28079";"Madrid";"Dato anonimizado según RD 130/2019 1321992";"Dato anonimizado según RD 130/2019 1321992";"MDRD";"Ayuntamiento de Madrid";242.97;"2020-02-27 00:00:00.0";"04";"OTRAS PRESTACIONES ECONÓMICAS";"https://www.pap.hacienda.gob.es/bdnstrans/GE/es/convocatoria/460461";"SUBV";"SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN";"G/13301/77999";"TRÁFICO / OTRAS SUVB. EMP. PRIVADAS";"false";"CONCURRENCIA COMPETITIVA";"10";"PERSONA FÍSICA ESPAÑOLA MAYOR DE 14 AÑOS";"CONVOCATORIA SUBVENCIÓN TAXI FREE 2019";"SI";"47220";"460461"
"1321993";"1321993";"CONVOCATORIA SUBVENCIÓN TAXI FREE 2019";"150";"ÁREA DE GOBIERNO DE MEDIO AMBIENTE Y MOVILIDAD";"28079";"Madrid";"Dato anonimizado según RD 130/2019 1321993";"Dato anonimizado según RD 130/2019 1321993";"MDRD";"Ayuntamiento de Madrid";160.78;"2020-02-27 00:00:00.0";"04";"OTRAS PRESTACIONES ECONÓMICAS";"https://www.pap.hacienda.gob.es/bdnstrans/GE/es/convocatoria/460461";"SUBV";"SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN";"G/13301/77999";"TRÁFICO / OTRAS SUVB. EMP. PRIVADAS";"false";"CONCURRENCIA COMPETITIVA";"10";"PERSONA FÍSICA ESPAÑOLA MAYOR DE 14 AÑOS";"CONVOCATORIA SUBVENCIÓN TAXI FREE 2019";"SI";"47221";"460461"
"1321994";"1321994";"CONVOCATORIA SUBVENCIÓN TAXI FREE 2019";"150";"ÁREA DE GOBIERNO DE MEDIO AMBIENTE Y MOVILIDAD";"28079";"Madrid";"Dato anonimizado según RD 130/2019 1321994";"Dato anonimizado según RD 130/2019 1321994";"MDRD";"Ayuntamiento de Madrid";241.98;"2020-02-27 00:00:00.0";"04";"OTRAS PRESTACIONES ECONÓMICAS";"https://www.pap.hacienda.gob.es/bdnstrans/GE/es/convocatoria/460461";"SUBV";"SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN";"G/13301/77999";"TRÁFICO / OTRAS SUVB. EMP. PRIVADAS";"false";"CONCURRENCIA COMPETITIVA";"10";"PERSONA FÍSICA ESPAÑOLA MAYOR DE 14 AÑOS";"CONVOCATORIA SUBVENCIÓN TAXI FREE 2019";"SI";"47222";"460461"
"1321995";"1321995";"CONVOCATORIA SUBVENCIÓN TAXI FREE 2019";"150";"ÁREA DE GOBIERNO DE MEDIO AMBIENTE Y MOVILIDAD";"28079";"Madrid";"Dato anonimizado según RD 130/2019 1321995";"Dato anonimizado según RD 130/2019 1321995";"MDRD";"Ayuntamiento de Madrid";247.93;"2020-02-27 00:00:00.0";"04";"OTRAS PRESTACIONES ECONÓMICAS";"https://www.pap.hacienda.gob.es/bdnstrans/GE/es/convocatoria/460461";"SUBV";"SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN";"G/13301/77999";"TRÁFICO / OTRAS SUVB. EMP. PRIVADAS";"false";"CONCURRENCIA COMPETITIVA";"10";"PERSONA FÍSICA ESPAÑOLA MAYOR DE 14 AÑOS";"CONVOCATORIA SUBVENCIÓN TAXI FREE 2019";"SI";"47223";"460461"
"1321996";"1321996";"CONVOCATORIA SUBVENCIÓN TAXI FREE 2019";"150";"ÁREA DE GOBIERNO DE MEDIO AMBIENTE Y MOVILIDAD";"28079";"Madrid";"Dato anonimizado según RD 130/2019 1321996";"Dato anonimizado según RD 130/2019 1321996";"MDRD";"Ayuntamiento de Madrid";242.97;"2020-02-27 00:00:00.0";"04";"OTRAS PRESTACIONES ECONÓMICAS";"https://www.pap.hacienda.gob.es/bdnstrans/GE/es/convocatoria/460461";"SUBV";"SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN";"G/13301/77999";"TRÁFICO / OTRAS SUVB. EMP. PRIVADAS";"false";"CONCURRENCIA COMPETITIVA";"10";"PERSONA FÍSICA ESPAÑOLA MAYOR DE 14 AÑOS";"CONVOCATORIA SUBVENCIÓN TAXI FREE 2019";"SI";"47224";"460461"
"1321997";"1321997";"CONVOCATORIA SUBVENCIÓN TAXI FREE 2019";"150";"ÁREA DE GOBIERNO DE MEDIO AMBIENTE Y MOVILIDAD";"28079";"Madrid";"Dato anonimizado según RD 130/2019 1321997";"Dato anonimizado según RD 130/2019 1321997";"MDRD";"Ayuntamiento de Madrid";242.97;"2020-02-27 00:00:00.0";"04";"OTRAS PRESTACIONES ECONÓMICAS";"https://www.pap.hacienda.gob.es/bdnstrans/GE/es/convocatoria/460461";"SUBV";"SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN";"G/13301/77999";"TRÁFICO / OTRAS SUVB. EMP. PRIVADAS";"false";"CONCURRENCIA COMPETITIVA";"10";"PERSONA FÍSICA ESPAÑOLA MAYOR DE 14 AÑOS";"CONVOCATORIA SUBVENCIÓN TAXI FREE 2019";"SI";"47225";"460461"
"1321998";"1321998";"CONVOCATORIA SUBVENCIÓN TAXI FREE 2019";"150";"ÁREA DE GOBIERNO DE MEDIO AMBIENTE Y MOVILIDAD";"28079";"Madrid";"Dato anonimizado según RD 130/2019 1321998";"Dato anonimizado según RD 130/2019 1321998";"MDRD";"Ayuntamiento de Madrid";236.98;"2020-02-27 00:00:00.0";"04";"OTRAS PRESTACIONES ECONÓMICAS";"https://www.pap.hacienda.gob.es/bdnstrans/GE/es/convocatoria/460461";"SUBV";"SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN";"G/13301/77999";"TRÁFICO / OTRAS SUVB. EMP. PRIVADAS";"false";"CONCURRENCIA COMPETITIVA";"10";"PERSONA FÍSICA ESPAÑOLA MAYOR DE 14 AÑOS";"CONVOCATORIA SUBVENCIÓN TAXI FREE 2019";"SI";"47226";"460461"
"1321999";"1321999";"CONVOCATORIA SUBVENCIÓN TAXI FREE 2019";"150";"ÁREA DE GOBIERNO DE MEDIO AMBIENTE Y MOVILIDAD";"28079";"Madrid";"Dato anonimizado según RD 130/2019 1321999";"Dato anonimizado según RD 130/2019 1321999";"MDRD";"Ayuntamiento de Madrid";323.31;"2020-02-27 00:00:00.0";"04";"OTRAS PRESTACIONES ECONÓMICAS";"https://www.pap.hacienda.gob.es/bdnstrans/GE/es/convocatoria/460461";"SUBV";"SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN";"G/13301/77999";"TRÁFICO / OTRAS SUVB. EMP. PRIVADAS";"false";"CONCURRENCIA COMPETITIVA";"10";"PERSONA FÍSICA ESPAÑOLA MAYOR DE 14 AÑOS";"CONVOCATORIA SUBVENCIÓN TAXI FREE 2019";"SI";"47227";"460461"
"1322000";"1322000";"CONVOCATORIA SUBVENCIÓN TAXI FREE 2019";"150";"ÁREA DE GOBIERNO DE MEDIO AMBIENTE Y MOVILIDAD";"28079";"Madrid";"Dato anonimizado según RD 130/2019 1322000";"Dato anonimizado según RD 130/2019 1322000";"MDRD";"Ayuntamiento de Madrid";105.63;"2020-02-27 00:00:00.0";"04";"OTRAS PRESTACIONES ECONÓMICAS";"https://www.pap.hacienda.gob.es/bdnstrans/GE/es/convocatoria/460461";"SUBV";"SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN";"G/13301/77999";"TRÁFICO / OTRAS SUVB. EMP. PRIVADAS";"false";"CONCURRENCIA COMPETITIVA";"10";"PERSONA FÍSICA ESPAÑOLA MAYOR DE 14 AÑOS";"CONVOCATORIA SUBVENCIÓN TAXI FREE 2019";"SI";"47228";"460461"
"1322001";"1322001";"CONVOCATORIA SUBVENCIÓN TAXI FREE 2019";"150";"ÁREA DE GOBIERNO DE MEDIO AMBIENTE Y MOVILIDAD";"28079";"Madrid";"Dato anonimizado según RD 130/2019 1322001";"Dato anonimizado según RD 130/2019 1322001";"MDRD";"Ayuntamiento de Madrid";112.78;"2020-02-27 00:00:00.0";"04";"OTRAS PRESTACIONES ECONÓMICAS";"https://www.pap.hacienda.gob.es/bdnstrans/GE/es/convocatoria/460461";"SUBV";"SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN";"G/13301/77999";"TRÁFICO / OTRAS SUVB. EMP. PRIVADAS";"false";"CONCURRENCIA COMPETITIVA";"10";"PERSONA FÍSICA ESPAÑOLA MAYOR DE 14 AÑOS";"CONVOCATORIA SUBVENCIÓN TAXI FREE 2019";"SI";"47229";"460461"
"1322002";"1322002";"CONVOCATORIA SUBVENCIÓN TAXI FREE 2019";"150";"ÁREA DE GOBIERNO DE MEDIO AMBIENTE Y MOVILIDAD";"28079";"Madrid";"Dato anonimizado según RD 130/2019 1322002";"Dato anonimizado según RD 130/2019 1322002";"MDRD";"Ayuntamiento de Madrid";168.10;"2020-02-27 00:00:00.0";"04";"OTRAS PRESTACIONES ECONÓMICAS";"https://www.pap.hacienda.gob.es/bdnstrans/GE/es/convocatoria/460461";"SUBV";"SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN";"G/13301/77999";"TRÁFICO / OTRAS SUVB. EMP. PRIVADAS";"false";"CONCURRENCIA COMPETITIVA";"10";"PERSONA FÍSICA ESPAÑOLA MAYOR DE 14 AÑOS";"CONVOCATORIA SUBVENCIÓN TAXI FREE 2019";"SI";"47231";"460461"
"1322003";"1322003";"CONVOCATORIA SUBVENCIÓN TAXI FREE 2019";"150";"ÁREA DE GOBIERNO DE MEDIO AMBIENTE Y MOVILIDAD";"28079";"Madrid";"Dato anonimizado según RD 130/2019 1322003";"Dato anonimizado según RD 130/2019 1322003";"MDRD";"Ayuntamiento de Madrid";164.13;"2020-02-27 00:00:00.0";"04";"OTRAS PRESTACIONES ECONÓMICAS";"https://www.pap.hacienda.gob.es/bdnstrans/GE/es/convocatoria/460461";"SUBV";"SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN";"G/13301/77999";"TRÁFICO / OTRAS SUVB. EMP. PRIVADAS";"false";"CONCURRENCIA COMPETITIVA";"10";"PERSONA FÍSICA ESPAÑOLA MAYOR DE 14 AÑOS";"CONVOCATORIA SUBVENCIÓN TAXI FREE 2019";"SI";"47232";"460461"
"1322004";"1322004";"CONVOCATORIA SUBVENCIÓN TAXI FREE 2019";"150";"ÁREA DE GOBIERNO DE MEDIO AMBIENTE Y MOVILIDAD";"28079";"Madrid";"Dato anonimizado según RD 130/2019 1322004";"Dato anonimizado según RD 130/2019 1322004";"MDRD";"Ayuntamiento de Madrid";244.56;"2020-02-27 00:00:00.0";"04";"OTRAS PRESTACIONES ECONÓMICAS";"https://www.pap.hacienda.gob.es/bdnstrans/GE/es/convocatoria/460461";"SUBV";"SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN";"G/13301/77999";"TRÁFICO / OTRAS SUVB. EMP. PRIVADAS";"false";"CONCURRENCIA COMPETITIVA";"10";"PERSONA FÍSICA ESPAÑOLA MAYOR DE 14 AÑOS";"CONVOCATORIA SUBVENCIÓN TAXI FREE 2019";"SI";"47233";"460461"
"1322005";"1322005";"CONVOCATORIA SUBVENCIÓN TAXI FREE 2019";"150";"ÁREA DE GOBIERNO DE MEDIO AMBIENTE Y MOVILIDAD";"28079";"Madrid";"Dato anonimizado según RD 130/2019 1322005";"Dato anonimizado según RD 130/2019 1322005";"MDRD";"Ayuntamiento de Madrid";111.87;"2020-02-27 00:00:00.0";"04";"OTRAS PRESTACIONES ECONÓMICAS";"https://www.pap.hacienda.gob.es/bdnstrans/GE/es/convocatoria/460461";"SUBV";"SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN";"G/13301/77999";"TRÁFICO / OTRAS SUVB. EMP. PRIVADAS";"false";"CONCURRENCIA COMPETITIVA";"10";"PERSONA FÍSICA ESPAÑOLA MAYOR DE 14 AÑOS";"CONVOCATORIA SUBVENCIÓN TAXI FREE 2019";"SI";"47234";"460461"
"1322006";"1322006";"CONVOCATORIA SUBVENCIÓN TAXI FREE 2019";"150";"ÁREA DE GOBIERNO DE MEDIO AMBIENTE Y MOVILIDAD";"28079";"Madrid";"Dato anonimizado según RD 130/2019 1322006";"Dato anonimizado según RD 130/2019 1322006";"MDRD";"Ayuntamiento de Madrid";249.00;"2020-02-27 00:00:00.0";"04";"OTRAS PRESTACIONES ECONÓMICAS";"https://www.pap.hacienda.gob.es/bdnstrans/GE/es/convocatoria/460461";"SUBV";"SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN";"G/13301/77999";"TRÁFICO / OTRAS SUVB. EMP. PRIVADAS";"false";"CONCURRENCIA COMPETITIVA";"10";"PERSONA FÍSICA ESPAÑOLA MAYOR DE 14 AÑOS";"CONVOCATORIA SUBVENCIÓN TAXI FREE 2019";"SI";"47235";"460461"
"1322007";"1322007";"CONVOCATORIA SUBVENCIÓN TAXI FREE 2019";"150";"ÁREA DE GOBIERNO DE MEDIO AMBIENTE Y MOVILIDAD";"28079";"Madrid";"Dato anonimizado según RD 130/2019 1322007";"Dato anonimizado según RD 130/2019 1322007";"MDRD";"Ayuntamiento de Madrid";183.47;"2020-02-27 00:00:00.0";"04";"OTRAS PRESTACIONES ECONÓMICAS";"https://www.pap.hacienda.gob.es/bdnstrans/GE/es/convocatoria/460461";"SUBV";"SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN";"G/13301/77999";"TRÁFICO / OTRAS SUVB. EMP. PRIVADAS";"false";"CONCURRENCIA COMPETITIVA";"10";"PERSONA FÍSICA ESPAÑOLA MAYOR DE 14 AÑOS";"CONVOCATORIA SUBVENCIÓN TAXI FREE 2019";"SI";"47236";"460461"
"1322008";"1322008";"CONVOCATORIA SUBVENCIÓN TAXI FREE 2019";"150";"ÁREA DE GOBIERNO DE MEDIO AMBIENTE Y MOVILIDAD";"28079";"Madrid";"Dato anonimizado según RD 130/2019 1322008";"Dato anonimizado según RD 130/2019 1322008";"MDRD";"Ayuntamiento de Madrid";240.00;"2020-02-27 00:00:00.0";"04";"OTRAS PRESTACIONES ECONÓMICAS";"https://www.pap.hacienda.gob.es/bdnstrans/GE/es/convocatoria/460461";"SUBV";"SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN";"G/13301/77999";"TRÁFICO / OTRAS SUVB. EMP. PRIVADAS";"false";"CONCURRENCIA COMPETITIVA";"10";"PERSONA FÍSICA ESPAÑOLA MAYOR DE 14 AÑOS";"CONVOCATORIA SUBVENCIÓN TAXI FREE 2019";"SI";"47237";"460461"
"1322009";"1322009";"CONVOCATORIA SUBVENCIÓN TAXI FREE 2019";"150";"ÁREA DE GOBIERNO DE MEDIO AMBIENTE Y MOVILIDAD";"28079";"Madrid";"Dato anonimizado según RD 130/2019 1322009";"Dato anonimizado según RD 130/2019 1322009";"MDRD";"Ayuntamiento de Madrid";316.77;"2020-02-27 00:00:00.0";"04";"OTRAS PRESTACIONES ECONÓMICAS";"https://www.pap.hacienda.gob.es/bdnstrans/GE/es/convocatoria/460461";"SUBV";"SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN";"G/13301/77999";"TRÁFICO / OTRAS SUVB. EMP. PRIVADAS";"false";"CONCURRENCIA COMPETITIVA";"10";"PERSONA FÍSICA ESPAÑOLA MAYOR DE 14 AÑOS";"CONVOCATORIA SUBVENCIÓN TAXI FREE 2019";"SI";"47238";"460461"
"1322010";"1322010";"CONVOCATORIA SUBVENCIÓN TAXI FREE 2019";"150";"ÁREA DE GOBIERNO DE MEDIO AMBIENTE Y MOVILIDAD";"28079";"Madrid";"Dato anonimizado según RD 130/2019 1322010";"Dato anonimizado según RD 130/2019 1322010";"MDRD";"Ayuntamiento de Madrid";117.02;"2020-02-27 00:00:00.0";"04";"OTRAS PRESTACIONES ECONÓMICAS";"https://www.pap.hacienda.gob.es/bdnstrans/GE/es/convocatoria/460461";"SUBV";"SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN";"G/13301/77999";"TRÁFICO / OTRAS SUVB. EMP. PRIVADAS";"false";"CONCURRENCIA COMPETITIVA";"10";"PERSONA FÍSICA ESPAÑOLA MAYOR DE 14 AÑOS";"CONVOCATORIA SUBVENCIÓN TAXI FREE 2019";"SI";"47239";"460461"
"1322011";"1322011";"CONVOCATORIA SUBVENCIÓN TAXI FREE 2019";"150";"ÁREA DE GOBIERNO DE MEDIO AMBIENTE Y MOVILIDAD";"28079";"Madrid";"Dato anonimizado según RD 130/2019 1322011";"Dato anonimizado según RD 130/2019 1322011";"MDRD";"Ayuntamiento de Madrid";138.84;"2020-02-27 00:00:00.0";"04";"OTRAS PRESTACIONES ECONÓMICAS";"https://www.pap.hacienda.gob.es/bdnstrans/GE/es/convocatoria/460461";"SUBV";"SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN";"G/13301/77999";"TRÁFICO / OTRAS SUVB. EMP. PRIVADAS";"false";"CONCURRENCIA COMPETITIVA";"10";"PERSONA FÍSICA ESPAÑOLA MAYOR DE 14 AÑOS";"CONVOCATORIA SUBVENCIÓN TAXI FREE 2019";"SI";"47240";"460461"
"1322012";"1322012";"CONVOCATORIA SUBVENCIÓN TAXI FREE 2019";"150";"ÁREA DE GOBIERNO DE MEDIO AMBIENTE Y MOVILIDAD";"28079";"Madrid";"Dato anonimizado según RD 130/2019 1322012";"Dato anonimizado según RD 130/2019 1322012";"MDRD";"Ayuntamiento de Madrid";241.98;"2020-02-27 00:00:00.0";"04";"OTRAS PRESTACIONES ECONÓMICAS";"https://www.pap.hacienda.gob.es/bdnstrans/GE/es/convocatoria/460461";"SUBV";"SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN";"G/13301/77999";"TRÁFICO / OTRAS SUVB. EMP. PRIVADAS";"false";"CONCURRENCIA COMPETITIVA";"10";"PERSONA FÍSICA ESPAÑOLA MAYOR DE 14 AÑOS";"CONVOCATORIA SUBVENCIÓN TAXI FREE 2019";"SI";"47241";"460461"
"1322013";"1322013";"CONVOCATORIA SUBVENCIÓN TAXI FREE 2019";"150";"ÁREA DE GOBIERNO DE MEDIO AMBIENTE Y MOVILIDAD";"28079";"Madrid";"Dato anonimizado según RD 130/2019 1322013";"Dato anonimizado según RD 130/2019 1322013";"MDRD";"Ayuntamiento de Madrid";251.90;"2020-02-27 00:00:00.0";"04";"OTRAS PRESTACIONES ECONÓMICAS";"https://www.pap.hacienda.gob.es/bdnstrans/GE/es/convocatoria/460461";"SUBV";"SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN";"G/13301/77999";"TRÁFICO / OTRAS SUVB. EMP. PRIVADAS";"false";"CONCURRENCIA COMPETITIVA";"10";"PERSONA FÍSICA ESPAÑOLA MAYOR DE 14 AÑOS";"CONVOCATORIA SUBVENCIÓN TAXI FREE 2019";"SI";"47242";"460461"
