ikey;id;title;area_id;area_title;municipio_id;municipio_title;adjudicatario_id;adjudicatario_title;entidad_financiadora_id;entidad_financiadora_title;importe;fecha_adjudicacion;linea_financiacion_id;linea_financiacion_title;bases_reguladoras;tipo_instrumento_id;tipo_instrumento_title;aplicacion_presupuestaria_id;aplicacion_presupuestaria_title;nominativa;tipo_procedimiento;naturaleza_juridica_id;naturaleza_juridica_title;proyecto_subvencionado;publicable;id_subvencion;id_convocatoria
"2277875";"2277875";"BECAS COMEDOR 2º T 2021/2022 R. S. ILDEFONSO.";"180";"ÁREA DE GOBIERNO DE FAMILIAS, IGUALDAD Y BIENESTAR SOCIAL";"28079";"Madrid";"***0092**";"AISHA SOLANGE HURTADO AUQUI";"MDRD";"Ayuntamiento de Madrid";375.00;"2022-09-07 00:00:00.0";"05";"SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL";"https://www.pap.hacienda.gob.es/bdnstrans/GE/es/convocatoria/648053";"SUBV";"SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN";"G/32301/48201";"CENTROS DOCENTES ENSEÑANZA INFANTIL Y PRIMARIA / BECAS";"false";"CONCESIÓN DIRECTA";"20";"PERSONA FÍSICA EXTRANJERA";"BECAS COMEDOR 2º T 2021/2022 R. S. ILDEFONSO.";"SI";"9305";"648053"
"2277876";"2277876";"BECAS COMEDOR 2º T 2021/2022 R. S. ILDEFONSO.";"180";"ÁREA DE GOBIERNO DE FAMILIAS, IGUALDAD Y BIENESTAR SOCIAL";"28079";"Madrid";"****0795*";"KIARA ROMAN BENITEZ";"MDRD";"Ayuntamiento de Madrid";302.56;"2022-09-07 00:00:00.0";"05";"SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL";"https://www.pap.hacienda.gob.es/bdnstrans/GE/es/convocatoria/648054";"SUBV";"SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN";"G/32301/48201";"CENTROS DOCENTES ENSEÑANZA INFANTIL Y PRIMARIA / BECAS";"false";"CONCESIÓN DIRECTA";"20";"PERSONA FÍSICA EXTRANJERA";"BECAS COMEDOR 2º T 2021/2022 R. S. ILDEFONSO.";"SI";"9306";"648054"
"2277877";"2277877";"BECAS COMEDOR 2º T 2021/2022 R. S. ILDEFONSO.";"180";"ÁREA DE GOBIERNO DE FAMILIAS, IGUALDAD Y BIENESTAR SOCIAL";"28079";"Madrid";"****0930*";"RODRIGO ROMAN BENITEZ";"MDRD";"Ayuntamiento de Madrid";302.56;"2022-09-07 00:00:00.0";"05";"SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL";"https://www.pap.hacienda.gob.es/bdnstrans/GE/es/convocatoria/648055";"SUBV";"SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN";"G/32301/48201";"CENTROS DOCENTES ENSEÑANZA INFANTIL Y PRIMARIA / BECAS";"false";"CONCESIÓN DIRECTA";"20";"PERSONA FÍSICA EXTRANJERA";"BECAS COMEDOR 2º T 2021/2022 R. S. ILDEFONSO.";"SI";"9307";"648055"
"2277878";"2277878";"BECAS COMEDOR 2º T 2021/2022 R. S. ILDEFONSO.";"180";"ÁREA DE GOBIERNO DE FAMILIAS, IGUALDAD Y BIENESTAR SOCIAL";"28079";"Madrid";"****1326*";"YESICA PAOLA VALENCIA GOMEZ";"MDRD";"Ayuntamiento de Madrid";302.56;"2022-09-07 00:00:00.0";"05";"SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL";"https://www.pap.hacienda.gob.es/bdnstrans/GE/es/convocatoria/648035";"SUBV";"SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN";"G/32301/48201";"CENTROS DOCENTES ENSEÑANZA INFANTIL Y PRIMARIA / BECAS";"false";"CONCESIÓN DIRECTA";"20";"PERSONA FÍSICA EXTRANJERA";"BECAS COMEDOR 2º T 2021/2022 R. S. ILDEFONSO.";"SI";"9308";"648035"
"2278204";"2278204";"CONVENIO SUBVENCIÓN 2022 CRUZ ROJA ADICCIONES";"508";"MADRID SALUD";"28079";"Madrid";"Q2866001G";"CRUZ ROJA ESPAÑOLA";"508";"Madrid Salud";1066620.00;"2022-07-28 00:00:00.0";"05";"SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL";"https://www.pap.hacienda.gob.es/bdnstrans/GE/es/convocatoria/642501";"SUBV";"SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN";"G/31102/48901";"ADICCIONES / OT. TRANF. A INSITUC. S/F";"true";"CONCESIÓN DIRECTA";"43";"PERSONA JURÍDICA ESPAÑOLA.OO.AA.AUTONÓMICOS Y ASIM";"CONVENIO SUBVENCIÓN 2022 CRUZ ROJA ADICCIONES";"SI";"9634";"642501"
"2278224";"2278224";"SUBV.NOMINATIVA OEI-MADRID EN IBEROAMERICA";"112";"INTERNACIONALIZACIÓN Y COOPERACIÓN";"28079";"Madrid";"G28212488";"ORGANIZACION DE ESTADOS IBEROAMERI- CANOS PARA LA EDUCACION LA CIENCIA Y LA CULTURA";"MDRD";"Ayuntamiento de Madrid";50000.00;"2022-09-07 00:00:00.0";"04";"OTRAS PRESTACIONES ECONÓMICAS";"https://www.pap.hacienda.gob.es/bdnstrans/GE/es/convocatoria/650586";"SUBV";"SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN";"G/92207/48901";"INTERNACIONALIZACIÓN Y FONDOS EUROPEOS / OT. TRANF. A INSITUC. S/F";"true";"CONCESIÓN DIRECTA";"36";"PERSONA JURÍDICA ESPAÑOLA.ASOCIACIONES Y OTROS";"SUBV.NOMINATIVA OEI-MADRID EN IBEROAMERICA";"SI";"9654";"650586"
"2278316";"2278316";"Cº SUBV. DIRECTA PROMOCIÓN MWCC EN TEJIDO EMPRESARIAL";"140";"ÁREA DE GOBIERNO DE ECONOMÍA, INNOVACIÓN Y EMPLEO";"28079";"Madrid";"G01605781";"CLUSTER MADRID CAPITAL MUNDIAL DE L CONSTRUCCION INGENIERIA Y ARQUITECT";"MDRD";"Ayuntamiento de Madrid";50000.00;"2022-08-23 00:00:00.0";"18";"OTRAS ACTUACIONES DE CARÁCTER ECONÓMICO";"https://www.pap.hacienda.gob.es/bdnstrans/GE/es/convocatoria/645569";"SUBV";"SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN";"G/92320/48901";"ANÁLISIS SOCIOECONÓMICO / OT. TRANF. A INSITUC. S/F";"true";"CONCESIÓN DIRECTA";"36";"PERSONA JURÍDICA ESPAÑOLA.ASOCIACIONES Y OTROS";"Cº SUBV. DIRECTA PROMOCIÓN MWCC EN TEJIDO EMPRESARIAL";"SI";"9746";"645569"
"2278333";"2278333";"SUBVENCIÓN NOMINATIVA ASOCIACION VICTIMAS TERRORISMO AVT 2022";"102";"COORDINACIÓN GENERAL DE LA ALCALDÍA";"28079";"Madrid";"G28933455";"ASOC VICTIMAS DEL TERRORISMO";"MDRD";"Ayuntamiento de Madrid";25000.00;"2022-07-28 00:00:00.0";"05";"SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL";"https://www.pap.hacienda.gob.es/bdnstrans/GE/es/convocatoria/650885";"SUBV";"SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN";"G/92206/48901";"COORDINACIÓN GENERAL DE LA ALCALDÍA / OT. TRANF. A INSITUC. S/F";"true";"CONCESIÓN DIRECTA";"36";"PERSONA JURÍDICA ESPAÑOLA.ASOCIACIONES Y OTROS";"SUBVENCIÓN NOMINATIVA ASOCIACION VICTIMAS TERRORISMO AVT 2022";"SI";"9763";"650885"
"2278367";"2278367";"SUBVENCION NOMINATIVA ASOCIACION 11M AFECTADOS TERRORISMO. AÑO 2022";"102";"COORDINACIÓN GENERAL DE LA ALCALDÍA";"28079";"Madrid";"G83987859";"ASOCIACION 11 M AFECTADOS DEL TERRORISMO";"MDRD";"Ayuntamiento de Madrid";25000.00;"2022-07-28 00:00:00.0";"05";"SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL";"https://www.pap.hacienda.gob.es/bdnstrans/GE/es/convocatoria/650879";"SUBV";"SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN";"G/92206/48901";"COORDINACIÓN GENERAL DE LA ALCALDÍA / OT. TRANF. A INSITUC. S/F";"true";"CONCESIÓN DIRECTA";"36";"PERSONA JURÍDICA ESPAÑOLA.ASOCIACIONES Y OTROS";"SUBVENCION NOMINATIVA ASOCIACION 11M AFECTADOS TERRORISMO. AÑO 2022";"SI";"9797";"650879"
"2278369";"2278369";"SUBVENCIÓN NOMINATIVA FUNDACIÓN VÍCTIMAS TERRORISMO FVT 2022";"102";"COORDINACIÓN GENERAL DE LA ALCALDÍA";"28079";"Madrid";"G83276790";"FUNDACIÓN VICTIMAS DEL TERRORISMO .";"MDRD";"Ayuntamiento de Madrid";25000.00;"2022-07-28 00:00:00.0";"05";"SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL";"https://www.pap.hacienda.gob.es/bdnstrans/GE/es/convocatoria/650886";"SUBV";"SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN";"G/92206/48099";"COORDINACIÓN GENERAL DE LA ALCALDÍA / A OTRAS FUNDACIONES";"true";"CONCESIÓN DIRECTA";"36";"PERSONA JURÍDICA ESPAÑOLA.ASOCIACIONES Y OTROS";"SUBVENCIÓN NOMINATIVA FUNDACIÓN VÍCTIMAS TERRORISMO FVT 2022";"SI";"9799";"650886"
"2278405";"2278405";"SUBV.NOM.PROGR.APOYO RESIDENC.JOV.SITUAC.GRAVE VULNERAB.SOCIAL";"180";"ÁREA DE GOBIERNO DE FAMILIAS, IGUALDAD Y BIENESTAR SOCIAL";"28079";"Madrid";"G85429058";"FUNDACION ISOS";"MDRD";"Ayuntamiento de Madrid";146000.00;"2022-07-28 00:00:00.0";"05";"SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL";"https://www.pap.hacienda.gob.es/bdnstrans/GE/es/convocatoria/641861";"SUBV";"SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN";"G/23102/48099";"FAMILIA E INFANCIA / A OTRAS FUNDACIONES";"true";"CONCESIÓN DIRECTA";"36";"PERSONA JURÍDICA ESPAÑOLA.ASOCIACIONES Y OTROS";"SUBV.NOM.PROGR.APOYO RESIDENC.JOV.SITUAC.GRAVE VULNERAB.SOCIAL";"SI";"9835";"641861"
"2278410";"2278410";"SUBV.NOM.RED ESPACIOS OCIO AUTOGEST. PARA ADOLESCENTES MADRID";"180";"ÁREA DE GOBIERNO DE FAMILIAS, IGUALDAD Y BIENESTAR SOCIAL";"28079";"Madrid";"G82237827";"FEDERACION INJUCAM PARA LA PROMOCION DE LA INFANCIA Y LA JUVENTUD";"MDRD";"Ayuntamiento de Madrid";485000.00;"2022-07-28 00:00:00.0";"05";"SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL";"https://www.pap.hacienda.gob.es/bdnstrans/GE/es/convocatoria/641857";"SUBV";"SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN";"G/23102/48901";"FAMILIA E INFANCIA / OT. TRANF. A INSITUC. S/F";"true";"CONCESIÓN DIRECTA";"36";"PERSONA JURÍDICA ESPAÑOLA.ASOCIACIONES Y OTROS";"SUBV.NOM.RED ESPACIOS OCIO AUTOGEST. PARA ADOLESCENTES MADRID";"SI";"9840";"641857"
"2278423";"2278423";"SUBV.NOM.CASAS LECTORAS 2022";"180";"ÁREA DE GOBIERNO DE FAMILIAS, IGUALDAD Y BIENESTAR SOCIAL";"28079";"Madrid";"G37025756";"FUNDACION GERMAN SANCHEZ RUIPEREZ";"MDRD";"Ayuntamiento de Madrid";34600.00;"2022-08-30 00:00:00.0";"05";"SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL";"https://www.pap.hacienda.gob.es/bdnstrans/GE/es/convocatoria/646837";"SUBV";"SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN";"G/23102/48099";"FAMILIA E INFANCIA / A OTRAS FUNDACIONES";"true";"CONCESIÓN DIRECTA";"36";"PERSONA JURÍDICA ESPAÑOLA.ASOCIACIONES Y OTROS";"SUBV.NOM.CASAS LECTORAS 2022";"SI";"9853";"646837"
"2278464";"2278464";"SUBV.NOM.ACTIV.OCIO VACAC.MENORES Y JOV.DISCAP.INTEL.O DESARR.";"180";"ÁREA DE GOBIERNO DE FAMILIAS, IGUALDAD Y BIENESTAR SOCIAL";"28079";"Madrid";"G28729853";"PLENA INCLUSION MADRID ORGANIZACION DE ENTIDADES EN FAVOR DE PERSONAS CON DISCAPACIDAD INTELECTUAL DE";"MDRD";"Ayuntamiento de Madrid";55000.00;"2022-09-27 00:00:00.0";"05";"SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL";"https://www.pap.hacienda.gob.es/bdnstrans/GE/es/convocatoria/651268";"SUBV";"SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN";"G/32601/48901";"SERVICIOS COMPLEMENTARIOS EDUCACIÓN / OT. TRANF. A INSITUC. S/F";"true";"CONCESIÓN DIRECTA";"36";"PERSONA JURÍDICA ESPAÑOLA.ASOCIACIONES Y OTROS";"SUBV.NOM.ACTIV.OCIO VACAC.MENORES Y JOV.DISCAP.INTEL.O DESARR.";"SI";"9894";"651268"
"2278471";"2278471";"SUBV.NOMINATIVA TEATRO REAL 2022";"130";"ÁREA DE GOBIERNO DE CULTURA, TURISMO Y DEPORTE";"28079";"Madrid";"G81352247";"FUNDACION DEL TEATRO REAL .";"MDRD";"Ayuntamiento de Madrid";1000000.00;"2022-08-02 00:00:00.0";"11";"CULTURA";"https://www.pap.hacienda.gob.es/bdnstrans/GE/es/convocatoria/642680";"SUBV";"SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN";"G/33401/48099";"ACTIVIDAD.CULTURALES / A OTRAS FUNDACIONES";"true";"CONCESIÓN DIRECTA";"36";"PERSONA JURÍDICA ESPAÑOLA.ASOCIACIONES Y OTROS";"SUBV.NOMINATIVA TEATRO REAL 2022";"SI";"9901";"642680"
"2278990";"2278990";"SUBV.NOM.PROGR.ATENC.INTEGRAL POBLAC.TRANSEXUAL";"180";"ÁREA DE GOBIERNO DE FAMILIAS, IGUALDAD Y BIENESTAR SOCIAL";"28079";"Madrid";"G79281069";"ASOCIACION TRANSEXUAL ESPAÑOLA TRANSEXUALIA";"MDRD";"Ayuntamiento de Madrid";41000.00;"2022-09-05 00:00:00.0";"05";"SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL";"https://www.pap.hacienda.gob.es/bdnstrans/GE/es/convocatoria/647619";"SUBV";"SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN";"G/23104/48901";"PROMOC. CONCILIACIÓN Y COOP. INST. PARA IGUALDAD D / OT. TRANF. A INSITUC. S/F";"true";"CONCESIÓN DIRECTA";"36";"PERSONA JURÍDICA ESPAÑOLA.ASOCIACIONES Y OTROS";"SUBV.NOM.PROGR.ATENC.INTEGRAL POBLAC.TRANSEXUAL";"SI";"10420";"647619"
"2279040";"2279040";"SUBV.NOM.PROYECTO ALOJAMIENTO A FAMILIAS MONOMARENTALES";"180";"ÁREA DE GOBIERNO DE FAMILIAS, IGUALDAD Y BIENESTAR SOCIAL";"28079";"Madrid";"G79075040";"ASOCIACION LAKOMA MADRID";"MDRD";"Ayuntamiento de Madrid";155000.00;"2022-08-29 00:00:00.0";"05";"SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL";"https://www.pap.hacienda.gob.es/bdnstrans/GE/es/convocatoria/646568";"SUBV";"SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN";"G/23106/48901";"SERVICIOS SOCIALES Y EMERGENCIA SOCIAL / OT. TRANF. A INSITUC. S/F";"true";"CONCESIÓN DIRECTA";"36";"PERSONA JURÍDICA ESPAÑOLA.ASOCIACIONES Y OTROS";"SUBV.NOM.PROYECTO ALOJAMIENTO A FAMILIAS MONOMARENTALES";"SI";"10470";"646568"
"2279043";"2279043";"SUBV.NOM.ATENCION A MUJERES EN SITUAC.DE EXCLUSION SOCIAL";"180";"ÁREA DE GOBIERNO DE FAMILIAS, IGUALDAD Y BIENESTAR SOCIAL";"28079";"Madrid";"R2800135B";"CARITAS DIOCESANA DE MADRID";"MDRD";"Ayuntamiento de Madrid";85000.00;"2022-09-07 00:00:00.0";"05";"SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL";"https://www.pap.hacienda.gob.es/bdnstrans/GE/es/convocatoria/647620";"SUBV";"SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN";"G/23107/48901";"INCLUSIÓN SOCIAL / OT. TRANF. A INSITUC. S/F";"true";"CONCESIÓN DIRECTA";"38";"PERSONA JURÍDICA ESPAÑOLA.INSTITUCIONES RELIGIOSAS";"SUBV.NOM.ATENCION A MUJERES EN SITUAC.DE EXCLUSION SOCIAL";"SI";"10473";"647620"
"2279045";"2279045";"SUBV.NOMIN.R.SOCIEDAD AMIGOS DEL PAÍS 2022";"130";"ÁREA DE GOBIERNO DE CULTURA, TURISMO Y DEPORTE";"28079";"Madrid";"G28791960";"  REAL   SOCIEDAD    ECONOMICA MATRITENSE DE AMIGOS DEL PAIS .";"MDRD";"Ayuntamiento de Madrid";50000.00;"2022-08-03 00:00:00.0";"11";"CULTURA";"https://www.pap.hacienda.gob.es/bdnstrans/GE/es/convocatoria/643490";"SUBV";"SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN";"G/33401/48901";"ACTIVIDAD.CULTURALES / OT. TRANF. A INSITUC. S/F";"true";"CONCESIÓN DIRECTA";"36";"PERSONA JURÍDICA ESPAÑOLA.ASOCIACIONES Y OTROS";"SUBV.NOMIN.R.SOCIEDAD AMIGOS DEL PAÍS 2022";"SI";"10475";"643490"
"2279068";"2279068";"SUBVENCION NOMINATIVA CC.OO. ACUERDO DERECHOS Y GARANTIAS SINDICATOS";"170";"ÁREA DE GOBIERNO DE HACIENDA Y PERSONAL";"28079";"Madrid";"G85699460";"FEDERACION DE SERVICIOS A LA CIUDADANIA DE COMISIONES OBRERAS";"MDRD";"Ayuntamiento de Madrid";65268.00;"2022-09-19 00:00:00.0";"04";"OTRAS PRESTACIONES ECONÓMICAS";"https://www.pap.hacienda.gob.es/bdnstrans/GE/es/convocatoria/650470";"SUBV";"SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN";"G/92005/48901";"RELACIONES LABORALES / OT. TRANF. A INSITUC. S/F";"true";"CONCESIÓN DIRECTA";"36";"PERSONA JURÍDICA ESPAÑOLA.ASOCIACIONES Y OTROS";"SUBVENCION NOMINATIVA CC.OO. ACUERDO DERECHOS Y GARANTIAS SINDICATOS";"SI";"10498";"650470"
"2279073";"2279073";"SUBV.NOM.ARTES ESC.ARTEMADFERIA 22";"130";"ÁREA DE GOBIERNO DE CULTURA, TURISMO Y DEPORTE";"28079";"Madrid";"G87604088";"ASOCIACION ARTES ESCENICAS MADRID FERIA ARTEMADFERIA";"MDRD";"Ayuntamiento de Madrid";35000.00;"2022-08-05 00:00:00.0";"11";"CULTURA";"https://www.pap.hacienda.gob.es/bdnstrans/GE/es/convocatoria/643619";"SUBV";"SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN";"G/33401/48901";"ACTIVIDAD.CULTURALES / OT. TRANF. A INSITUC. S/F";"true";"CONCESIÓN DIRECTA";"36";"PERSONA JURÍDICA ESPAÑOLA.ASOCIACIONES Y OTROS";"SUBV.NOM.ARTES ESC.ARTEMADFERIA 22";"SI";"10503";"643619"
"2279078";"2279078";"CONV.SUBV.NOMIN UCCI 2022- CONVIVENCIA PUEBLOS";"112";"INTERNACIONALIZACIÓN Y COOPERACIÓN";"28079";"Madrid";"G78293669";"UNION DE CIUDADES CAPITALES IBEROAMERICANAS";"MDRD";"Ayuntamiento de Madrid";900000.00;"2022-09-22 00:00:00.0";"04";"OTRAS PRESTACIONES ECONÓMICAS";"https://www.pap.hacienda.gob.es/bdnstrans/GE/es/convocatoria/651237";"SUBV";"SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN";"G/92207/48901";"INTERNACIONALIZACIÓN Y FONDOS EUROPEOS / OT. TRANF. A INSITUC. S/F";"true";"CONCESIÓN DIRECTA";"36";"PERSONA JURÍDICA ESPAÑOLA.ASOCIACIONES Y OTROS";"CONV.SUBV.NOMIN UCCI 2022- CONVIVENCIA PUEBLOS";"SI";"10508";"651237"
"2279081";"2279081";"SUBVENCION NOMINATIVA UGT ACUERDO DERECHOS Y GARANTIAS SINDICATOS MAS";"170";"ÁREA DE GOBIERNO DE HACIENDA Y PERSONAL";"28079";"Madrid";"G78085149";"FEDERACION DE SERVICIOS PUBLICOS DE UGT MADRID";"MDRD";"Ayuntamiento de Madrid";78493.00;"2022-09-19 00:00:00.0";"04";"OTRAS PRESTACIONES ECONÓMICAS";"https://www.pap.hacienda.gob.es/bdnstrans/GE/es/convocatoria/650502";"SUBV";"SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN";"G/92005/48901";"RELACIONES LABORALES / OT. TRANF. A INSITUC. S/F";"true";"CONCESIÓN DIRECTA";"36";"PERSONA JURÍDICA ESPAÑOLA.ASOCIACIONES Y OTROS";"SUBVENCION NOMINATIVA UGT ACUERDO DERECHOS Y GARANTIAS SINDICATOS MAS";"SI";"10511";"650502"
"2279114";"2279114";"SUBVENCION NOMINATIVA CSIF ACUERDO DERECHOS Y GARANTIAS SINDICATOS MA";"170";"ÁREA DE GOBIERNO DE HACIENDA Y PERSONAL";"28079";"Madrid";"G79514378";"CENTRAL SINDICAL INDEPENDIENTE Y DE FUNCIONARIOS CSI CSIF";"MDRD";"Ayuntamiento de Madrid";49291.00;"2022-09-19 00:00:00.0";"04";"OTRAS PRESTACIONES ECONÓMICAS";"https://www.pap.hacienda.gob.es/bdnstrans/GE/es/convocatoria/650483";"SUBV";"SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN";"G/92005/48901";"RELACIONES LABORALES / OT. TRANF. A INSITUC. S/F";"true";"CONCESIÓN DIRECTA";"36";"PERSONA JURÍDICA ESPAÑOLA.ASOCIACIONES Y OTROS";"SUBVENCION NOMINATIVA CSIF ACUERDO DERECHOS Y GARANTIAS SINDICATOS MA";"SI";"10544";"650483"
"2279128";"2279128";"SUBVENCION NOMINATIVA CITAM ACUERDO DERECHOS Y GARANTIAS SINDICATOS M";"170";"ÁREA DE GOBIERNO DE HACIENDA Y PERSONAL";"28079";"Madrid";"G84925320";"SINDICATO DE LA COALICION INDEPENDIENTE DE TRABAJADORES DEL AYUNTAMIENTO MADRID";"MDRD";"Ayuntamiento de Madrid";43178.00;"2022-09-19 00:00:00.0";"04";"OTRAS PRESTACIONES ECONÓMICAS";"https://www.pap.hacienda.gob.es/bdnstrans/GE/es/convocatoria/650495";"SUBV";"SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN";"G/92005/48901";"RELACIONES LABORALES / OT. TRANF. A INSITUC. S/F";"true";"CONCESIÓN DIRECTA";"36";"PERSONA JURÍDICA ESPAÑOLA.ASOCIACIONES Y OTROS";"SUBVENCION NOMINATIVA CITAM ACUERDO DERECHOS Y GARANTIAS SINDICATOS M";"SI";"10558";"650495"
"2279145";"2279145";"SUBV.NOMINATIVA ATENEO DE MADRID 2022";"130";"ÁREA DE GOBIERNO DE CULTURA, TURISMO Y DEPORTE";"28079";"Madrid";"G28679801";"ATENEO  CIENTIFICO LITERARIO Y ARTISTICO DE MADRID";"MDRD";"Ayuntamiento de Madrid";150000.00;"2022-08-05 00:00:00.0";"11";"CULTURA";"https://www.pap.hacienda.gob.es/bdnstrans/GE/es/convocatoria/643250";"SUBV";"SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN";"G/33401/48901";"ACTIVIDAD.CULTURALES / OT. TRANF. A INSITUC. S/F";"true";"CONCESIÓN DIRECTA";"36";"PERSONA JURÍDICA ESPAÑOLA.ASOCIACIONES Y OTROS";"SUBV.NOMINATIVA ATENEO DE MADRID 2022";"SI";"10575";"643250"
"2279267";"2279267";"SUBV.DIRECTA A ARTE MADRID.ASOCIACIÓN DE GALERÍAS";"130";"ÁREA DE GOBIERNO DE CULTURA, TURISMO Y DEPORTE";"28079";"Madrid";"G82677568";"ARTE MADRID ASOCIACION DE GALERIAS";"MDRD";"Ayuntamiento de Madrid";24000.00;"2022-08-17 00:00:00.0";"11";"CULTURA";"https://www.pap.hacienda.gob.es/bdnstrans/GE/es/convocatoria/644607";"SUBV";"SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN";"G/33301/48901";"MUSEOS / OT. TRANF. A INSITUC. S/F";"true";"CONCESIÓN DIRECTA";"36";"PERSONA JURÍDICA ESPAÑOLA.ASOCIACIONES Y OTROS";"SUBV.DIRECTA A ARTE MADRID.ASOCIACIÓN DE GALERÍAS";"SI";"10697";"644607"
"2279306";"2279306";"SUBV.NOM.INSERC.SOCIOLAB.MUJERES VICTIMAS VIOLENCIA GENERO";"180";"ÁREA DE GOBIERNO DE FAMILIAS, IGUALDAD Y BIENESTAR SOCIAL";"28079";"Madrid";"G88640958";"FUNDACION SOCIAL HIJAS DE LA CARIDA";"MDRD";"Ayuntamiento de Madrid";150000.00;"2022-09-13 00:00:00.0";"05";"SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL";"https://www.pap.hacienda.gob.es/bdnstrans/GE/es/convocatoria/648382";"SUBV";"SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN";"G/23101/48099";"PREVENCIÓN Y ATENCIÓN FRENTE A VIOLENCIA DE GÉNERO / A OTRAS FUNDACIONES";"true";"CONCESIÓN DIRECTA";"36";"PERSONA JURÍDICA ESPAÑOLA.ASOCIACIONES Y OTROS";"SUBV.NOM.INSERC.SOCIOLAB.MUJERES VICTIMAS VIOLENCIA GENERO";"SI";"10736";"648382"
"2279324";"2279324";"SUBV.NOM. ACOMPAÑAMIENTO SOCIAL PERSONAS SIN HOGAR";"180";"ÁREA DE GOBIERNO DE FAMILIAS, IGUALDAD Y BIENESTAR SOCIAL";"28079";"Madrid";"G88640958";"FUNDACION SOCIAL HIJAS DE LA CARIDA";"MDRD";"Ayuntamiento de Madrid";700000.00;"2022-09-13 00:00:00.0";"05";"SERVICIOS SOCIALES Y PROMOCIÓN SOCIAL";"https://www.pap.hacienda.gob.es/bdnstrans/GE/es/convocatoria/648386";"SUBV";"SUBVENCIÓN Y ENTREGA DINERARIA SIN CONTRAPRESTACIÓN";"G/23107/48099";"INCLUSIÓN SOCIAL / A OTRAS FUNDACIONES";"true";"CONCESIÓN DIRECTA";"36";"PERSONA JURÍDICA ESPAÑOLA.ASOCIACIONES Y OTROS";"SUBV.NOM. ACOMPAÑAMIENTO SOCIAL PERSONAS SIN HOGAR";"SI";"10754";"648386"
