X,Y,IDPTOVENTA,Municipio,Provincia,Código_Postal,Dirección,Latitud,Longitud
-3.72042999999996,40.4053900000001,FB_02A6C4,Madrid,MADRID,28005,"PS MELANCOLICOS, 35",40.40539,-3.72043
-3.71992999999998,40.412,FB_02A708,Madrid,MADRID,28005,"CL MORENO NIETO, 11 L-A IZQ.",40.412,-3.71993
-3.70675999999997,40.3987900000001,FB_03744A,Madrid,MADRID,28005,"PASEO ESPERANZA, 37",40.39879,-3.70676
-3.70449999999994,40.40441,FB_037ECF,Madrid,MADRID,28005,"CL ACACIAS, 11",40.40441,-3.7045
-3.70925999999997,40.41135,FB_037ED2,Madrid,MADRID,28005,"PL CEBADA, 5  L-1",40.41135,-3.70926
-3.70334999999994,40.4047100000001,FB_038388,Madrid,MADRID,28005,"CL MARTIN DE VARGAS, 2",40.40471,-3.70335
-3.70517999999993,40.3983200000001,FB_0370E3,Madrid,MADRID,28005,"CL LAS NAVES, 30",40.39832,-3.70518
-3.70704999999998,40.40317,FB_033D49,Madrid,MADRID,28005,"CL  MAJUELO, 8",40.40317,-3.70705
-3.71121999999997,40.4112400000001,FB_033DC6,Madrid,MADRID,28005,"CL TABERNILLAS, 3",40.41124,-3.71122
-3.72015999999996,40.4042600000001,FB_039BF8,Madrid,MADRID,28005,"PS PONTONES, 28",40.40426,-3.72016
-3.71477999999996,40.40383,FB_039DB0,Madrid,MADRID,28005,"PS DOCTOR VALLEJO NAJERA, 50",40.40383,-3.71478
-3.70959999999997,40.4098000000001,FB_038D73,Madrid,MADRID,28005,CL TOLEDO 95,40.4098,-3.7096
-3.71305999999993,40.40112,FB_038748,Madrid,MADRID,28005,"PS ACACIAS, 69",40.40112,-3.71306
-3.71184999999997,40.40592,FB_0388C8,Madrid,MADRID,28005,"CL TOLEDO, 129",40.40592,-3.71185
-3.70868999999993,40.41272,FB_034A7C,Madrid,MADRID,28005,"CL CAVA BAJA, 13",40.41272,-3.70869
-3.68745999999993,40.4369100000001,FB_029DDB,Madrid,MADRID,28006,"CL LOPEZ DE HOYOS, 8",40.43691,-3.68746
-3.67217999999997,40.4298200000001,FB_02894F,Madrid,MADRID,28006,"CL MONTESA, 28",40.42982,-3.67218
-3.68570999999997,40.43208,FB_0289AB,Madrid,MADRID,28006,"CL CLAUDIO COELLO, 111",40.43208,-3.68571
-3.66993999999994,40.4285,FB_0372E3,Madrid,MADRID,28006,"CL DON RAMON DE LA CRUZ, 115",40.4285,-3.66994
-3.67473999999993,40.43253,FB_038168,Madrid,MADRID,28006,"CL JUAN BRAVO, 55",40.43253,-3.67474
-3.67810999999995,40.4317800000001,FB_0381A4,Madrid,MADRID,28006,"CL GENERAL PARDI?AS, 61",40.43178,-3.67811
-3.67943999999994,40.4329700000001,FB_038F97,Madrid,MADRID,28006,"CL JOSE ORTEGA Y GASSET, 57-LOC.ACC",40.43297,-3.67944
-3.67326999999995,40.42861,FB_03631A,Madrid,MADRID,28006,"CL D. RAMON DE LA CRUZ, 93",40.42861,-3.67327
-3.68464999999998,40.43613,FB_039A47,Madrid,MADRID,28006,"CL GENERAL ORAA, 20",40.43613,-3.68465
-3.67602999999997,40.4346,FB_039A6F,Madrid,MADRID,28006,"CL DIEGO DE LEON, 61",40.4346,-3.67603
-3.67517999999995,40.42724,FB_039AA1,Madrid,MADRID,28006,"CL AYALA, 102",40.42724,-3.67518
-3.67499999999995,40.4388500000001,FB_039C92,Madrid,MADRID,28006,"CL JUAN BRAVO, 70",40.43885,-3.675
-3.67175999999995,40.4270100000001,FB_0396FF,Madrid,MADRID,28006,"CL AYALA, 144",40.42701,-3.67176
-3.68289999999996,40.4348000000001,FB_03569C,Madrid,MADRID,28006,"CL DIEGO DE LEON, 24",40.4348,-3.6829
-3.66984999999994,40.41909,FB_034AB0,Madrid,MADRID,28007,"CL DOCTOR ESQUERDO, 46",40.41909,-3.66985
-3.66882999999996,40.4070300000001,FB_02A77E,Madrid,MADRID,28007,"CL CRUZ DEL SUR, 31",40.40703,-3.66883
-3.66956999999996,40.41679,FB_028924,Madrid,MADRID,28007,"CL DOCTOR ESQUERDO, 60",40.41679,-3.66957
-3.67476999999997,40.4040400000001,FB_028995,Madrid,MADRID,28007,"CL VALDERRIBAS, 36",40.40404,-3.67477
-3.67967999999996,40.4061300000001,FB_03744D,Madrid,MADRID,28007,"AV MENENDEZ PELAYO, 105",40.40613,-3.67968
-3.67209999999994,40.39858,FB_037D5A,Madrid,MADRID,28007,"CL GANDIA, 1",40.39858,-3.6721
-3.67571999999996,40.4072100000001,FB_03822D,Madrid,MADRID,28007,"AV MEDITERRANEO, 16",40.40721,-3.67572
-3.67023999999998,40.4058700000001,FB_0355B6,Madrid,MADRID,28007,"CL DOCTOR ESQUERDO, 177",40.40587,-3.67024
-3.67712999999998,40.4026000000001,FB_03574C,Madrid,MADRID,28007,"AV CIUDAD DE BARCELONA, 55 L-3",40.4026,-3.67713
-3.68280999999996,40.4052100000001,FB_0358A3,Madrid,MADRID,28007,"AVDA MENENDEZ PELAYO, 40 L-10",40.40521,-3.68281
-3.66735999999997,40.4104400000001,FB_0367B1,Madrid,MADRID,28007,"CL ESTRELLA POLAR, 6",40.41044,-3.66736
-3.67535999999996,40.40173,FB_034E28,Madrid,MADRID,28007,"AV CIUDAD DE BARCELONA, 77",40.40173,-3.67536
-3.67198999999994,40.40693,FB_0350DC,Madrid,MADRID,28007,"AV MEDITERRANEO, 35",40.40693,-3.67199
-3.67993999999993,40.4027,FB_039D77,Madrid,MADRID,28007,"CL TELLEZ, 17",40.4027,-3.67994
-3.68083999999993,40.4026900000001,FB_0397E4,Madrid,MADRID,28007,"TR. TELLEZ, 2",40.40269,-3.68084
-3.67601999999994,40.40257,FB_039A35,Madrid,MADRID,28007,"CL SANCHEZ BARCAIZTEGUI, 3",40.40257,-3.67602
-3.67497999999995,40.4057100000001,FB_038F04,Madrid,MADRID,28007,"CL ABTAO, 23",40.40571,-3.67498
-3.67059999999998,40.4070800000001,FB_0394A6,Madrid,MADRID,28007,"PZ CONDE CASAL, 2",40.40708,-3.6706
-3.72010999999998,40.4289400000001,FB_034028,Madrid,MADRID,28008,"CL FERRAZ, 43(KIOSCO)",40.42894,-3.72011
-3.71407999999997,40.4247800000001,FB_0389EF,Madrid,MADRID,28008,"CL VENTURA RODRIGUEZ, 9 L-1",40.42478,-3.71408
-3.71586999999994,40.4211700000001,FB_029C9F,Madrid,MADRID,28008,"CL ARRIAZA, 8",40.42117,-3.71587
-3.71415999999994,40.42771,FB_028912,Madrid,MADRID,28008,"CL PRINCESA, 28",40.42771,-3.71416
-3.72759999999994,40.42654,FB_034275,Madrid,MADRID,28008,"AV VALLADOLID, 15",40.42654,-3.7276
-3.69195999999994,40.4483700000001,FB_038826,Madrid,MADRID,28008,"CL PRINCESA, 98",40.44837,-3.69196
-3.72297999999995,40.4228200000001,FB_038824,Madrid,MADRID,28008,"PS DE LA FLORIDA, S/N",40.42282,-3.72298
-3.72535999999997,40.4245300000001,FB_038FE6,Madrid,MADRID,28008,"PS FLORIDA, 57",40.42453,-3.72536
-3.73126999999994,40.42645,FB_039960,Madrid,MADRID,28008,"PASEO FLORIDA, 19",40.42645,-3.73127
-3.71753999999993,40.4323200000001,FB_03987B,Madrid,MADRID,28008,"CL PRINCESA, 77",40.43232,-3.71754
-3.71555999999993,40.4298200000001,FB_039782,Madrid,MADRID,28008,"CL PRINCESA, 56",40.42982,-3.71556
-3.72037999999998,40.4322000000001,FB_039D7F,Madrid,MADRID,28008,"CL ROMERO ROBLEDO, 9",40.4322,-3.72038
-3.71907999999996,40.4345300000001,FB_033C42,Madrid,MADRID,28008,"CL PRINCESA, S/N LOCAL 19 INTERCAMB",40.43453,-3.71908
-3.71903999999995,40.43496,FB_035236,Madrid,MADRID,28008,"PRINCESA,98(NIVEL 2-LOCAL 10-MOD. B",40.43496,-3.71904
-3.71723999999995,40.4319,FB_0350CF,Madrid,MADRID,28008,"CL PRINCESA, 71 (KIOSCO)",40.4319,-3.71724
-3.71755999999993,40.42783,FB_0350B0,Madrid,MADRID,28008,"CL QUINTANA, 18",40.42783,-3.71756
-3.72108999999995,40.4307700000001,FB_035654,Madrid,MADRID,28008,"CL MARTIN DE LOS HEROS, 69",40.43077,-3.72109
-3.71557999999993,40.4294400000001,FB_037351,Madrid,MADRID,28008,"CL PRINCESA, 41",40.42944,-3.71558
-3.67595999999998,40.4244100000001,FB_039483,Madrid,MADRID,28009,CL FELIPE II / NARVAEZ 2,40.42441,-3.67596
-3.67248999999993,40.4322100000001,FB_03724F,Madrid,MADRID,28009,"CL NARVAEZ, 23",40.43221,-3.67249
-3.67501999999996,40.4193300000001,FB_039C73,Madrid,MADRID,28009,"CL MENORCA, 32",40.41933,-3.67502
-3.67272999999994,40.4166300000001,FB_0392F3,Madrid,MADRID,28009,"CL ALCALDE SAINZ BARANDA, 42",40.41663,-3.67273
-3.66822999999994,40.4280000000001,FB_03531B,Madrid,MADRID,28009,"CL ALCALA, 150",40.428,-3.66823
-3.67096999999995,40.4233600000001,FB_03898A,Madrid,MADRID,28009,"CL FUENTE DEL BERRO, 41",40.42336,-3.67097
-3.67614999999995,40.4219900000001,FB_038950,Madrid,MADRID,28009,CL NARVAEZ 24,40.42199,-3.67615
-3.67839999999995,40.41776,FB_03993B,Madrid,MADRID,28009,"CL IBIZA, 13 BJ",40.41776,-3.6784
-3.67197999999996,40.4171400000001,FB_034F6F,Madrid,MADRID,28009,"CL NARVAEZ, 76",40.41714,-3.67198
-3.67245999999994,40.42614,FB_034F5B,Madrid,MADRID,28009,"CL LOMBIA, 1 (ALCALA,120)",40.42614,-3.67246
-3.67328999999995,40.41799,FB_0371B3,Madrid,MADRID,28009,"CL IBIZA, 44",40.41799,-3.67329
-3.67627999999996,40.4200300000001,FB_03612F,Madrid,MADRID,28009,"CL NARVAEZ, 44",40.42003,-3.67628
-3.67794999999995,40.4204700000001,FB_0387C7,Madrid,MADRID,28009,"CL DOCTOR CASTELO, 13",40.42047,-3.67795
-3.67565999999994,40.41175,FB_0381CB,Madrid,MADRID,28009,"PZ NI?O JESUS 1, L-2",40.41175,-3.67566
-3.67924999999997,40.4143300000001,FB_0385C5,Madrid,MADRID,28009,"AVDA. MENENDEZ PELAYO,65 PASILLO PR",40.41433,-3.67925
-3.67460999999997,40.42319,FB_039D84,Madrid,MADRID,28009,"CL JORGE JUAN, 88",40.42319,-3.67461
-3.69126999999997,40.4359000000001,FB_02A039,Madrid,MADRID,28010,"CL MIGUEL ANGEL, 20",40.4359,-3.69127
-3.69876999999997,40.4348800000001,FB_038971,Madrid,MADRID,28010,"GTA DEL PINTOR SOROLLA, 1",40.43488,-3.69877
-3.69181999999995,40.4300400000001,FB_028911,Madrid,MADRID,28010,"CL MONTE ESQUINZA, 34",40.43004,-3.69182
-3.70078999999993,40.4358800000001,FB_02898D,Madrid,MADRID,28010,"CL VIRIATO, 33",40.43588,-3.70079
-3.69533999999993,40.4351800000001,FB_0289BF,Madrid,MADRID,28010,"PS GRAL. MARTINEZ CAMPOS,23",40.43518,-3.69534
-3.70165999999995,40.4328100000001,FB_0372B1,Madrid,MADRID,28010,"PL OLAVIDE, 5 C/V GONZALO CORDOBA",40.43281,-3.70166
-3.70280999999994,40.43717,FB_037F15,Madrid,MADRID,28010,"CL GRAL.ALVAREZ CASTRO, 4",40.43717,-3.70281
-3.70366999999993,40.43143,FB_0380BB,Madrid,MADRID,28010,"CL FUENCARRAL, 149",40.43143,-3.70367
-3.69953999999996,40.42879,FB_038224,Madrid,MADRID,28010,"CL FRANCISCO ROJAS, 3",40.42879,-3.69954
-3.69970999999993,40.4347300000001,FB_0350C0,Madrid,MADRID,28010,"CL ELOY GONZALO, 33 (KIOSCO)",40.43473,-3.69971
-3.69299999999993,40.43938,FB_0346FD,Madrid,MADRID,28010,"CL SANTA ENGRACIA, 92",40.43938,-3.693
-3.72945999999996,40.4135700000001,FB_039AD0,Madrid,MADRID,28010,"PS EXTREMADURA, 42",40.41357,-3.72946
-3.69734999999997,40.43213,FB_039AFE,Madrid,MADRID,28010,"CL SANTA ENGRACIA, 38",40.43213,-3.69735
-3.70179999999993,40.43048,FB_039DE5,Madrid,MADRID,28010,"CL CARDENAL CISNEROS, 17",40.43048,-3.7018
-3.69371999999993,40.4288300000001,FB_039914,Madrid,MADRID,28010,"CL ZURBANO, 15",40.42883,-3.69372
-3.70350999999994,40.4314000000001,FB_039A1A,Madrid,MADRID,28010,"CL FUENCARRAL, 129",40.4314,-3.70351
-3.69310999999993,40.4342100000001,FB_038BF4,Madrid,MADRID,28010,"CL ZURBANO, 52",40.43421,-3.69311
-3.69846999999993,40.4339200000001,FB_02A736,Madrid,MADRID,28010,"CL SANTA ENGRACIA, 61",40.43392,-3.69847
-3.75410999999997,40.4045800000001,FB_029FA2,Madrid,MADRID,28011,"CL VILLAGARCIA, 2",40.40458,-3.75411
-3.73857999999996,40.40551,FB_028960,Madrid,MADRID,28011,"PS OLIVOS, 87",40.40551,-3.73858
-3.73106999999993,40.4109300000001,FB_037EA3,Madrid,MADRID,28011,"CL GUADARRAMA, 18",40.41093,-3.73107
-3.75222999999994,40.40675,FB_03556F,Madrid,MADRID,28011,"CL VILLAMANIN, 33",40.40675,-3.75223
-3.74235999999996,40.4044200000001,FB_0367B2,Madrid,MADRID,28011,"CL SEPULVEDA, 69",40.40442,-3.74236
-3.73335999999995,40.41204,FB_03687E,Madrid,MADRID,28011,"P? EXTREMADURA, 71",40.41204,-3.73336
-3.73619999999994,40.4106800000001,FB_038E3E,Madrid,MADRID,28011,"PS EXTREMADURA, 125",40.41068,-3.7362
-3.72728999999993,40.41326,FB_0294FD,Madrid,MADRID,28011,"CL ANTONIO ZAMORA, 18",40.41326,-3.72729
-3.75071999999994,40.4042600000001,FB_029C06,Madrid,MADRID,28011,"CL CEBREROS, 32",40.40426,-3.75072
-3.73496999999998,40.40729,FB_029E0B,Madrid,MADRID,28011,"CL SANTA AUREA, 2",40.40729,-3.73497
-3.74936999999994,40.4029600000001,FB_039C2D,Madrid,MADRID,28011,"CL CEBREROS, 46",40.40296,-3.74937
-3.74348999999995,40.4080200000001,FB_038AB9,Madrid,MADRID,28011,"PS EXTREMADURA, 158",40.40802,-3.74349
-3.72390999999993,40.4045800000001,FB_038BC5,Madrid,MADRID,28011,"AV MANZANARES, 52",40.40458,-3.72391
-3.72574999999995,40.4129500000001,FB_034FC2,Madrid,MADRID,28011,"PL HUARTE DE SAN JUAN, 1",40.41295,-3.72575
-3.70516999999995,40.40898,FB_02A781,Madrid,MADRID,28012,"CL CABESTREROS, 17",40.40898,-3.70517
-3.70745999999997,40.4121000000001,FB_0387E5,Madrid,MADRID,28012,"CL ESTUDIOS, 4",40.4121,-3.70746
-3.69214999999997,40.40322,FB_037E7D,Madrid,MADRID,28012,"CL VALENCIA, 26",40.40322,-3.69215
-3.69822999999997,40.4033200000001,FB_037F01,Madrid,MADRID,28012,"CL PALOS DE LA FRONTERA, 11",40.40332,-3.69823
-3.70155999999997,40.4141500000001,FB_0381AF,Madrid,MADRID,28012,"PL DEL ANGEL, 9",40.41415,-3.70156
-3.69667999999996,40.4076000000001,FB_0382E9,Madrid,MADRID,28012,"CL ARGUMOSA, 26",40.4076,-3.69668
-3.69472999999994,40.41011,FB_03618C,Madrid,MADRID,28012,"CL ATOCHA, 111",40.41011,-3.69473
-3.69313999999997,40.40887,FB_03675D,Madrid,MADRID,28012,"CL DOCTOR DRUMEN, 6",40.40887,-3.69314
-3.70167999999995,40.41675,FB_03510B,Madrid,MADRID,28012,"CL DOCTOR CORTEZO, 17",40.41675,-3.70168
-3.69838999999996,40.4063400000001,FB_03518C,Madrid,MADRID,28012,RONDA DE ATOCHA. 26,40.40634,-3.69839
-3.69845999999995,40.41101,FB_02AB3D,Madrid,MADRID,28012,"CL SANTA ISABEL, 28",40.41101,-3.69846
-3.69676999999996,40.4111,FB_02AC9D,Madrid,MADRID,28012,"GL EMBAJADORES, 4 (KIOSCO)",40.4111,-3.69677
-3.70595999999995,40.4159100000001,FB_033698,Madrid,MADRID,28012,"CL POSTAS, 16 (PORTAL)",40.41591,-3.70596
-3.69971999999996,40.4137000000001,FB_034410,Madrid,MADRID,28012,"PL MATUTE, 1",40.4137,-3.69972
-3.70050999999995,40.41249,FB_029A1B,Madrid,MADRID,28012,"CL MAGDALENA, 25",40.41249,-3.70051
-3.71101999999996,40.4019300000001,FB_029B70,Madrid,MADRID,28012,"CL EMBAJADORES, 92",40.40193,-3.71102
-3.70394999999996,40.4142600000001,FB_039A80,Madrid,MADRID,28012,"CL CONCEPCION JERONIMA, 1",40.41426,-3.70395
-3.70027999999996,40.4156800000001,FB_039B77,Madrid,MADRID,28012,"CL PRINCIPE, 13",40.41568,-3.70028
-3.69948999999997,40.4124800000001,FB_039788,Madrid,MADRID,28012,"PZ ANTON MARTIN, 67",40.41248,-3.69949
-3.70303999999993,40.4161700000001,FB_03978A,Madrid,MADRID,28012,"CL CARRETAS, 11",40.41617,-3.70304
-3.70170999999993,40.4050800000001,FB_0397CE,Madrid,MADRID,28012,"GL DE EMBAJADORES, 3",40.40508,-3.70171
-3.70489999999995,40.4085900000001,FB_038A00,Madrid,MADRID,28012,"CL EMBAJADORES, 31",40.40859,-3.7049
-3.70318999999995,40.40754,FB_038AD5,Madrid,MADRID,28012,"CL CAVA DE SAN MIGUEL, 2",40.40754,-3.70319
-3.69801999999993,40.40624,FB_038AFC,Madrid,MADRID,28012,"CL RONDA DE ATOCHA, 1",40.40624,-3.69802
-3.70509999999996,40.41155,FB_038FF4,Madrid,MADRID,28012,"CL MESON DE PAREDES, 10",40.41155,-3.7051
-3.69698999999997,40.4111600000001,FB_039493,Madrid,MADRID,28012,CL ATOCHA 80,40.41116,-3.69699
-3.70213999999993,40.4095400000001,FB_028914,Madrid,MADRID,28012,"CL LAVAPIES, 41",40.40954,-3.70214
-3.70821999999993,40.4177300000001,FB_034FF9,Madrid,MADRID,28013,"CL ARENAL, 19",40.41773,-3.70822
-3.71208999999993,40.42247,FB_039BBC,Madrid,MADRID,28013,"CL MAYOR, 26",40.42247,-3.71209
-3.70809999999994,40.4193100000001,FB_039709,Madrid,MADRID,28013,"CL COSTANILLA ANGELES, 11",40.41931,-3.7081
-3.70888999999994,40.4219400000001,FB_038F23,Madrid,MADRID,28013,"CL GRAN VIA, 59 LOCAL 3",40.42194,-3.70889
-3.70358999999996,40.4168700000001,FB_0371F2,Madrid,MADRID,28013,"PL PUERTA DEL SOL, 11 (KIOSCO)",40.41687,-3.70359
-3.71042999999997,40.42274,FB_038670,Madrid,MADRID,28013,"CL GRAN VIA, 50",40.42274,-3.71043
-3.70565999999997,40.4198700000001,FB_038722,Madrid,MADRID,28013,"CL SILVA, 2 LOCAL G ACCESO PZ STO D",40.41987,-3.70566
-3.70339999999993,40.4199600000001,FB_0389DD,Madrid,MADRID,28013,"CL ARENAL, 16",40.41996,-3.7034
-3.69974999999994,40.41896,FB_038470,Madrid,MADRID,28013,"CL VIRGEN DE LOS PELIGROS, 11",40.41896,-3.69975
-3.69923999999997,40.41308,FB_029F20,Madrid,MADRID,28014,"CL LEON, 28",40.41308,-3.69924
-3.68936999999994,40.41346,FB_028933,Madrid,MADRID,28014,"CL JUAN DE MENA, 12 LOC-DCHA",40.41346,-3.68937
-3.69584999999995,40.41252,FB_037341,Madrid,MADRID,28014,"CL MORATIN, 30",40.41252,-3.69585
-3.69859999999994,40.4178400000001,FB_0371C5,Madrid,MADRID,28014,"CL CEDACEROS, 2",40.41784,-3.6986
-3.67781999999994,40.4067600000001,FB_039BFF,Madrid,MADRID,28014,"PASEO INFANTA ISABEL, 19",40.40676,-3.67782
-3.68168999999995,40.40727,FB_0389E3,Madrid,MADRID,28014,"PS REINA CRISTINA, 15",40.40727,-3.68169
-3.70168999999993,40.4160400000001,FB_037B0E,Madrid,MADRID,28014,"CARRERA SAN JERONIMO, 5",40.41604,-3.70169
-3.71337999999997,40.4324700000001,FB_029E1D,Madrid,MADRID,28015,"CL GUZMAN EL BUENO, 20 L-2",40.43247,-3.71338
-3.70432999999997,40.43706,FB_02A9F3,Madrid,MADRID,28015,"CL BRAVO MURILLO, 37 L-3",40.43706,-3.70433
-3.71684999999997,40.4341700000001,FB_02AA08,Madrid,MADRID,28015,"CL HILARION ESLAVA, 21 L-10",40.43417,-3.71685
-3.70748999999995,40.4227900000001,FB_0289BC,Madrid,MADRID,28015,"CL SAN BERNARDO, 20",40.42279,-3.70749
-3.71218999999996,40.43037,FB_037F0F,Madrid,MADRID,28015,"CL BLASCO DE GARAY, 3",40.43037,-3.71219
-3.71006999999997,40.42386,FB_035805,Madrid,MADRID,28015,"CL REYES, 23 (KIOSCO)",40.42386,-3.71007
-3.70436999999993,40.4340700000001,FB_03583F,Madrid,MADRID,28015,"CL BRAVO MURILLO, 3",40.43407,-3.70437
-3.71634999999998,40.4376500000001,FB_037104,Madrid,MADRID,28015,"CL HILARION ESLAVA, 54",40.43765,-3.71635
-3.71316999999993,40.43541,FB_034F9F,Madrid,MADRID,28015,"CL FERNANDEZ DE LOS RIOS, 63",40.43541,-3.71317
-3.71010999999993,40.4377500000001,FB_034714,Madrid,MADRID,28015,"CL GALILEO, 75",40.43775,-3.71011
-3.71046999999993,40.43276,FB_039A3D,Madrid,MADRID,28015,"CL GALILEO, 29",40.43276,-3.71047
-3.71130999999997,40.43652,FB_039B04,Madrid,MADRID,28015,"CL VALLEHERMOSO, 11",40.43652,-3.71131
-3.70124999999996,40.4264200000001,FB_039C0F,Madrid,MADRID,28015,"CL ALBERTO AGUILERA, 29",40.42642,-3.70125
-3.70407999999998,40.4381300000001,FB_0397EB,Madrid,MADRID,28015,"CL BRAVO MURILLO, 38",40.43813,-3.70408
-3.71180999999996,40.43192,FB_038AFE,Madrid,MADRID,28015,"CL FERNANDEZ DE LOS RIOS, 98",40.43192,-3.71181
-3.71794999999997,40.4330400000001,FB_038BAB,Madrid,MADRID,28015,"CL ARCIPRESTE DE HITA, 8 LOCAL 10",40.43304,-3.71795
-3.71805999999998,40.4369100000001,FB_038C8A,Madrid,MADRID,28015,"CL ISAAC PERAL, 1  (KIOSCO)",40.43691,-3.71806
-3.71412999999995,40.4317600000001,FB_038C96,Madrid,MADRID,28015,"CL RODRIGUEZ SAN PEDRO, 53",40.43176,-3.71413
-3.71562999999998,40.4338000000001,FB_03854C,Madrid,MADRID,28015,"CL GAZTAMBIDE, 33",40.4338,-3.71563
-3.70549999999997,40.4337100000001,FB_0385BD,Madrid,MADRID,28015,"CL MAGALLANES, 16",40.43371,-3.7055
-3.67681999999996,40.4578100000001,FB_02A881,Madrid,MADRID,28016,"CL PRINCIPE DE VERGARA, 266",40.45781,-3.67682
-3.67649999999998,40.46079,FB_0350B9,Madrid,MADRID,28016,"AV PIO XII, 2 (ESTANCO)",40.46079,-3.6765
-3.67104999999998,40.4632,FB_035967,Madrid,MADRID,28016,"CL DRACENA, 19",40.4632,-3.67105
-3.67791999999997,40.4571300000001,FB_033DC2,Madrid,MADRID,28016,"CL COLOMBIA, 2",40.45713,-3.67792
-3.67697999999996,40.4601700000001,FB_02AA50,Madrid,MADRID,28016,"PL PERU, 5",40.46017,-3.67698
-3.67390999999998,40.4583200000001,FB_03817B,Madrid,MADRID,28016,"CL COSTA RICA, 20",40.45832,-3.67391
-3.67907999999994,40.45433,FB_0348CE,Madrid,MADRID,28016,"CL VICTOR ANDRES BELAUNDE, 2",40.45433,-3.67908
-3.67167999999998,40.4564300000001,FB_02962F,Madrid,MADRID,28016,"CL VICTOR DE LA SERNA, 33",40.45643,-3.67168
-3.67870999999997,40.4589100000001,FB_038A79,Madrid,MADRID,28016,"PZ REPUBLICA DOMINICANA, 4",40.45891,-3.67871
-3.67415999999997,40.4545800000001,FB_039E51,Madrid,MADRID,28016,"CL PRINCIPE DE VERGARA, 215",40.45458,-3.67416
-3.64267999999993,40.4316400000001,FB_0361BC,Madrid,MADRID,28017,"CL GUTIERRE DE CETINA, 36",40.43164,-3.64268
-3.64157999999998,40.4326600000001,FB_035570,Madrid,MADRID,28017,"CL RIO ULLA, 34",40.43266,-3.64158
-3.63508999999993,40.4280800000001,FB_0289D4,Madrid,MADRID,28017,"CL RIO NERVION, 57",40.42808,-3.63509
-3.64149999999995,40.4262800000001,FB_0289C9,Madrid,MADRID,28017,"CL EZEQUIEL SOLANA, 118",40.42628,-3.6415
-3.65809999999993,40.4295000000001,FB_028972,Madrid,MADRID,28017,"CL RICARDO ORTIZ, 10",40.4295,-3.6581
-3.64790999999997,40.4328400000001,FB_028910,Madrid,MADRID,28017,"CL LAGO CONSTANZA, 3 (KIOSCO)",40.43284,-3.64791
-3.65374999999995,40.42465,FB_02A8C4,Madrid,MADRID,28017,"AV MARQUES CORBERA, 29",40.42465,-3.65375
-3.65813999999995,40.4274,FB_02A85C,Madrid,MADRID,28017,"CL RICARDO ORTIZ, 30  L-3",40.4274,-3.65814
-3.65154999999993,40.4255700000001,FB_03891F,Madrid,MADRID,28017,"CL MARQUES DE CORBERA, 48",40.42557,-3.65155
-3.65738999999996,40.4319400000001,FB_03880C,Madrid,MADRID,28017,"CL ALCALA, 234",40.43194,-3.65739
-3.63926999999995,40.4364600000001,FB_0387FE,Madrid,MADRID,28017,"CL JOSE ARCONES GIL, 10",40.43646,-3.63927
-3.65673999999996,40.42215,FB_03981E,Madrid,MADRID,28017,"AV MARQUES DE CORBERA, 1",40.42215,-3.65674
-3.63774999999993,40.43375,FB_0397DF,Madrid,MADRID,28017,"CL VITAL AZA, 84",40.43375,-3.63775
-3.64959999999996,40.4299300000001,FB_0297BC,Madrid,MADRID,28017,"CL SOR MARIA DE AGREDA, 15",40.42993,-3.6496
-3.65598999999997,40.42535,FB_034173,Madrid,MADRID,28017,"CL MONTEJURRA, 23",40.42535,-3.65599
-3.65543999999994,40.4219800000001,FB_033837,Madrid,MADRID,28017,"TR JOSE LUIS ARRESE, 8",40.42198,-3.65544
-3.65037999999993,40.4267,FB_02AE67,Madrid,MADRID,28017,"AV MARQUES DE CORBERA,  60",40.4267,-3.65038
-3.63629999999995,40.4313000000001,FB_034F98,Madrid,MADRID,28017,"CL JOSE ARCONES GIL, 80 POSTERIOR",40.4313,-3.6363
-3.64947999999993,40.3871300000001,FB_0383FE,Madrid,MADRID,28018,"CL PEDRO LABORDE, 58",40.38713,-3.64948
-3.65295999999995,40.38631,FB_03683E,Madrid,MADRID,28018,"AV BUENOS AIRES, 45",40.38631,-3.65296
-3.66162999999995,40.39196,FB_03857B,Madrid,MADRID,28018,"CL SIERRA DE CADI, 9",40.39196,-3.66163
-3.66650999999996,40.3856700000001,FB_0350C3,Madrid,MADRID,28018,"CL CARLOS MARTIN ALVAREZ, 81",40.38567,-3.66651
-3.65482999999995,40.3849200000001,FB_038A2C,Madrid,MADRID,28018,"CL JAVIER DE MIGUEL, 123",40.38492,-3.65483
-3.66783999999996,40.38239,FB_039845,Madrid,MADRID,28018,"CL VIZCONDE DE ARLESSON, 28",40.38239,-3.66784
-3.67128999999994,40.3832400000001,FB_038851,Madrid,MADRID,28018,"CL SIERRA CONTRAVIESA, 27",40.38324,-3.67129
-3.66308999999995,40.38307,FB_0397AB,Madrid,MADRID,28018,"CL CANDILEJAS, 64",40.38307,-3.66309
-3.64085999999998,40.3842700000001,FB_037271,Madrid,MADRID,28018,"CL TORREMOLINOS, 8 BLOQUE-1",40.38427,-3.64086
-3.63365999999996,40.3747900000001,FB_029C32,Madrid,MADRID,28018,"CR VILLAVER.-VALLECAS, KM 3'8 (CTM)",40.37479,-3.63366
-3.64515999999998,40.3825600000001,FB_028978,Madrid,MADRID,28018,"AV RAFAEL ALBERTI, 55",40.38256,-3.64516
